#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.4809 Longitude (closest value to Latitude:35.3764, Longitude:-98.465) "
#Original Data File(s):
#agg_macav2metdata_tasmin_BNU-ESM_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,282.509094
2006-01-02,277.522949
2006-01-03,278.628387
2006-01-04,276.791840
2006-01-05,280.965118
2006-01-06,282.375671
2006-01-07,279.992920
2006-01-08,274.568512
2006-01-09,276.313446
2006-01-10,276.030945
2006-01-11,275.105225
2006-01-12,271.568115
2006-01-13,271.637634
2006-01-14,273.107208
2006-01-15,274.228699
2006-01-16,274.492157
2006-01-17,264.486908
2006-01-18,264.497192
2006-01-19,265.148651
2006-01-20,265.910553
2006-01-21,267.910736
2006-01-22,265.568298
2006-01-23,270.401337
2006-01-24,268.462067
2006-01-25,263.471039
2006-01-26,267.733246
2006-01-27,267.671356
2006-01-28,266.667572
2006-01-29,260.702393
2006-01-30,260.374603
2006-01-31,258.281067
2006-02-01,262.690216
2006-02-02,270.022369
2006-02-03,272.030273
2006-02-04,276.224976
2006-02-05,278.878052
2006-02-06,278.782288
2006-02-07,278.466522
2006-02-08,277.429230
2006-02-09,277.563599
2006-02-10,274.286743
2006-02-11,277.283844
2006-02-12,271.054382
2006-02-13,268.078003
2006-02-14,265.161591
2006-02-15,266.753204
2006-02-16,266.995209
2006-02-17,269.979828
2006-02-18,266.098755
2006-02-19,261.858734
2006-02-20,270.279938
2006-02-21,271.711975
2006-02-22,272.887329
2006-02-23,275.092743
2006-02-24,275.633606
2006-02-25,266.603271
2006-02-26,271.925293
2006-02-27,274.714630
2006-02-28,276.668793
2006-03-01,280.481445
2006-03-02,272.053772
2006-03-03,273.888580
2006-03-04,265.492310
2006-03-05,266.095612
2006-03-06,265.092926
2006-03-07,263.760315
2006-03-08,265.442230
2006-03-09,267.860382
2006-03-10,270.757874
2006-03-11,273.285248
2006-03-12,274.612122
2006-03-13,275.501923
2006-03-14,278.841125
2006-03-15,279.239624
2006-03-16,271.835449
