#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.4809 Longitude (closest value to Latitude:35.3764, Longitude:-98.465) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-LR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,265.956696
2006-01-02,265.444183
2006-01-03,265.816498
2006-01-04,267.428223
2006-01-05,267.633850
2006-01-06,271.552704
2006-01-07,271.867554
2006-01-08,268.014954
2006-01-09,265.032440
2006-01-10,264.991760
2006-01-11,267.720795
2006-01-12,263.189209
2006-01-13,270.203430
2006-01-14,271.970428
2006-01-15,275.441376
2006-01-16,274.548889
2006-01-17,273.667633
2006-01-18,276.678467
2006-01-19,269.832031
2006-01-20,261.997437
2006-01-21,258.449829
2006-01-22,263.340820
2006-01-23,270.928497
2006-01-24,268.281158
2006-01-25,280.050385
2006-01-26,274.362854
2006-01-27,276.235107
2006-01-28,272.713593
2006-01-29,277.179474
2006-01-30,277.822205
2006-01-31,271.363068
2006-02-01,267.661499
2006-02-02,264.099670
2006-02-03,265.809235
2006-02-04,267.495667
2006-02-05,269.434296
2006-02-06,261.799774
2006-02-07,269.788147
2006-02-08,271.802185
2006-02-09,274.795532
2006-02-10,274.116638
2006-02-11,266.273285
2006-02-12,270.355896
2006-02-13,253.080002
2006-02-14,256.161499
2006-02-15,267.922516
2006-02-16,261.229431
2006-02-17,269.386566
2006-02-18,271.109314
2006-02-19,276.059723
2006-02-20,268.208496
2006-02-21,273.793152
2006-02-22,272.078278
2006-02-23,272.762054
2006-02-24,276.180969
2006-02-25,272.083710
2006-02-26,271.905487
2006-02-27,273.678864
2006-02-28,277.827698
2006-03-01,276.014252
2006-03-02,274.742676
2006-03-03,268.471313
2006-03-04,268.674866
2006-03-05,270.776001
2006-03-06,276.814056
2006-03-07,274.708862
2006-03-08,269.447510
2006-03-09,273.607452
2006-03-10,272.732971
2006-03-11,274.777222
2006-03-12,273.632782
2006-03-13,273.531281
2006-03-14,285.126526
2006-03-15,285.037903
2006-03-16,271.505737
