#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.4809 Longitude (closest value to Latitude:35.3764, Longitude:-98.465) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC-ESM_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,272.712158
2006-01-02,270.881744
2006-01-03,274.681396
2006-01-04,273.267487
2006-01-05,271.479034
2006-01-06,265.833191
2006-01-07,271.683289
2006-01-08,268.439301
2006-01-09,270.485107
2006-01-10,268.039948
2006-01-11,268.066345
2006-01-12,272.341064
2006-01-13,271.681427
2006-01-14,272.342621
2006-01-15,271.206665
2006-01-16,272.392212
2006-01-17,259.829773
2006-01-18,262.008423
2006-01-19,269.044128
2006-01-20,266.869019
2006-01-21,269.043488
2006-01-22,273.241699
2006-01-23,278.223389
2006-01-24,272.280975
2006-01-25,268.245361
2006-01-26,270.871490
2006-01-27,272.899475
2006-01-28,278.962585
2006-01-29,269.251923
2006-01-30,267.631653
2006-01-31,272.758728
2006-02-01,266.965942
2006-02-02,268.268311
2006-02-03,271.531036
2006-02-04,278.225128
2006-02-05,275.046478
2006-02-06,270.856842
2006-02-07,271.464630
2006-02-08,272.173096
2006-02-09,274.450500
2006-02-10,264.119232
2006-02-11,269.694275
2006-02-12,275.563751
2006-02-13,258.958008
2006-02-14,267.164154
2006-02-15,265.981415
2006-02-16,261.387054
2006-02-17,272.051819
2006-02-18,273.103333
2006-02-19,271.357880
2006-02-20,273.605286
2006-02-21,275.185242
2006-02-22,275.092712
2006-02-23,275.530670
2006-02-24,277.517822
2006-02-25,278.065216
2006-02-26,282.239838
2006-02-27,273.515991
2006-02-28,269.550751
2006-03-01,271.424530
2006-03-02,272.858398
2006-03-03,265.214172
2006-03-04,267.912750
2006-03-05,265.011444
2006-03-06,270.513702
2006-03-07,279.512665
2006-03-08,276.313629
2006-03-09,278.055847
2006-03-10,282.773499
2006-03-11,279.478821
2006-03-12,283.428253
2006-03-13,279.509583
2006-03-14,282.831848
2006-03-15,281.503082
2006-03-16,281.160492
