#Variables:
#tasmax(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.4809 Longitude (closest value to Latitude:35.3764, Longitude:-98.465) "
#Original Data File(s):
#agg_macav2metdata_tasmax_CSIRO-Mk3-6-0_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax(K)"
""
yyyy-mm-dd,tasmax(K)
2006-01-01,290.171906
2006-01-02,287.922791
2006-01-03,282.702667
2006-01-04,275.118134
2006-01-05,281.563232
2006-01-06,285.446838
2006-01-07,284.440186
2006-01-08,284.371765
2006-01-09,283.047760
2006-01-10,284.866455
2006-01-11,286.380615
2006-01-12,289.395813
2006-01-13,293.111237
2006-01-14,293.914246
2006-01-15,282.127869
2006-01-16,276.560211
2006-01-17,280.755310
2006-01-18,279.586823
2006-01-19,281.792450
2006-01-20,278.618073
2006-01-21,271.311798
2006-01-22,279.613403
2006-01-23,287.352203
2006-01-24,290.937531
2006-01-25,286.580811
2006-01-26,276.040833
2006-01-27,280.376099
2006-01-28,286.075806
2006-01-29,291.000031
2006-01-30,290.031281
2006-01-31,285.404175
2006-02-01,286.042572
2006-02-02,293.668304
2006-02-03,289.658722
2006-02-04,287.090912
2006-02-05,285.422424
2006-02-06,285.859741
2006-02-07,285.185059
2006-02-08,287.320496
2006-02-09,292.010315
2006-02-10,290.644623
2006-02-11,282.800995
2006-02-12,283.223907
2006-02-13,287.301056
2006-02-14,291.083801
2006-02-15,288.822388
2006-02-16,286.916229
2006-02-17,294.214539
2006-02-18,295.784943
2006-02-19,291.547150
2006-02-20,286.702850
2006-02-21,286.244324
2006-02-22,287.432770
2006-02-23,286.132874
2006-02-24,285.156189
2006-02-25,285.518250
2006-02-26,284.412964
2006-02-27,287.431915
2006-02-28,288.478668
2006-03-01,288.753998
2006-03-02,287.670776
2006-03-03,294.121155
2006-03-04,294.652985
2006-03-05,295.068878
2006-03-06,294.862610
2006-03-07,296.174469
2006-03-08,295.209442
2006-03-09,283.508972
2006-03-10,279.475800
2006-03-11,288.608490
2006-03-12,294.943512
2006-03-13,297.085541
2006-03-14,294.326080
2006-03-15,293.406982
2006-03-16,292.810608
2006-03-17,297.918976
2006-03-18,296.723145
2006-03-19,282.755432
2006-03-20,286.347412
2006-03-21,293.029175
2006-03-22,297.971588
2006-03-23,300.003082
2006-03-24,301.635620
2006-03-25,299.447205
2006-03-26,295.052856
2006-03-27,297.108917
2006-03-28,298.564667
2006-03-29,299.423615
2006-03-30,300.459442
2006-03-31,301.091675
2006-04-01,298.091431
2006-04-02,296.505005
2006-04-03,293.756775
2006-04-04,298.131744
2006-04-05,301.759064
2006-04-06,300.003082
2006-04-07,295.607300
2006-04-08,290.568420
2006-04-09,290.985687
2006-04-10,290.642365
2006-04-11,287.516815
2006-04-12,294.119141
2006-04-13,298.811340
2006-04-14,297.939911
2006-04-15,296.808563
2006-04-16,302.676788
2006-04-17,301.072174
2006-04-18,298.001892
2006-04-19,298.581360
2006-04-20,299.199463
2006-04-21,296.919861
2006-04-22,295.112061
2006-04-23,294.555786
2006-04-24,299.140076
2006-04-25,300.560242
2006-04-26,303.784851
2006-04-27,300.988220
2006-04-28,294.885590
2006-04-29,293.404236
2006-04-30,300.025879
2006-05-01,298.445679
2006-05-02,299.933044
2006-05-03,298.392090
2006-05-04,298.751801
2006-05-05,297.932220
2006-05-06,287.221893
2006-05-07,288.021271
2006-05-08,298.087982
2006-05-09,300.364410
2006-05-10,299.738495
2006-05-11,301.800873
2006-05-12,296.858307
2006-05-13,300.604279
2006-05-14,301.051880
2006-05-15,302.730408
2006-05-16,302.325500
2006-05-17,302.003967
2006-05-18,301.214111
2006-05-19,302.317139
2006-05-20,302.317413
2006-05-21,301.735199
2006-05-22,301.211639
2006-05-23,303.764648
2006-05-24,302.487366
2006-05-25,306.367157
2006-05-26,305.681122
2006-05-27,304.865997
2006-05-28,306.120483
2006-05-29,304.116852
2006-05-30,306.503448
2006-05-31,304.416443
2006-06-01,308.872070
2006-06-02,303.477325
2006-06-03,300.569397
2006-06-04,304.429291
2006-06-05,306.980957
2006-06-06,306.052704
2006-06-07,304.388855
2006-06-08,303.953400
2006-06-09,304.118378
2006-06-10,306.586243
2006-06-11,304.165741
2006-06-12,306.095428
2006-06-13,307.782776
2006-06-14,305.969116
2006-06-15,307.707794
2006-06-16,307.169495
2006-06-17,308.712189
2006-06-18,310.057739
2006-06-19,310.272522
2006-06-20,309.988373
2006-06-21,308.296265
2006-06-22,307.530701
2006-06-23,308.257782
2006-06-24,310.404663
2006-06-25,308.839386
2006-06-26,308.250580
2006-06-27,308.994629
2006-06-28,308.712891
2006-06-29,307.414795
2006-06-30,307.117035
2006-07-01,308.346649
2006-07-02,309.908569
2006-07-03,310.155701
2006-07-04,310.315765
2006-07-05,308.541840
2006-07-06,307.830963
2006-07-07,308.208282
2006-07-08,308.918701
2006-07-09,309.823059
2006-07-10,309.206329
2006-07-11,307.782532
2006-07-12,308.885498
2006-07-13,307.961334
2006-07-14,308.279358
2006-07-15,305.330017
2006-07-16,306.047791
2006-07-17,308.637634
2006-07-18,310.184875
2006-07-19,309.463379
2006-07-20,313.558075
2006-07-21,312.777863
2006-07-22,311.509705
2006-07-23,312.773254
2006-07-24,314.959045
2006-07-25,316.185638
2006-07-26,317.062897
2006-07-27,317.156189
2006-07-28,318.103790
2006-07-29,317.334381
2006-07-30,314.358154
2006-07-31,315.507416
2006-08-01,315.328033
2006-08-02,313.436493
2006-08-03,312.588531
2006-08-04,312.185242
2006-08-05,311.995483
2006-08-06,310.221619
2006-08-07,309.355743
2006-08-08,309.386505
2006-08-09,308.309021
2006-08-10,309.324646
2006-08-11,309.209137
2006-08-12,309.267761
2006-08-13,307.423309
2006-08-14,306.575562
2006-08-15,304.213806
2006-08-16,302.772156
2006-08-17,301.790588
2006-08-18,302.741852
2006-08-19,301.803741
2006-08-20,301.668427
2006-08-21,300.954926
2006-08-22,301.623657
2006-08-23,303.349365
2006-08-24,304.126648
2006-08-25,303.670349
2006-08-26,305.427399
2006-08-27,303.371765
2006-08-28,302.491821
2006-08-29,302.905487
2006-08-30,304.068787
2006-08-31,305.173340
2006-09-01,306.969086
2006-09-02,307.422241
2006-09-03,305.662537
2006-09-04,304.810760
2006-09-05,303.921661
2006-09-06,301.568970
2006-09-07,303.479736
2006-09-08,310.119995
2006-09-09,312.496399
2006-09-10,309.511108
2006-09-11,306.717590
2006-09-12,306.161224
2006-09-13,299.242859
2006-09-14,297.310120
2006-09-15,304.277130
2006-09-16,302.826385
2006-09-17,291.304535
2006-09-18,293.808990
2006-09-19,297.904663
2006-09-20,296.264038
2006-09-21,297.306427
2006-09-22,299.236023
2006-09-23,301.369965
2006-09-24,299.411224
2006-09-25,296.574066
2006-09-26,301.643860
2006-09-27,302.125854
2006-09-28,304.874512
2006-09-29,303.936066
2006-09-30,302.161957
2006-10-01,304.396790
2006-10-02,305.733246
2006-10-03,305.101532
2006-10-04,302.870911
2006-10-05,300.265900
2006-10-06,299.133331
2006-10-07,301.615326
2006-10-08,302.225037
2006-10-09,302.287689
2006-10-10,302.439697
2006-10-11,300.078003
2006-10-12,294.198486
2006-10-13,303.747253
2006-10-14,302.275452
2006-10-15,301.907013
2006-10-16,298.983185
2006-10-17,284.717560
2006-10-18,284.706421
2006-10-19,293.971222
2006-10-20,297.100525
2006-10-21,296.252411
2006-10-22,283.755219
2006-10-23,287.061096
2006-10-24,293.584381
2006-10-25,289.736084
2006-10-26,289.883301
2006-10-27,290.970337
2006-10-28,295.783173
2006-10-29,295.100769
2006-10-30,301.068970
2006-10-31,302.623505
2006-11-01,301.222351
2006-11-02,300.973755
2006-11-03,301.053070
2006-11-04,298.382782
2006-11-05,291.883026
2006-11-06,293.046906
2006-11-07,289.023010
2006-11-08,285.131836
2006-11-09,292.714325
2006-11-10,294.664337
2006-11-11,290.074188
2006-11-12,294.272949
2006-11-13,294.445404
2006-11-14,298.158997
2006-11-15,294.722137
2006-11-16,294.648590
2006-11-17,295.923798
2006-11-18,298.614319
2006-11-19,299.724854
2006-11-20,295.950714
2006-11-21,285.337067
2006-11-22,281.473816
2006-11-23,278.563324
2006-11-24,286.616394
2006-11-25,292.754791
2006-11-26,297.757660
2006-11-27,294.083191
2006-11-28,284.935211
2006-11-29,291.951202
2006-11-30,289.969269
2006-12-01,288.358215
2006-12-02,286.078247
2006-12-03,290.055115
2006-12-04,295.984833
2006-12-05,292.650482
2006-12-06,289.657867
2006-12-07,293.451630
2006-12-08,288.369629
2006-12-09,285.376892
2006-12-10,287.367920
2006-12-11,292.139954
2006-12-12,287.834473
2006-12-13,285.038452
2006-12-14,276.526215
2006-12-15,275.653992
2006-12-16,272.056213
2006-12-17,272.695770
2006-12-18,273.454468
2006-12-19,277.624756
2006-12-20,282.544342
2006-12-21,284.564911
2006-12-22,288.596588
2006-12-23,283.851410
2006-12-24,290.960907
