#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.4809 Longitude (closest value to Latitude:35.3764, Longitude:-98.465) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,259.525482
2006-01-02,261.814636
2006-01-03,262.945465
2006-01-04,266.727631
2006-01-05,264.172333
2006-01-06,262.961914
2006-01-07,262.624207
2006-01-08,261.263367
2006-01-09,266.923889
2006-01-10,267.330536
2006-01-11,266.494049
2006-01-12,268.802155
2006-01-13,267.521881
2006-01-14,269.568176
2006-01-15,266.450348
2006-01-16,268.994507
2006-01-17,273.691589
2006-01-18,273.297791
2006-01-19,277.114197
2006-01-20,273.554718
2006-01-21,278.894348
2006-01-22,268.304596
2006-01-23,267.726257
2006-01-24,265.332458
2006-01-25,267.587738
2006-01-26,261.871979
2006-01-27,262.745605
2006-01-28,264.052246
2006-01-29,265.737610
2006-01-30,265.953552
2006-01-31,268.333344
2006-02-01,270.005493
2006-02-02,272.362030
2006-02-03,279.308075
2006-02-04,274.663391
2006-02-05,269.943207
2006-02-06,276.205719
2006-02-07,274.998779
2006-02-08,280.142914
2006-02-09,278.779724
2006-02-10,278.799500
2006-02-11,271.193848
2006-02-12,271.902161
2006-02-13,273.852112
2006-02-14,272.574066
2006-02-15,280.059235
2006-02-16,276.308716
2006-02-17,276.756134
2006-02-18,274.210022
2006-02-19,274.885010
2006-02-20,279.778809
2006-02-21,281.092224
2006-02-22,275.369598
2006-02-23,280.523224
2006-02-24,280.243134
2006-02-25,284.155060
2006-02-26,280.737671
2006-02-27,284.136932
2006-02-28,286.235077
2006-03-01,288.375244
2006-03-02,279.845032
2006-03-03,275.093292
2006-03-04,279.439545
2006-03-05,280.295654
2006-03-06,283.915741
2006-03-07,282.678558
2006-03-08,273.846588
2006-03-09,270.249664
2006-03-10,275.072845
2006-03-11,271.513763
2006-03-12,265.211487
2006-03-13,276.066132
2006-03-14,278.913757
2006-03-15,280.286865
2006-03-16,274.226471
