#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.4809 Longitude (closest value to Latitude:35.3764, Longitude:-98.465) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2G_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,274.277191
2006-01-02,276.995819
2006-01-03,273.474365
2006-01-04,278.745148
2006-01-05,273.945923
2006-01-06,273.172913
2006-01-07,279.169586
2006-01-08,270.290405
2006-01-09,267.608185
2006-01-10,269.857697
2006-01-11,269.298523
2006-01-12,277.860779
2006-01-13,281.699188
2006-01-14,274.578033
2006-01-15,270.493408
2006-01-16,267.953918
2006-01-17,265.422882
2006-01-18,265.523132
2006-01-19,268.246948
2006-01-20,270.510559
2006-01-21,274.507263
2006-01-22,271.129272
2006-01-23,269.347961
2006-01-24,274.169739
2006-01-25,277.376770
2006-01-26,268.818756
2006-01-27,272.485321
2006-01-28,270.013855
2006-01-29,271.923370
2006-01-30,274.136993
2006-01-31,277.640717
2006-02-01,274.909485
2006-02-02,274.570801
2006-02-03,271.137329
2006-02-04,269.007172
2006-02-05,262.937225
2006-02-06,264.745361
2006-02-07,267.707245
2006-02-08,271.865784
2006-02-09,271.693817
2006-02-10,257.912567
2006-02-11,259.263794
2006-02-12,261.509277
2006-02-13,269.390442
2006-02-14,269.923401
2006-02-15,270.877991
2006-02-16,272.607178
2006-02-17,268.010803
2006-02-18,270.824371
2006-02-19,274.968903
2006-02-20,276.306061
2006-02-21,275.215302
2006-02-22,261.804749
2006-02-23,266.387604
2006-02-24,272.612915
2006-02-25,274.446930
2006-02-26,265.508545
2006-02-27,265.420349
2006-02-28,270.252808
2006-03-01,272.105957
2006-03-02,262.717621
2006-03-03,264.441528
2006-03-04,272.561401
2006-03-05,276.117950
2006-03-06,274.298187
2006-03-07,272.758820
2006-03-08,275.867035
2006-03-09,277.607117
2006-03-10,276.985718
2006-03-11,269.907715
2006-03-12,269.556030
2006-03-13,277.384857
2006-03-14,275.092529
2006-03-15,268.159607
2006-03-16,270.430603
