#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.4809 Longitude (closest value to Latitude:35.3764, Longitude:-98.465) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-MR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,272.250122
2006-01-02,269.231903
2006-01-03,271.903107
2006-01-04,273.881836
2006-01-05,276.570587
2006-01-06,273.443787
2006-01-07,271.203064
2006-01-08,280.544434
2006-01-09,275.831970
2006-01-10,269.907471
2006-01-11,267.597198
2006-01-12,273.375488
2006-01-13,271.387604
2006-01-14,271.372131
2006-01-15,269.342773
2006-01-16,264.395294
2006-01-17,262.322357
2006-01-18,264.817139
2006-01-19,263.994232
2006-01-20,265.537323
2006-01-21,270.295746
2006-01-22,274.594910
2006-01-23,269.487671
2006-01-24,271.451660
2006-01-25,270.446808
2006-01-26,275.845856
2006-01-27,272.457977
2006-01-28,274.991364
2006-01-29,263.279114
2006-01-30,261.894440
2006-01-31,262.161987
2006-02-01,263.910522
2006-02-02,259.953796
2006-02-03,266.304504
2006-02-04,261.802765
2006-02-05,259.530762
2006-02-06,262.830597
2006-02-07,262.043304
2006-02-08,266.872467
2006-02-09,265.186005
2006-02-10,268.228912
2006-02-11,266.873413
2006-02-12,266.186920
2006-02-13,278.894470
2006-02-14,277.951477
2006-02-15,270.834076
2006-02-16,274.366608
2006-02-17,278.374725
2006-02-18,276.312195
2006-02-19,276.825714
2006-02-20,278.987091
2006-02-21,279.955719
2006-02-22,279.955170
2006-02-23,279.844940
2006-02-24,277.641724
2006-02-25,272.297882
2006-02-26,271.787872
2006-02-27,274.507080
2006-02-28,274.514496
2006-03-01,277.291840
2006-03-02,278.273682
2006-03-03,285.375214
2006-03-04,273.446625
2006-03-05,271.021576
2006-03-06,274.201111
2006-03-07,274.470001
2006-03-08,275.615143
2006-03-09,270.196594
2006-03-10,280.967041
2006-03-11,281.440521
2006-03-12,275.051575
2006-03-13,273.495880
2006-03-14,280.906128
2006-03-15,285.363678
2006-03-16,284.670410
