#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.4809 Longitude (closest value to Latitude:35.3764, Longitude:-98.465) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC-ESM-CHEM_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,273.404083
2006-01-02,269.976044
2006-01-03,263.875092
2006-01-04,263.476746
2006-01-05,268.519653
2006-01-06,264.342529
2006-01-07,264.217804
2006-01-08,267.585083
2006-01-09,265.759827
2006-01-10,261.963470
2006-01-11,261.527679
2006-01-12,263.884491
2006-01-13,259.840088
2006-01-14,257.286530
2006-01-15,259.686646
2006-01-16,267.740417
2006-01-17,267.172180
2006-01-18,263.028595
2006-01-19,263.795349
2006-01-20,268.817566
2006-01-21,269.481567
2006-01-22,269.727570
2006-01-23,274.460724
2006-01-24,274.209229
2006-01-25,274.618225
2006-01-26,274.665039
2006-01-27,273.016083
2006-01-28,277.877808
2006-01-29,274.878204
2006-01-30,267.008759
2006-01-31,270.472473
2006-02-01,272.241455
2006-02-02,268.940491
2006-02-03,270.953674
2006-02-04,271.558441
2006-02-05,273.834991
2006-02-06,270.270813
2006-02-07,266.591888
2006-02-08,269.491699
2006-02-09,275.616608
2006-02-10,279.546692
2006-02-11,272.707977
2006-02-12,273.378082
2006-02-13,273.682037
2006-02-14,274.884460
2006-02-15,272.773438
2006-02-16,274.764252
2006-02-17,278.460602
2006-02-18,275.332825
2006-02-19,269.763062
2006-02-20,272.300415
2006-02-21,276.527039
2006-02-22,276.768585
2006-02-23,277.801666
2006-02-24,274.474731
2006-02-25,275.850006
2006-02-26,276.530884
2006-02-27,276.790497
2006-02-28,275.596649
2006-03-01,277.798676
2006-03-02,278.270721
2006-03-03,273.245819
2006-03-04,277.436310
2006-03-05,280.284729
2006-03-06,284.191437
2006-03-07,271.733429
2006-03-08,271.299805
2006-03-09,273.992981
2006-03-10,283.696960
2006-03-11,272.037018
2006-03-12,272.269104
2006-03-13,277.053864
2006-03-14,276.893341
2006-03-15,274.867798
2006-03-16,274.565399
