#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.4809 Longitude (closest value to Latitude:35.3764, Longitude:-98.465) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CNRM-CM5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,268.571655
2006-01-02,265.408295
2006-01-03,263.346405
2006-01-04,262.312500
2006-01-05,265.711792
2006-01-06,267.137543
2006-01-07,269.890442
2006-01-08,270.113892
2006-01-09,266.319916
2006-01-10,269.994202
2006-01-11,269.205841
2006-01-12,265.843536
2006-01-13,272.985504
2006-01-14,269.722046
2006-01-15,271.742249
2006-01-16,270.402893
2006-01-17,269.331726
2006-01-18,275.669525
2006-01-19,265.957031
2006-01-20,261.964386
2006-01-21,264.517944
2006-01-22,268.873871
2006-01-23,270.830414
2006-01-24,268.535919
2006-01-25,272.055176
2006-01-26,271.078857
2006-01-27,271.846222
2006-01-28,275.239960
2006-01-29,271.948151
2006-01-30,277.313568
2006-01-31,278.770477
2006-02-01,275.647491
2006-02-02,276.503113
2006-02-03,267.943359
2006-02-04,267.084076
2006-02-05,256.503906
2006-02-06,256.206146
2006-02-07,262.176788
2006-02-08,265.894043
2006-02-09,259.916107
2006-02-10,258.694000
2006-02-11,258.252747
2006-02-12,260.016205
2006-02-13,265.159058
2006-02-14,273.414124
2006-02-15,273.490631
2006-02-16,268.880249
2006-02-17,267.533752
2006-02-18,261.562286
2006-02-19,265.829102
2006-02-20,270.256866
2006-02-21,270.613556
2006-02-22,269.799835
2006-02-23,270.949097
2006-02-24,274.490204
2006-02-25,272.083679
2006-02-26,270.280090
2006-02-27,265.800629
2006-02-28,270.467041
2006-03-01,274.458374
2006-03-02,274.265289
2006-03-03,274.401306
2006-03-04,278.280243
2006-03-05,274.090149
2006-03-06,282.001068
2006-03-07,279.331787
2006-03-08,275.285095
2006-03-09,281.059967
2006-03-10,277.905090
2006-03-11,278.272308
2006-03-12,283.496674
2006-03-13,281.017578
2006-03-14,281.901215
2006-03-15,275.393341
2006-03-16,275.946625
