#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.4809 Longitude (closest value to Latitude:35.3764, Longitude:-98.465) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CSIRO-Mk3-6-0_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,273.244293
2006-01-02,277.586304
2006-01-03,265.848022
2006-01-04,264.154999
2006-01-05,266.907227
2006-01-06,270.080139
2006-01-07,269.764069
2006-01-08,272.054657
2006-01-09,269.611633
2006-01-10,268.642517
2006-01-11,271.505859
2006-01-12,273.830627
2006-01-13,278.600189
2006-01-14,279.162598
2006-01-15,266.920837
2006-01-16,264.912903
2006-01-17,266.125305
2006-01-18,266.857971
2006-01-19,267.921448
2006-01-20,264.743561
2006-01-21,269.078156
2006-01-22,273.917175
2006-01-23,276.363281
2006-01-24,278.225098
2006-01-25,282.594818
2006-01-26,274.097260
2006-01-27,270.071991
2006-01-28,272.264099
2006-01-29,277.358704
2006-01-30,277.279663
2006-01-31,270.092529
2006-02-01,274.694611
2006-02-02,275.809326
2006-02-03,277.154663
2006-02-04,272.873413
2006-02-05,267.160126
2006-02-06,267.862274
2006-02-07,274.182739
2006-02-08,279.574219
2006-02-09,279.732117
2006-02-10,278.836945
2006-02-11,275.867218
2006-02-12,273.953644
2006-02-13,275.001129
2006-02-14,283.859436
2006-02-15,282.377808
2006-02-16,278.016052
2006-02-17,278.687195
2006-02-18,271.964905
2006-02-19,271.152588
2006-02-20,270.576813
2006-02-21,270.126465
2006-02-22,271.531708
2006-02-23,274.868774
2006-02-24,277.730438
2006-02-25,279.169189
2006-02-26,276.679138
2006-02-27,274.280853
2006-02-28,279.683014
2006-03-01,281.122894
2006-03-02,283.077576
2006-03-03,282.482452
2006-03-04,276.766693
2006-03-05,273.085938
2006-03-06,272.691895
2006-03-07,279.282532
2006-03-08,278.545990
2006-03-09,275.478577
2006-03-10,282.550323
2006-03-11,284.406952
2006-03-12,286.869049
2006-03-13,283.099243
2006-03-14,277.331055
2006-03-15,281.223053
2006-03-16,282.939667
