#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.4809 Longitude (closest value to Latitude:35.3764, Longitude:-98.465) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5B-LR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,264.670197
2006-01-02,263.271088
2006-01-03,260.556458
2006-01-04,266.216888
2006-01-05,271.979980
2006-01-06,269.294495
2006-01-07,266.549500
2006-01-08,266.209717
2006-01-09,270.020538
2006-01-10,273.384644
2006-01-11,271.894989
2006-01-12,271.918274
2006-01-13,270.799591
2006-01-14,270.167114
2006-01-15,268.032745
2006-01-16,265.275116
2006-01-17,267.671692
2006-01-18,268.379822
2006-01-19,267.973663
2006-01-20,270.672333
2006-01-21,272.089722
2006-01-22,268.235229
2006-01-23,266.067993
2006-01-24,267.854919
2006-01-25,268.921234
2006-01-26,271.945953
2006-01-27,277.155334
2006-01-28,270.469666
2006-01-29,268.575409
2006-01-30,269.688232
2006-01-31,269.871521
2006-02-01,267.671692
2006-02-02,269.423431
2006-02-03,271.504669
2006-02-04,273.682556
2006-02-05,269.045380
2006-02-06,274.410919
2006-02-07,270.435608
2006-02-08,274.859283
2006-02-09,273.806854
2006-02-10,279.115204
2006-02-11,284.005493
2006-02-12,282.770477
2006-02-13,277.385010
2006-02-14,280.281647
2006-02-15,283.096985
2006-02-16,281.942261
2006-02-17,276.151306
2006-02-18,275.224152
2006-02-19,274.342285
2006-02-20,274.621857
2006-02-21,268.310974
2006-02-22,269.155396
2006-02-23,272.895569
2006-02-24,273.451294
2006-02-25,276.365601
2006-02-26,277.413818
2006-02-27,273.709808
2006-02-28,268.420502
2006-03-01,266.954681
2006-03-02,268.932922
2006-03-03,266.713165
2006-03-04,272.220642
2006-03-05,272.774597
2006-03-06,274.884827
2006-03-07,275.989685
2006-03-08,274.038452
2006-03-09,272.776581
2006-03-10,280.128082
2006-03-11,279.455566
2006-03-12,273.953003
2006-03-13,272.238007
2006-03-14,274.938141
2006-03-15,278.496765
2006-03-16,282.717712
