#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.4809 Longitude (closest value to Latitude:35.3764, Longitude:-98.465) "
#Original Data File(s):
#agg_macav2metdata_tasmin_inmcm4_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,271.224548
2006-01-02,270.655945
2006-01-03,272.252930
2006-01-04,278.968872
2006-01-05,275.892578
2006-01-06,276.677124
2006-01-07,276.419464
2006-01-08,269.059784
2006-01-09,270.634735
2006-01-10,275.470642
2006-01-11,270.886047
2006-01-12,275.350525
2006-01-13,269.489410
2006-01-14,272.073944
2006-01-15,276.531860
2006-01-16,272.148804
2006-01-17,270.123871
2006-01-18,272.848999
2006-01-19,270.646179
2006-01-20,269.656403
2006-01-21,269.044586
2006-01-22,271.318390
2006-01-23,261.408844
2006-01-24,264.847534
2006-01-25,272.533752
2006-01-26,270.315826
2006-01-27,264.711914
2006-01-28,268.701447
2006-01-29,266.360199
2006-01-30,275.610382
2006-01-31,272.623230
2006-02-01,265.839661
2006-02-02,265.363922
2006-02-03,266.179077
2006-02-04,273.730743
2006-02-05,276.627014
2006-02-06,279.412170
2006-02-07,276.000824
2006-02-08,266.272339
2006-02-09,272.362274
2006-02-10,279.246094
2006-02-11,268.775452
2006-02-12,270.269714
2006-02-13,272.985046
2006-02-14,274.453278
2006-02-15,279.053558
2006-02-16,278.753876
2006-02-17,275.220825
2006-02-18,276.584534
2006-02-19,280.873749
2006-02-20,282.956543
2006-02-21,283.639893
2006-02-22,280.996368
2006-02-23,277.124817
2006-02-24,277.810089
2006-02-25,277.068451
2006-02-26,280.102509
2006-02-27,277.573273
2006-02-28,286.797394
2006-03-01,278.286530
2006-03-02,276.339294
2006-03-03,276.007294
2006-03-04,276.856232
2006-03-05,280.073578
2006-03-06,282.468750
2006-03-07,275.703217
2006-03-08,276.354614
2006-03-09,275.856018
2006-03-10,278.126282
2006-03-11,276.700134
2006-03-12,274.107788
2006-03-13,277.559967
2006-03-14,280.132080
2006-03-15,287.473846
2006-03-16,280.172119
