#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.4809 Longitude (closest value to Latitude:35.3764, Longitude:-98.465) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,259.918518
2006-01-02,261.579803
2006-01-03,262.097107
2006-01-04,266.639496
2006-01-05,264.280762
2006-01-06,263.329163
2006-01-07,262.949768
2006-01-08,261.230652
2006-01-09,267.047668
2006-01-10,267.107361
2006-01-11,266.097809
2006-01-12,267.779144
2006-01-13,268.110535
2006-01-14,269.048920
2006-01-15,266.828979
2006-01-16,268.361938
2006-01-17,272.982544
2006-01-18,277.781403
2006-01-19,274.308563
2006-01-20,274.371155
2006-01-21,267.477783
2006-01-22,262.774994
2006-01-23,267.654663
2006-01-24,270.497070
2006-01-25,274.196198
2006-01-26,270.883301
2006-01-27,263.164490
2006-01-28,263.164459
2006-01-29,267.420349
2006-01-30,271.226624
2006-01-31,277.757965
2006-02-01,266.350189
2006-02-02,261.729584
2006-02-03,262.792206
2006-02-04,265.903870
2006-02-05,269.353790
2006-02-06,273.671906
2006-02-07,270.038452
2006-02-08,279.288635
2006-02-09,274.495239
2006-02-10,273.482819
2006-02-11,270.811371
2006-02-12,271.230927
2006-02-13,273.106964
2006-02-14,272.916168
2006-02-15,274.555969
2006-02-16,277.066864
2006-02-17,272.892181
2006-02-18,270.214813
2006-02-19,275.334473
2006-02-20,274.021912
2006-02-21,273.226593
2006-02-22,275.545776
2006-02-23,278.104828
2006-02-24,280.209503
2006-02-25,281.040375
2006-02-26,276.776733
2006-02-27,273.649536
2006-02-28,272.200714
2006-03-01,272.477417
2006-03-02,275.440704
2006-03-03,279.639496
2006-03-04,277.679718
2006-03-05,274.064117
2006-03-06,271.131897
2006-03-07,279.015137
2006-03-08,279.413544
2006-03-09,277.369751
2006-03-10,285.207031
2006-03-11,287.993866
2006-03-12,281.388214
2006-03-13,275.358124
2006-03-14,274.229004
2006-03-15,277.022888
2006-03-16,274.335999
