#Variables:
#tasmax(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.4809 Longitude (closest value to Latitude:35.3764, Longitude:-98.465) "
#Original Data File(s):
#agg_macav2metdata_tasmax_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax(K)"
""
yyyy-mm-dd,tasmax(K)
2006-01-01,271.308624
2006-01-02,271.780426
2006-01-03,272.474670
2006-01-04,275.209656
2006-01-05,275.913666
2006-01-06,277.655396
2006-01-07,278.765564
2006-01-08,281.460754
2006-01-09,277.569000
2006-01-10,282.052948
2006-01-11,278.307800
2006-01-12,279.917206
2006-01-13,278.733856
2006-01-14,283.235229
2006-01-15,288.601288
2006-01-16,291.199371
2006-01-17,283.601990
2006-01-18,276.192505
2006-01-19,272.318878
2006-01-20,274.561462
2006-01-21,273.555725
2006-01-22,277.260559
2006-01-23,274.862701
2006-01-24,277.670868
2006-01-25,279.754700
2006-01-26,283.512177
2006-01-27,288.656769
2006-01-28,284.643616
2006-01-29,279.151489
2006-01-30,284.709137
2006-01-31,281.845398
2006-02-01,287.937561
2006-02-02,288.679749
2006-02-03,293.180969
2006-02-04,286.862610
2006-02-05,274.223572
2006-02-06,280.441895
2006-02-07,282.169220
2006-02-08,282.178314
2006-02-09,282.127899
2006-02-10,284.558044
2006-02-11,283.672119
2006-02-12,281.303864
2006-02-13,276.351868
2006-02-14,278.317688
2006-02-15,279.920258
2006-02-16,280.843719
2006-02-17,283.192566
2006-02-18,277.312012
2006-02-19,275.720123
2006-02-20,275.420349
2006-02-21,285.152466
2006-02-22,282.490204
2006-02-23,288.307190
2006-02-24,292.828430
2006-02-25,296.276642
2006-02-26,290.120941
2006-02-27,295.928925
2006-02-28,289.702179
2006-03-01,290.372253
2006-03-02,289.866638
2006-03-03,286.014038
2006-03-04,287.202393
2006-03-05,284.178406
2006-03-06,278.539368
2006-03-07,293.158539
2006-03-08,292.318146
2006-03-09,288.843781
2006-03-10,294.850922
2006-03-11,292.182739
2006-03-12,293.168457
2006-03-13,292.643372
2006-03-14,292.783997
2006-03-15,290.688538
2006-03-16,284.737427
2006-03-17,286.087250
2006-03-18,296.976807
2006-03-19,301.759125
2006-03-20,303.612671
2006-03-21,299.289948
2006-03-22,301.389282
2006-03-23,301.545532
2006-03-24,298.402130
2006-03-25,285.497375
2006-03-26,279.912262
2006-03-27,280.878601
2006-03-28,279.825775
2006-03-29,285.883392
2006-03-30,292.580780
2006-03-31,288.020416
2006-04-01,282.383911
2006-04-02,279.820068
2006-04-03,285.222076
2006-04-04,285.910797
2006-04-05,286.502472
2006-04-06,291.115234
2006-04-07,292.436859
2006-04-08,294.932587
2006-04-09,297.350464
2006-04-10,298.013275
2006-04-11,297.357880
2006-04-12,291.500214
2006-04-13,295.698120
2006-04-14,300.556976
2006-04-15,303.219543
2006-04-16,302.446136
2006-04-17,299.354065
2006-04-18,301.062988
2006-04-19,298.656128
2006-04-20,290.953400
2006-04-21,295.864471
2006-04-22,301.640472
2006-04-23,295.413940
2006-04-24,293.400482
2006-04-25,288.296478
2006-04-26,292.640961
2006-04-27,292.338470
2006-04-28,293.674255
2006-04-29,294.472137
2006-04-30,303.384399
2006-05-01,304.966858
2006-05-02,299.586639
2006-05-03,299.427856
2006-05-04,299.370697
2006-05-05,303.949280
2006-05-06,305.309570
2006-05-07,303.491516
2006-05-08,302.873535
2006-05-09,305.235779
2006-05-10,300.817810
2006-05-11,302.782715
2006-05-12,299.807190
2006-05-13,300.521332
2006-05-14,304.227448
2006-05-15,300.526459
2006-05-16,300.447449
2006-05-17,302.579956
2006-05-18,296.596436
2006-05-19,300.710266
2006-05-20,295.716675
2006-05-21,303.579407
2006-05-22,304.112488
2006-05-23,304.303436
2006-05-24,303.845123
2006-05-25,300.731232
2006-05-26,302.510986
2006-05-27,300.562653
2006-05-28,297.245361
2006-05-29,300.624146
2006-05-30,301.343750
2006-05-31,305.866669
2006-06-01,304.320465
2006-06-02,302.596466
2006-06-03,303.566223
2006-06-04,305.397461
2006-06-05,307.404572
2006-06-06,307.322021
2006-06-07,304.097656
2006-06-08,305.136475
2006-06-09,301.197754
2006-06-10,295.491760
2006-06-11,301.395844
2006-06-12,300.898590
2006-06-13,307.812103
2006-06-14,303.710938
2006-06-15,299.600189
2006-06-16,304.505432
2006-06-17,306.041077
2006-06-18,307.489746
2006-06-19,309.141724
2006-06-20,309.756409
2006-06-21,308.953033
2006-06-22,309.476013
2006-06-23,310.076569
2006-06-24,307.433990
2006-06-25,306.218323
2006-06-26,307.096039
2006-06-27,308.040955
2006-06-28,306.844055
2006-06-29,305.717651
2006-06-30,306.523499
2006-07-01,309.121948
2006-07-02,306.237854
2006-07-03,308.986755
2006-07-04,303.946655
2006-07-05,304.818970
2006-07-06,295.429138
2006-07-07,301.197754
2006-07-08,302.645020
2006-07-09,302.164856
2006-07-10,303.962372
2006-07-11,304.415283
2006-07-12,306.787140
2006-07-13,308.133209
2006-07-14,309.451630
2006-07-15,310.669464
2006-07-16,309.348846
2006-07-17,310.642426
2006-07-18,309.767273
2006-07-19,307.867859
2006-07-20,310.257385
2006-07-21,311.463135
2006-07-22,312.484314
2006-07-23,312.139343
2006-07-24,312.873962
2006-07-25,314.583618
2006-07-26,315.653961
2006-07-27,315.533173
2006-07-28,313.822510
2006-07-29,313.512543
2006-07-30,312.044342
2006-07-31,311.377533
2006-08-01,308.752655
2006-08-02,306.105408
2006-08-03,304.977997
2006-08-04,310.253937
2006-08-05,311.899902
2006-08-06,309.974335
2006-08-07,308.532227
2006-08-08,309.465881
2006-08-09,313.769104
2006-08-10,313.620819
2006-08-11,314.749695
2006-08-12,314.559631
2006-08-13,313.047394
2006-08-14,312.333374
2006-08-15,312.289215
2006-08-16,312.692749
2006-08-17,312.682770
2006-08-18,312.481750
2006-08-19,311.782745
2006-08-20,308.384827
2006-08-21,306.418213
2006-08-22,306.196167
2006-08-23,306.428864
2006-08-24,305.220306
2006-08-25,303.998993
2006-08-26,305.092438
2006-08-27,308.597229
2006-08-28,308.485962
2006-08-29,307.046204
2006-08-30,303.742371
2006-08-31,302.166992
2006-09-01,305.813690
2006-09-02,304.281708
2006-09-03,305.016998
2006-09-04,298.897491
2006-09-05,301.305237
2006-09-06,303.203430
2006-09-07,303.097321
2006-09-08,301.748962
2006-09-09,300.569946
2006-09-10,296.368103
2006-09-11,294.600952
2006-09-12,297.544586
2006-09-13,300.517090
2006-09-14,304.231781
2006-09-15,303.060883
2006-09-16,303.523041
2006-09-17,304.226990
2006-09-18,304.190613
2006-09-19,306.796967
2006-09-20,303.110016
2006-09-21,303.601532
2006-09-22,300.928406
2006-09-23,303.974792
2006-09-24,300.752014
2006-09-25,300.119232
2006-09-26,300.512573
2006-09-27,301.147766
2006-09-28,304.658081
2006-09-29,303.158020
2006-09-30,301.622253
2006-10-01,299.530304
2006-10-02,301.514862
2006-10-03,302.531097
2006-10-04,297.988861
2006-10-05,294.471954
2006-10-06,300.015076
2006-10-07,300.374725
2006-10-08,298.440704
2006-10-09,301.020294
2006-10-10,297.209595
2006-10-11,295.153198
2006-10-12,297.099396
2006-10-13,299.354248
2006-10-14,300.568512
2006-10-15,297.458099
2006-10-16,299.710419
2006-10-17,296.701599
2006-10-18,291.620911
2006-10-19,294.042969
2006-10-20,297.740509
2006-10-21,296.334534
2006-10-22,290.601288
2006-10-23,296.593079
2006-10-24,299.136749
2006-10-25,299.734802
2006-10-26,298.952545
2006-10-27,299.277008
2006-10-28,295.601807
2006-10-29,296.775482
2006-10-30,299.166382
2006-10-31,296.292816
2006-11-01,295.809265
2006-11-02,297.904785
2006-11-03,296.945801
2006-11-04,297.611481
2006-11-05,294.104095
2006-11-06,298.586792
2006-11-07,290.356415
2006-11-08,282.684784
2006-11-09,288.318726
2006-11-10,295.640747
2006-11-11,293.113068
2006-11-12,290.830536
2006-11-13,287.745148
2006-11-14,287.956665
2006-11-15,292.555511
2006-11-16,295.427826
2006-11-17,293.582733
2006-11-18,289.374023
2006-11-19,289.245575
2006-11-20,292.700073
2006-11-21,291.587769
2006-11-22,290.861145
2006-11-23,288.080414
2006-11-24,285.932220
2006-11-25,288.659363
2006-11-26,291.416962
2006-11-27,291.825592
2006-11-28,297.158875
2006-11-29,285.516479
2006-11-30,281.391571
2006-12-01,281.715118
2006-12-02,282.315704
2006-12-03,286.192230
2006-12-04,285.414856
2006-12-05,286.948730
2006-12-06,280.474030
2006-12-07,278.370178
2006-12-08,273.763672
2006-12-09,272.901764
2006-12-10,277.711761
2006-12-11,283.014526
2006-12-12,288.635193
2006-12-13,287.567169
2006-12-14,284.618286
2006-12-15,275.366211
2006-12-16,280.087982
2006-12-17,280.335785
2006-12-18,281.826324
2006-12-19,279.520264
2006-12-20,283.434204
2006-12-21,282.854095
2006-12-22,279.018097
2006-12-23,281.098694
2006-12-24,275.124054
