#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.4809 Longitude (closest value to Latitude:35.3764, Longitude:-98.465) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,268.922577
2006-01-02,265.342773
2006-01-03,263.300018
2006-01-04,262.021881
2006-01-05,265.458191
2006-01-06,267.119690
2006-01-07,269.262787
2006-01-08,270.502838
2006-01-09,265.934662
2006-01-10,267.210907
2006-01-11,270.127075
2006-01-12,268.593475
2006-01-13,267.742279
2006-01-14,265.274506
2006-01-15,271.410522
2006-01-16,275.795624
2006-01-17,270.529846
2006-01-18,269.019135
2006-01-19,267.138214
2006-01-20,264.024719
2006-01-21,271.275574
2006-01-22,271.371765
2006-01-23,264.871643
2006-01-24,264.293060
2006-01-25,269.288971
2006-01-26,270.221832
2006-01-27,277.034149
2006-01-28,273.040710
2006-01-29,269.557953
2006-01-30,271.584808
2006-01-31,270.357880
2006-02-01,274.574677
2006-02-02,275.398071
2006-02-03,280.544678
2006-02-04,271.358368
2006-02-05,265.942108
2006-02-06,269.622437
2006-02-07,272.026672
2006-02-08,276.861115
2006-02-09,270.481201
2006-02-10,270.987854
2006-02-11,272.222198
2006-02-12,269.834564
2006-02-13,266.733185
2006-02-14,267.246002
2006-02-15,271.353333
2006-02-16,267.607574
2006-02-17,272.365295
2006-02-18,271.337097
2006-02-19,266.892365
2006-02-20,265.150818
2006-02-21,265.397369
2006-02-22,270.860291
2006-02-23,271.811157
2006-02-24,273.752563
2006-02-25,278.525665
2006-02-26,275.630035
2006-02-27,277.792999
2006-02-28,278.592865
2006-03-01,272.420502
2006-03-02,277.544464
2006-03-03,276.580261
2006-03-04,272.797577
2006-03-05,273.397308
2006-03-06,264.437988
2006-03-07,272.904236
2006-03-08,279.166656
2006-03-09,278.913940
2006-03-10,284.698700
2006-03-11,285.213379
2006-03-12,285.066498
2006-03-13,274.232727
2006-03-14,275.378632
2006-03-15,276.863434
2006-03-16,275.316376
