#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.4809 Longitude (closest value to Latitude:35.3764, Longitude:-98.465) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,268.442230
2006-01-02,270.613953
2006-01-03,271.354828
2006-01-04,274.403931
2006-01-05,272.917267
2006-01-06,267.912201
2006-01-07,267.645874
2006-01-08,269.203766
2006-01-09,271.940491
2006-01-10,276.060852
2006-01-11,275.728546
2006-01-12,274.060699
2006-01-13,262.181335
2006-01-14,263.656708
2006-01-15,264.627197
2006-01-16,265.357391
2006-01-17,266.871094
2006-01-18,265.762177
2006-01-19,267.652557
2006-01-20,264.750824
2006-01-21,266.261932
2006-01-22,266.757782
2006-01-23,268.077148
2006-01-24,269.475861
2006-01-25,266.932007
2006-01-26,266.607819
2006-01-27,265.299194
2006-01-28,269.519501
2006-01-29,269.532135
2006-01-30,272.867310
2006-01-31,276.024475
2006-02-01,268.704742
2006-02-02,262.095062
2006-02-03,262.874023
2006-02-04,262.882050
2006-02-05,269.006256
2006-02-06,273.692871
2006-02-07,271.829132
2006-02-08,263.871368
2006-02-09,257.830078
2006-02-10,262.864960
2006-02-11,265.120544
2006-02-12,267.849091
2006-02-13,269.369507
2006-02-14,267.735413
2006-02-15,272.174316
2006-02-16,276.001434
2006-02-17,275.966339
2006-02-18,275.013336
2006-02-19,275.248962
2006-02-20,280.225342
2006-02-21,277.784698
2006-02-22,276.317078
2006-02-23,272.384583
2006-02-24,276.215729
2006-02-25,275.108246
2006-02-26,277.507782
2006-02-27,277.612030
2006-02-28,271.822296
2006-03-01,268.500183
2006-03-02,274.863708
2006-03-03,279.715088
2006-03-04,283.434387
2006-03-05,279.310089
2006-03-06,283.730591
2006-03-07,279.126190
2006-03-08,283.565979
2006-03-09,283.834137
2006-03-10,284.012360
2006-03-11,280.345215
2006-03-12,283.337036
2006-03-13,283.443604
2006-03-14,281.041260
2006-03-15,281.274933
2006-03-16,284.227844
