#Variables:
#tasmax(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.4809 Longitude (closest value to Latitude:35.3764, Longitude:-98.465) "
#Original Data File(s):
#agg_macav2metdata_tasmax_HadGEM2-ES365_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax(K)"
""
yyyy-mm-dd,tasmax(K)
2006-01-01,295.457306
2006-01-02,295.079102
2006-01-03,267.813599
2006-01-04,272.243866
2006-01-05,276.415497
2006-01-06,277.198334
2006-01-07,283.043335
2006-01-08,286.554016
2006-01-09,282.700439
2006-01-10,268.398560
2006-01-11,263.976807
2006-01-12,269.789948
2006-01-13,277.250549
2006-01-14,284.346252
2006-01-15,288.980865
2006-01-16,291.284393
2006-01-17,285.832123
2006-01-18,277.481110
2006-01-19,274.389648
2006-01-20,276.814270
2006-01-21,279.618835
2006-01-22,288.282074
2006-01-23,288.391754
2006-01-24,281.928131
2006-01-25,281.965881
2006-01-26,284.021301
2006-01-27,284.164093
2006-01-28,287.787231
2006-01-29,292.693298
2006-01-30,292.153900
2006-01-31,284.916718
2006-02-01,282.045288
2006-02-02,284.949219
2006-02-03,288.231781
2006-02-04,290.703827
2006-02-05,286.511261
2006-02-06,287.390747
2006-02-07,291.622345
2006-02-08,294.481903
2006-02-09,296.286255
2006-02-10,282.536621
2006-02-11,270.579773
2006-02-12,279.328796
2006-02-13,286.688873
2006-02-14,287.851837
2006-02-15,285.112518
2006-02-16,282.861206
2006-02-17,288.469269
2006-02-18,294.377655
2006-02-19,285.876892
2006-02-20,277.465027
2006-02-21,285.110657
2006-02-22,295.391174
2006-02-23,299.237671
2006-02-24,296.000244
2006-02-25,292.839478
2006-02-26,293.928375
2006-02-27,297.024017
2006-02-28,295.903412
2006-03-01,291.917236
2006-03-02,286.767456
2006-03-03,284.834595
2006-03-04,292.568634
2006-03-05,296.374298
2006-03-06,299.304352
2006-03-07,296.400787
2006-03-08,288.938232
2006-03-09,294.068512
2006-03-10,293.701660
2006-03-11,299.067993
2006-03-12,300.764954
2006-03-13,302.422638
2006-03-14,300.745331
2006-03-15,299.239502
2006-03-16,295.812897
2006-03-17,294.835052
2006-03-18,290.890717
2006-03-19,289.974335
2006-03-20,283.848450
2006-03-21,288.373199
2006-03-22,291.361816
2006-03-23,290.541412
2006-03-24,289.274994
2006-03-25,294.395081
2006-03-26,294.112610
2006-03-27,286.857178
2006-03-28,290.539703
2006-03-29,295.222229
2006-03-30,296.874512
2006-03-31,292.607422
2006-04-01,294.756989
2006-04-02,293.100433
2006-04-03,285.253540
2006-04-04,276.469208
2006-04-05,275.995148
2006-04-06,280.561035
2006-04-07,285.102448
2006-04-08,288.175446
2006-04-09,291.142273
2006-04-10,288.788483
2006-04-11,285.563141
2006-04-12,286.828888
2006-04-13,289.173889
2006-04-14,293.384796
2006-04-15,295.030640
2006-04-16,283.673218
2006-04-17,285.307434
2006-04-18,289.676758
2006-04-19,294.995789
2006-04-20,296.865509
2006-04-21,301.784546
2006-04-22,304.463989
2006-04-23,307.385132
2006-04-24,308.053955
2006-04-25,307.057526
2006-04-26,307.275543
2006-04-27,305.645508
2006-04-28,302.892395
2006-04-29,293.421417
2006-04-30,290.980835
2006-05-01,285.973907
2006-05-02,294.537415
2006-05-03,303.615814
2006-05-04,301.823029
2006-05-05,300.480438
2006-05-06,301.296997
2006-05-07,295.521271
2006-05-08,294.450073
2006-05-09,303.574127
2006-05-10,302.263947
2006-05-11,303.307678
2006-05-12,301.507629
2006-05-13,299.860291
2006-05-14,299.006927
2006-05-15,299.370148
2006-05-16,300.866455
2006-05-17,301.250275
2006-05-18,305.100494
2006-05-19,307.801910
2006-05-20,309.665192
2006-05-21,308.883362
2006-05-22,309.672607
2006-05-23,311.836853
2006-05-24,313.326538
2006-05-25,312.736328
2006-05-26,305.411804
2006-05-27,304.741119
2006-05-28,305.148407
2006-05-29,306.517212
2006-05-30,310.217712
2006-05-31,308.362946
2006-06-01,308.045868
2006-06-02,308.081146
2006-06-03,308.980255
2006-06-04,310.076202
2006-06-05,312.749359
2006-06-06,314.635712
2006-06-07,314.095978
2006-06-08,310.175842
2006-06-09,306.942322
2006-06-10,305.329956
2006-06-11,306.859528
2006-06-12,309.862915
2006-06-13,316.025574
2006-06-14,314.085510
2006-06-15,311.673279
2006-06-16,310.509216
2006-06-17,308.909698
2006-06-18,308.309937
2006-06-19,311.214874
2006-06-20,313.513672
2006-06-21,314.187683
2006-06-22,314.481659
2006-06-23,315.084473
2006-06-24,315.415741
2006-06-25,315.199921
2006-06-26,315.381317
2006-06-27,315.070465
2006-06-28,315.589691
2006-06-29,314.609039
2006-06-30,311.388397
2006-07-01,310.649139
2006-07-02,310.310608
2006-07-03,308.879456
2006-07-04,307.546295
2006-07-05,307.507935
2006-07-06,307.874512
2006-07-07,308.096588
2006-07-08,308.320862
2006-07-09,308.810059
2006-07-10,308.926483
2006-07-11,309.234467
2006-07-12,309.536102
2006-07-13,309.084106
2006-07-14,308.604340
2006-07-15,308.215759
2006-07-16,308.177765
2006-07-17,307.976349
2006-07-18,305.256744
2006-07-19,307.318207
2006-07-20,308.174011
2006-07-21,309.367493
2006-07-22,310.253662
2006-07-23,310.167786
2006-07-24,309.133331
2006-07-25,308.190460
2006-07-26,307.384735
2006-07-27,307.497589
2006-07-28,308.316071
2006-07-29,310.544220
2006-07-30,311.641205
2006-07-31,312.289001
2006-08-01,312.092407
2006-08-02,312.728241
2006-08-03,313.487762
2006-08-04,313.716827
2006-08-05,314.560669
2006-08-06,315.028412
2006-08-07,313.893005
2006-08-08,313.757233
2006-08-09,313.056824
2006-08-10,312.470154
2006-08-11,306.455170
2006-08-12,311.749817
2006-08-13,312.565674
2006-08-14,311.143555
2006-08-15,309.189789
2006-08-16,308.675903
2006-08-17,310.272583
2006-08-18,310.732758
2006-08-19,309.492432
2006-08-20,308.645264
2006-08-21,308.640686
2006-08-22,309.229309
2006-08-23,310.798737
2006-08-24,313.145721
2006-08-25,315.246765
2006-08-26,316.045258
2006-08-27,314.806366
2006-08-28,312.559326
2006-08-29,311.733917
2006-08-30,312.109863
2006-08-31,311.559113
2006-09-01,310.168854
2006-09-02,309.589142
2006-09-03,310.296967
2006-09-04,310.039581
2006-09-05,309.838043
2006-09-06,310.378082
2006-09-07,310.634918
2006-09-08,311.259094
2006-09-09,310.026947
2006-09-10,306.573181
2006-09-11,305.460297
2006-09-12,305.869263
2006-09-13,307.729950
2006-09-14,308.154022
2006-09-15,304.168335
2006-09-16,304.619415
2006-09-17,307.982513
2006-09-18,307.037567
2006-09-19,310.734497
2006-09-20,311.393372
2006-09-21,307.804993
2006-09-22,306.204651
2006-09-23,306.439423
2006-09-24,306.674438
2006-09-25,305.651855
2006-09-26,300.247894
2006-09-27,298.391968
2006-09-28,306.270294
2006-09-29,307.771088
2006-09-30,305.713257
2006-10-01,305.571533
2006-10-02,306.924896
2006-10-03,303.011108
2006-10-04,300.191803
2006-10-05,297.395294
2006-10-06,299.303986
2006-10-07,285.606018
2006-10-08,288.677032
2006-10-09,294.377655
2006-10-10,298.238190
2006-10-11,292.694794
2006-10-12,285.133575
2006-10-13,297.735321
2006-10-14,295.067108
2006-10-15,291.439392
2006-10-16,296.827972
2006-10-17,302.096466
2006-10-18,298.785583
2006-10-19,286.749512
2006-10-20,286.677307
2006-10-21,291.114258
2006-10-22,297.327423
2006-10-23,300.398621
2006-10-24,301.797058
2006-10-25,299.834808
2006-10-26,297.851166
2006-10-27,292.698792
2006-10-28,287.714264
2006-10-29,292.980927
2006-10-30,290.717072
2006-10-31,292.720673
2006-11-01,287.756592
2006-11-02,284.190063
2006-11-03,282.856354
2006-11-04,285.693634
2006-11-05,292.038483
2006-11-06,292.770477
2006-11-07,290.479553
2006-11-08,289.529572
2006-11-09,287.124054
2006-11-10,286.241791
2006-11-11,286.015686
2006-11-12,287.590240
2006-11-13,287.072876
2006-11-14,287.970734
2006-11-15,289.347504
2006-11-16,290.629730
2006-11-17,291.513855
2006-11-18,292.385132
2006-11-19,293.336212
2006-11-20,293.073914
2006-11-21,292.087341
2006-11-22,291.586853
2006-11-23,289.645142
2006-11-24,283.765198
2006-11-25,279.581909
2006-11-26,280.372009
2006-11-27,288.178680
2006-11-28,290.559967
2006-11-29,290.788116
2006-11-30,290.918121
2006-12-01,288.902283
2006-12-02,285.393311
2006-12-03,282.538452
2006-12-04,283.536011
2006-12-05,284.841400
2006-12-06,274.208099
2006-12-07,275.180695
2006-12-08,279.660004
2006-12-09,280.887329
2006-12-10,279.721497
2006-12-11,280.141754
2006-12-12,281.069061
2006-12-13,286.184937
2006-12-14,284.624237
2006-12-15,285.307617
2006-12-16,283.680969
2006-12-17,279.287933
2006-12-18,279.486572
2006-12-19,282.219055
2006-12-20,282.682495
2006-12-21,283.554321
2006-12-22,280.723755
2006-12-23,278.820160
2006-12-24,279.475159
