#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.4809 Longitude (closest value to Latitude:35.3764, Longitude:-98.465) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5B-LR_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,264.725800
2006-01-02,264.240845
2006-01-03,260.877319
2006-01-04,266.460693
2006-01-05,272.188232
2006-01-06,269.186401
2006-01-07,266.630646
2006-01-08,266.918915
2006-01-09,269.476318
2006-01-10,273.278320
2006-01-11,271.348450
2006-01-12,270.795807
2006-01-13,267.012268
2006-01-14,269.275391
2006-01-15,271.019989
2006-01-16,266.787323
2006-01-17,263.705750
2006-01-18,265.757874
2006-01-19,268.561096
2006-01-20,272.748260
2006-01-21,272.727386
2006-01-22,274.317047
2006-01-23,269.717773
2006-01-24,272.917480
2006-01-25,275.401703
2006-01-26,269.470734
2006-01-27,270.544617
2006-01-28,270.632782
2006-01-29,266.595886
2006-01-30,267.835632
2006-01-31,266.898041
2006-02-01,270.906647
2006-02-02,270.653107
2006-02-03,272.112762
2006-02-04,272.928467
2006-02-05,274.932556
2006-02-06,280.278503
2006-02-07,277.307159
2006-02-08,278.026581
2006-02-09,278.914154
2006-02-10,280.504974
2006-02-11,279.068665
2006-02-12,280.738953
2006-02-13,280.411255
2006-02-14,273.070374
2006-02-15,278.045685
2006-02-16,276.984375
2006-02-17,276.048706
2006-02-18,276.490051
2006-02-19,282.749512
2006-02-20,277.087280
2006-02-21,276.265320
2006-02-22,278.908630
2006-02-23,279.665436
2006-02-24,284.925476
2006-02-25,283.980103
2006-02-26,278.973907
2006-02-27,278.349640
2006-02-28,275.200653
2006-03-01,274.824799
2006-03-02,273.855713
2006-03-03,278.950043
2006-03-04,280.022736
2006-03-05,274.231506
2006-03-06,273.723419
2006-03-07,269.080475
2006-03-08,272.580078
2006-03-09,275.433228
2006-03-10,272.539246
2006-03-11,275.978088
2006-03-12,275.739380
2006-03-13,275.129181
2006-03-14,276.174591
2006-03-15,267.434021
2006-03-16,269.238647
