#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.4809 Longitude (closest value to Latitude:35.3764, Longitude:-98.465) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1-m_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,270.968140
2006-01-02,271.859680
2006-01-03,276.792175
2006-01-04,273.448608
2006-01-05,276.209564
2006-01-06,275.473816
2006-01-07,264.357178
2006-01-08,263.577545
2006-01-09,265.169067
2006-01-10,265.563507
2006-01-11,268.435638
2006-01-12,271.833252
2006-01-13,274.004944
2006-01-14,274.768677
2006-01-15,273.386047
2006-01-16,274.974823
2006-01-17,274.052155
2006-01-18,273.636963
2006-01-19,276.676117
2006-01-20,274.063721
2006-01-21,275.186554
2006-01-22,265.241577
2006-01-23,265.419098
2006-01-24,266.718903
2006-01-25,264.182312
2006-01-26,263.795959
2006-01-27,269.127350
2006-01-28,268.407593
2006-01-29,273.233734
2006-01-30,272.708771
2006-01-31,272.445679
2006-02-01,271.842712
2006-02-02,277.366486
2006-02-03,278.656036
2006-02-04,277.355530
2006-02-05,277.217651
2006-02-06,270.536499
2006-02-07,270.458801
2006-02-08,266.061829
2006-02-09,265.878113
2006-02-10,267.564453
2006-02-11,265.846283
2006-02-12,265.767395
2006-02-13,271.817322
2006-02-14,268.750732
2006-02-15,271.007538
2006-02-16,273.039856
2006-02-17,275.324921
2006-02-18,276.553619
2006-02-19,275.260712
2006-02-20,271.883087
2006-02-21,273.151001
2006-02-22,274.796722
2006-02-23,272.052612
2006-02-24,277.736115
2006-02-25,273.190369
2006-02-26,272.280243
2006-02-27,275.288879
2006-02-28,272.952789
2006-03-01,274.966949
2006-03-02,280.748230
2006-03-03,276.331055
2006-03-04,278.093536
2006-03-05,283.995544
2006-03-06,273.439362
2006-03-07,277.414520
2006-03-08,271.500885
2006-03-09,273.446594
2006-03-10,275.651764
2006-03-11,275.496429
2006-03-12,278.848541
2006-03-13,275.650085
2006-03-14,276.611603
2006-03-15,280.482178
2006-03-16,278.808716
