#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.4809 Longitude (closest value to Latitude:35.3764, Longitude:-98.465) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,268.425415
2006-01-02,270.262665
2006-01-03,271.344177
2006-01-04,274.323151
2006-01-05,272.775391
2006-01-06,268.110382
2006-01-07,267.785736
2006-01-08,269.154541
2006-01-09,271.858246
2006-01-10,277.029724
2006-01-11,274.612274
2006-01-12,278.387482
2006-01-13,267.681519
2006-01-14,266.346924
2006-01-15,266.595612
2006-01-16,266.756500
2006-01-17,265.395508
2006-01-18,267.147675
2006-01-19,269.259552
2006-01-20,270.131897
2006-01-21,268.517517
2006-01-22,270.721985
2006-01-23,273.015442
2006-01-24,274.947723
2006-01-25,274.863251
2006-01-26,272.528381
2006-01-27,273.782104
2006-01-28,273.505432
2006-01-29,273.755890
2006-01-30,274.284698
2006-01-31,277.524994
2006-02-01,268.312744
2006-02-02,266.016632
2006-02-03,270.130798
2006-02-04,273.908813
2006-02-05,277.450378
2006-02-06,281.246857
2006-02-07,279.189423
2006-02-08,269.840515
2006-02-09,267.414734
2006-02-10,264.999359
2006-02-11,267.730835
2006-02-12,269.601196
2006-02-13,270.763672
2006-02-14,272.569611
2006-02-15,276.738403
2006-02-16,274.286072
2006-02-17,273.950317
2006-02-18,276.191986
2006-02-19,280.486542
2006-02-20,275.970428
2006-02-21,271.884369
2006-02-22,276.012299
2006-02-23,280.044861
2006-02-24,280.327698
2006-02-25,285.849304
2006-02-26,284.361237
2006-02-27,275.863098
2006-02-28,276.174347
2006-03-01,277.747406
2006-03-02,272.109436
2006-03-03,276.720062
2006-03-04,276.003113
2006-03-05,279.070129
2006-03-06,279.700165
2006-03-07,277.532379
2006-03-08,265.776062
2006-03-09,270.994232
2006-03-10,269.707581
2006-03-11,271.945282
2006-03-12,273.091125
2006-03-13,275.338043
2006-03-14,275.606934
2006-03-15,280.047546
2006-03-16,279.699799
