#Variables:
#tasmax(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.4809 Longitude (closest value to Latitude:35.3764, Longitude:-98.465) "
#Original Data File(s):
#agg_macav2metdata_tasmax_GFDL-ESM2M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax(K)"
""
yyyy-mm-dd,tasmax(K)
2006-01-01,273.731842
2006-01-02,272.336365
2006-01-03,272.861328
2006-01-04,273.600616
2006-01-05,271.123260
2006-01-06,269.424805
2006-01-07,268.958771
2006-01-08,273.695831
2006-01-09,277.690216
2006-01-10,277.480591
2006-01-11,278.331390
2006-01-12,279.775238
2006-01-13,282.265320
2006-01-14,279.680939
2006-01-15,278.597198
2006-01-16,282.948456
2006-01-17,292.429626
2006-01-18,293.644470
2006-01-19,291.741455
2006-01-20,285.984222
2006-01-21,281.744843
2006-01-22,275.410767
2006-01-23,283.255524
2006-01-24,285.544067
2006-01-25,283.928558
2006-01-26,283.763275
2006-01-27,275.745605
2006-01-28,274.122192
2006-01-29,275.789703
2006-01-30,283.257568
2006-01-31,291.514069
2006-02-01,286.946625
2006-02-02,271.709259
2006-02-03,273.494080
2006-02-04,278.814972
2006-02-05,284.424683
2006-02-06,290.613495
2006-02-07,292.958282
2006-02-08,292.121582
2006-02-09,287.928314
2006-02-10,285.490784
2006-02-11,285.942200
2006-02-12,289.260406
2006-02-13,289.131683
2006-02-14,290.614960
2006-02-15,288.587708
2006-02-16,286.488831
2006-02-17,283.617706
2006-02-18,283.492676
2006-02-19,290.072540
2006-02-20,289.290039
2006-02-21,287.628601
2006-02-22,293.063568
2006-02-23,296.473816
2006-02-24,295.231598
2006-02-25,293.729584
2006-02-26,290.391022
2006-02-27,288.658234
2006-02-28,286.980286
2006-03-01,287.485260
2006-03-02,291.965759
2006-03-03,291.602753
2006-03-04,291.459045
2006-03-05,290.321228
2006-03-06,287.351074
2006-03-07,296.325043
2006-03-08,296.198212
2006-03-09,298.471710
2006-03-10,296.794861
2006-03-11,297.460327
2006-03-12,294.690308
2006-03-13,290.742584
2006-03-14,286.003113
2006-03-15,289.138092
2006-03-16,290.611481
2006-03-17,294.760620
2006-03-18,295.374329
2006-03-19,293.168396
2006-03-20,287.582764
2006-03-21,288.619598
2006-03-22,287.919586
2006-03-23,285.315430
2006-03-24,276.886322
2006-03-25,282.313873
2006-03-26,284.690918
2006-03-27,289.479218
2006-03-28,288.148804
2006-03-29,281.554718
2006-03-30,291.093719
2006-03-31,296.458130
2006-04-01,302.965881
2006-04-02,302.316803
2006-04-03,296.305634
2006-04-04,296.688263
2006-04-05,300.085999
2006-04-06,299.202271
2006-04-07,296.910034
2006-04-08,289.518066
2006-04-09,288.572266
2006-04-10,293.690430
2006-04-11,295.032837
2006-04-12,296.201111
2006-04-13,295.806763
2006-04-14,292.856750
2006-04-15,293.264832
2006-04-16,296.706726
2006-04-17,297.397491
2006-04-18,299.036072
2006-04-19,300.283295
2006-04-20,299.394928
2006-04-21,300.336365
2006-04-22,298.931030
2006-04-23,297.627014
2006-04-24,296.693329
2006-04-25,298.105103
2006-04-26,301.445618
2006-04-27,299.486725
2006-04-28,302.917328
2006-04-29,303.925323
2006-04-30,302.756683
2006-05-01,299.248962
2006-05-02,286.078613
2006-05-03,288.066620
2006-05-04,291.317383
2006-05-05,295.344330
2006-05-06,303.223633
2006-05-07,306.097443
2006-05-08,305.365112
2006-05-09,302.706085
2006-05-10,302.252472
2006-05-11,305.455292
2006-05-12,304.215729
2006-05-13,299.300018
2006-05-14,298.449463
2006-05-15,296.690643
2006-05-16,298.169830
2006-05-17,299.600647
2006-05-18,301.220367
2006-05-19,299.956177
2006-05-20,295.821045
2006-05-21,297.280853
2006-05-22,296.772339
2006-05-23,292.943817
2006-05-24,294.316162
2006-05-25,294.654694
2006-05-26,297.300934
2006-05-27,297.475830
2006-05-28,297.974182
2006-05-29,299.328979
2006-05-30,299.366791
2006-05-31,298.237976
2006-06-01,299.056732
2006-06-02,300.906494
2006-06-03,303.461212
2006-06-04,305.880981
2006-06-05,306.622955
2006-06-06,308.213318
2006-06-07,306.866943
2006-06-08,306.441956
2006-06-09,304.578430
2006-06-10,303.295715
2006-06-11,296.701782
2006-06-12,296.609650
2006-06-13,296.824219
2006-06-14,298.259918
2006-06-15,297.953674
2006-06-16,302.027954
2006-06-17,304.023712
2006-06-18,303.667633
2006-06-19,302.634705
2006-06-20,302.726166
2006-06-21,304.652039
2006-06-22,306.185425
2006-06-23,306.593475
2006-06-24,303.851959
2006-06-25,296.273254
2006-06-26,299.307343
2006-06-27,305.034821
2006-06-28,304.125305
2006-06-29,304.909943
2006-06-30,306.338287
2006-07-01,305.912811
2006-07-02,304.085846
2006-07-03,306.148773
2006-07-04,305.425293
2006-07-05,307.339142
2006-07-06,306.660065
2006-07-07,304.581024
2006-07-08,301.505798
2006-07-09,302.282288
2006-07-10,303.601288
2006-07-11,303.278107
2006-07-12,305.337646
2006-07-13,305.036713
2006-07-14,300.813660
2006-07-15,301.881836
2006-07-16,302.078064
2006-07-17,305.201111
2006-07-18,306.591919
2006-07-19,308.190674
2006-07-20,306.200470
2006-07-21,307.373505
2006-07-22,304.174255
2006-07-23,304.320587
2006-07-24,305.310760
2006-07-25,305.725586
2006-07-26,304.857330
2006-07-27,306.193787
2006-07-28,307.751251
2006-07-29,306.897095
2006-07-30,305.772491
2006-07-31,305.112244
2006-08-01,304.910309
2006-08-02,305.128723
2006-08-03,304.256744
2006-08-04,304.217072
2006-08-05,305.069397
2006-08-06,305.509613
2006-08-07,306.028870
2006-08-08,306.031067
2006-08-09,305.991119
2006-08-10,306.440857
2006-08-11,306.624725
2006-08-12,307.326660
2006-08-13,307.342194
2006-08-14,308.849274
2006-08-15,307.771515
2006-08-16,309.117615
2006-08-17,309.956482
2006-08-18,308.430328
2006-08-19,307.620636
2006-08-20,309.259766
2006-08-21,306.720490
2006-08-22,303.300751
2006-08-23,306.024078
2006-08-24,306.502747
2006-08-25,306.242950
2006-08-26,306.877258
2006-08-27,307.094238
2006-08-28,308.036774
2006-08-29,308.568268
2006-08-30,309.110229
2006-08-31,306.790588
2006-09-01,292.944611
2006-09-02,297.450226
2006-09-03,305.754669
2006-09-04,304.348633
2006-09-05,299.812927
2006-09-06,295.938721
2006-09-07,305.449860
2006-09-08,304.210602
2006-09-09,303.874939
2006-09-10,302.415344
2006-09-11,301.629425
2006-09-12,299.825592
2006-09-13,305.142609
2006-09-14,303.850067
2006-09-15,304.372375
2006-09-16,300.702209
2006-09-17,302.623840
2006-09-18,304.205231
2006-09-19,306.671722
2006-09-20,299.392975
2006-09-21,286.929810
2006-09-22,289.517273
2006-09-23,293.374390
2006-09-24,296.723999
2006-09-25,297.337494
2006-09-26,301.190948
2006-09-27,298.843506
2006-09-28,298.799591
2006-09-29,301.104950
2006-09-30,302.471191
2006-10-01,303.189270
2006-10-02,303.359619
2006-10-03,297.602173
2006-10-04,289.609070
2006-10-05,290.789703
2006-10-06,293.784912
2006-10-07,295.702667
2006-10-08,298.726013
2006-10-09,293.655548
2006-10-10,284.631134
2006-10-11,290.197418
2006-10-12,291.907318
2006-10-13,290.052399
2006-10-14,288.156342
2006-10-15,293.800842
2006-10-16,292.306000
2006-10-17,288.799194
2006-10-18,296.033569
2006-10-19,299.116180
2006-10-20,297.430420
2006-10-21,298.612915
2006-10-22,298.170593
2006-10-23,295.756439
2006-10-24,290.043427
2006-10-25,290.740753
2006-10-26,291.605103
2006-10-27,293.929077
2006-10-28,292.129883
2006-10-29,288.402252
2006-10-30,291.491425
2006-10-31,288.257324
2006-11-01,282.835754
2006-11-02,281.948456
2006-11-03,283.602692
2006-11-04,286.515564
2006-11-05,288.203552
2006-11-06,289.907959
2006-11-07,293.384552
2006-11-08,294.812714
2006-11-09,292.322845
2006-11-10,290.569489
2006-11-11,299.039124
2006-11-12,293.283417
2006-11-13,284.193176
2006-11-14,286.407257
2006-11-15,292.373291
2006-11-16,290.519623
2006-11-17,290.301910
2006-11-18,286.386322
2006-11-19,282.391357
2006-11-20,279.868835
2006-11-21,279.018188
2006-11-22,278.940063
2006-11-23,277.959564
2006-11-24,278.088684
2006-11-25,281.484589
2006-11-26,287.944122
2006-11-27,287.391846
2006-11-28,291.651428
2006-11-29,287.947876
2006-11-30,288.788971
2006-12-01,285.038422
2006-12-02,288.847473
2006-12-03,292.002808
2006-12-04,291.453003
2006-12-05,291.975342
2006-12-06,289.499939
2006-12-07,285.497223
2006-12-08,285.258636
2006-12-09,288.780518
2006-12-10,274.477783
2006-12-11,271.829651
2006-12-12,275.338867
2006-12-13,274.996094
2006-12-14,281.078827
2006-12-15,288.052856
2006-12-16,292.550568
2006-12-17,292.590485
2006-12-18,292.620361
2006-12-19,289.034698
2006-12-20,288.193787
2006-12-21,287.121887
2006-12-22,284.781158
2006-12-23,277.109772
2006-12-24,279.182129
