#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3962 Latitude, -98.4809 Longitude (closest value to Latitude:35.3764, Longitude:-98.465) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,273.283142
2006-01-02,272.902954
2006-01-03,268.842194
2006-01-04,275.099152
2006-01-05,270.203979
2006-01-06,268.008820
2006-01-07,272.078033
2006-01-08,269.506470
2006-01-09,270.497101
2006-01-10,262.886932
2006-01-11,270.493561
2006-01-12,266.923828
2006-01-13,271.256836
2006-01-14,270.922668
2006-01-15,271.874420
2006-01-16,273.128632
2006-01-17,268.371246
2006-01-18,269.470673
2006-01-19,270.469208
2006-01-20,272.591156
2006-01-21,272.916046
2006-01-22,270.320190
2006-01-23,271.947388
2006-01-24,271.164368
2006-01-25,270.316833
2006-01-26,266.365295
2006-01-27,269.203094
2006-01-28,268.664642
2006-01-29,268.984344
2006-01-30,267.758453
2006-01-31,260.849915
2006-02-01,266.565094
2006-02-02,263.829620
2006-02-03,272.527405
2006-02-04,274.290466
2006-02-05,274.677185
2006-02-06,275.956879
2006-02-07,277.428040
2006-02-08,270.645630
2006-02-09,269.898102
2006-02-10,270.082184
2006-02-11,271.736267
2006-02-12,279.599487
2006-02-13,274.193207
2006-02-14,266.908600
2006-02-15,274.568634
2006-02-16,276.756683
2006-02-17,275.743744
2006-02-18,275.258514
2006-02-19,268.837219
2006-02-20,278.468689
2006-02-21,272.851898
2006-02-22,273.380554
2006-02-23,277.226929
2006-02-24,272.642975
2006-02-25,271.699463
2006-02-26,265.364990
2006-02-27,268.752136
2006-02-28,266.352020
2006-03-01,272.836182
2006-03-02,281.216858
2006-03-03,281.808258
2006-03-04,273.445374
2006-03-05,280.853729
2006-03-06,282.053650
2006-03-07,279.221985
2006-03-08,274.622070
2006-03-09,278.753845
2006-03-10,285.842072
2006-03-11,282.935638
2006-03-12,282.611481
2006-03-13,277.220398
2006-03-14,281.260345
2006-03-15,281.792542
2006-03-16,279.382019
