#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CNRM-CM5_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,269.223755
2006-01-02,265.866364
2006-01-03,263.606689
2006-01-04,262.280060
2006-01-05,265.523773
2006-01-06,267.276337
2006-01-07,269.612640
2006-01-08,270.462097
2006-01-09,266.341003
2006-01-10,267.060577
2006-01-11,270.457581
2006-01-12,268.661804
2006-01-13,268.258087
2006-01-14,265.577179
2006-01-15,271.475281
2006-01-16,275.778809
2006-01-17,270.560059
2006-01-18,269.445862
2006-01-19,267.490326
2006-01-20,264.501434
2006-01-21,271.259644
2006-01-22,271.578003
2006-01-23,265.216766
2006-01-24,264.646332
2006-01-25,269.760651
2006-01-26,270.224915
2006-01-27,276.727814
2006-01-28,273.306305
2006-01-29,269.846832
2006-01-30,271.833344
2006-01-31,270.701752
2006-02-01,274.077301
2006-02-02,275.357697
2006-02-03,280.704681
2006-02-04,271.382782
2006-02-05,266.623627
2006-02-06,270.114136
2006-02-07,272.192841
2006-02-08,277.067902
2006-02-09,270.872314
2006-02-10,271.218506
2006-02-11,272.475128
2006-02-12,270.169586
2006-02-13,267.505951
2006-02-14,267.390411
2006-02-15,271.430542
2006-02-16,267.963440
2006-02-17,272.688080
2006-02-18,271.500183
2006-02-19,267.101166
2006-02-20,265.258636
2006-02-21,265.932861
2006-02-22,270.797180
2006-02-23,272.031769
2006-02-24,273.748749
2006-02-25,278.539703
2006-02-26,275.621857
2006-02-27,277.738464
2006-02-28,278.961090
2006-03-01,272.890839
2006-03-02,277.741699
2006-03-03,276.676422
2006-03-04,272.872192
2006-03-05,273.635742
2006-03-06,264.985260
2006-03-07,273.047394
2006-03-08,279.872101
2006-03-09,279.390869
2006-03-10,284.276184
2006-03-11,285.151520
2006-03-12,284.948944
2006-03-13,274.652435
2006-03-14,275.643250
2006-03-15,276.964630
2006-03-16,275.600891
