#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmin_NorESM1-M_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,273.993896
2006-01-02,275.887543
2006-01-03,271.072021
2006-01-04,274.352112
2006-01-05,271.530823
2006-01-06,274.119263
2006-01-07,276.201080
2006-01-08,270.560303
2006-01-09,269.929779
2006-01-10,268.759521
2006-01-11,266.120056
2006-01-12,271.782959
2006-01-13,270.783783
2006-01-14,267.349121
2006-01-15,268.002106
2006-01-16,266.000275
2006-01-17,264.450775
2006-01-18,264.647003
2006-01-19,263.907043
2006-01-20,263.441681
2006-01-21,263.793945
2006-01-22,262.433014
2006-01-23,264.164093
2006-01-24,266.927948
2006-01-25,266.939728
2006-01-26,270.313354
2006-01-27,268.379059
2006-01-28,268.240997
2006-01-29,269.640991
2006-01-30,265.556671
2006-01-31,265.656372
2006-02-01,267.897003
2006-02-02,269.414795
2006-02-03,269.170166
2006-02-04,273.365570
2006-02-05,275.113464
2006-02-06,267.396271
2006-02-07,266.394379
2006-02-08,271.218292
2006-02-09,273.503235
2006-02-10,267.281616
2006-02-11,273.609131
2006-02-12,272.821838
2006-02-13,274.269043
2006-02-14,275.462158
2006-02-15,277.234650
2006-02-16,278.709045
2006-02-17,276.256775
2006-02-18,272.594147
2006-02-19,271.539307
2006-02-20,272.412262
2006-02-21,276.357147
2006-02-22,272.909454
2006-02-23,274.487427
2006-02-24,275.926636
2006-02-25,276.341156
2006-02-26,271.432739
2006-02-27,273.901917
2006-02-28,274.803314
2006-03-01,275.012909
2006-03-02,277.087677
2006-03-03,273.275543
2006-03-04,265.952057
2006-03-05,262.058472
2006-03-06,272.286194
2006-03-07,274.035828
2006-03-08,277.387421
2006-03-09,279.819702
2006-03-10,281.061157
2006-03-11,280.929901
2006-03-12,284.666595
2006-03-13,281.329987
2006-03-14,280.009735
2006-03-15,276.056702
2006-03-16,276.653168
