#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5B-LR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,265.198059
2006-01-02,263.889893
2006-01-03,261.334106
2006-01-04,266.628265
2006-01-05,272.158508
2006-01-06,269.673492
2006-01-07,266.585876
2006-01-08,266.415527
2006-01-09,269.740234
2006-01-10,272.680786
2006-01-11,271.954926
2006-01-12,272.220917
2006-01-13,271.034241
2006-01-14,270.060760
2006-01-15,268.127228
2006-01-16,265.364655
2006-01-17,267.699890
2006-01-18,268.177216
2006-01-19,267.923798
2006-01-20,270.473328
2006-01-21,272.125458
2006-01-22,268.800262
2006-01-23,266.655579
2006-01-24,267.765564
2006-01-25,268.945221
2006-01-26,271.618195
2006-01-27,276.773682
2006-01-28,270.690765
2006-01-29,268.997589
2006-01-30,269.872864
2006-01-31,269.954620
2006-02-01,267.780121
2006-02-02,269.539734
2006-02-03,271.227234
2006-02-04,273.610321
2006-02-05,269.282745
2006-02-06,274.730438
2006-02-07,270.861176
2006-02-08,275.229401
2006-02-09,274.010529
2006-02-10,278.487427
2006-02-11,284.067444
2006-02-12,283.077728
2006-02-13,277.735901
2006-02-14,280.269684
2006-02-15,283.149597
2006-02-16,281.806732
2006-02-17,276.433319
2006-02-18,275.216400
2006-02-19,274.412720
2006-02-20,274.740753
2006-02-21,268.461609
2006-02-22,269.182800
2006-02-23,272.980774
2006-02-24,273.294373
2006-02-25,276.172729
2006-02-26,277.525665
2006-02-27,273.794678
2006-02-28,268.639435
2006-03-01,267.178894
2006-03-02,268.911865
2006-03-03,266.546417
2006-03-04,272.392273
2006-03-05,272.842377
2006-03-06,274.570831
2006-03-07,275.776978
2006-03-08,274.434784
2006-03-09,272.563904
2006-03-10,279.615204
2006-03-11,279.421783
2006-03-12,274.071228
2006-03-13,272.237946
2006-03-14,274.978394
2006-03-15,278.482941
2006-03-16,282.481323
