#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmin_inmcm4_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,271.570190
2006-01-02,270.340637
2006-01-03,271.825012
2006-01-04,278.139343
2006-01-05,275.120087
2006-01-06,274.994934
2006-01-07,276.204010
2006-01-08,269.815979
2006-01-09,270.123138
2006-01-10,275.623810
2006-01-11,271.027191
2006-01-12,275.634644
2006-01-13,273.776855
2006-01-14,271.291992
2006-01-15,277.381348
2006-01-16,274.424438
2006-01-17,269.069702
2006-01-18,274.405304
2006-01-19,268.080170
2006-01-20,265.691498
2006-01-21,264.200043
2006-01-22,265.038391
2006-01-23,265.104431
2006-01-24,262.868896
2006-01-25,264.271667
2006-01-26,264.812378
2006-01-27,267.763428
2006-01-28,269.817200
2006-01-29,272.439270
2006-01-30,268.335754
2006-01-31,269.433319
2006-02-01,270.075867
2006-02-02,263.648834
2006-02-03,274.281952
2006-02-04,270.768219
2006-02-05,271.573547
2006-02-06,266.202362
2006-02-07,270.624176
2006-02-08,270.325043
2006-02-09,270.408356
2006-02-10,277.704468
2006-02-11,277.386078
2006-02-12,270.634155
2006-02-13,272.201172
2006-02-14,270.148712
2006-02-15,271.076416
2006-02-16,272.762512
2006-02-17,273.665466
2006-02-18,275.295715
2006-02-19,274.683624
2006-02-20,275.064331
2006-02-21,269.986023
2006-02-22,268.701935
2006-02-23,277.096588
2006-02-24,278.377441
2006-02-25,276.872803
2006-02-26,272.470154
2006-02-27,271.669617
2006-02-28,272.519287
2006-03-01,275.797180
2006-03-02,276.154327
2006-03-03,282.431763
2006-03-04,272.913879
2006-03-05,278.826447
2006-03-06,281.092468
2006-03-07,274.346741
2006-03-08,274.967926
2006-03-09,274.928619
2006-03-10,275.580170
2006-03-11,272.532043
2006-03-12,277.363800
2006-03-13,276.886871
2006-03-14,274.699036
2006-03-15,273.773621
2006-03-16,280.693604
