#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC-ESM-CHEM_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,273.358063
2006-01-02,270.549072
2006-01-03,264.285645
2006-01-04,263.773804
2006-01-05,268.548401
2006-01-06,264.687927
2006-01-07,264.643707
2006-01-08,267.510742
2006-01-09,266.079865
2006-01-10,262.474396
2006-01-11,261.901550
2006-01-12,264.364746
2006-01-13,261.163025
2006-01-14,258.417725
2006-01-15,259.669861
2006-01-16,268.040558
2006-01-17,267.368683
2006-01-18,263.350098
2006-01-19,264.365326
2006-01-20,268.521057
2006-01-21,269.204926
2006-01-22,269.747375
2006-01-23,274.555054
2006-01-24,273.884918
2006-01-25,274.403015
2006-01-26,274.785400
2006-01-27,273.228912
2006-01-28,278.139526
2006-01-29,275.067108
2006-01-30,267.088013
2006-01-31,270.584290
2006-02-01,272.380676
2006-02-02,269.029388
2006-02-03,270.916870
2006-02-04,271.532623
2006-02-05,273.759705
2006-02-06,270.570068
2006-02-07,266.827820
2006-02-08,269.480591
2006-02-09,275.242645
2006-02-10,279.565948
2006-02-11,272.781403
2006-02-12,273.702881
2006-02-13,273.893738
2006-02-14,275.132996
2006-02-15,272.855347
2006-02-16,274.631927
2006-02-17,278.521942
2006-02-18,276.070953
2006-02-19,270.276062
2006-02-20,272.081482
2006-02-21,276.425507
2006-02-22,276.834991
2006-02-23,277.737000
2006-02-24,274.747375
2006-02-25,275.958954
2006-02-26,276.303223
2006-02-27,277.019318
2006-02-28,275.732178
2006-03-01,277.693176
2006-03-02,278.836426
2006-03-03,273.551117
2006-03-04,277.110535
2006-03-05,279.862823
2006-03-06,284.179840
2006-03-07,272.095276
2006-03-08,271.503387
2006-03-09,274.317108
2006-03-10,284.125031
2006-03-11,272.680786
2006-03-12,272.721252
2006-03-13,276.590790
2006-03-14,276.681274
2006-03-15,275.054657
2006-03-16,274.858948
