#Variables:
#tasmax(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmax_inmcm4_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax(K)"
""
yyyy-mm-dd,tasmax(K)
2006-01-01,278.535370
2006-01-02,281.306854
2006-01-03,284.365753
2006-01-04,289.907593
2006-01-05,291.698456
2006-01-06,293.276459
2006-01-07,293.059235
2006-01-08,284.033569
2006-01-09,279.280457
2006-01-10,281.612946
2006-01-11,284.909485
2006-01-12,284.191742
2006-01-13,282.353638
2006-01-14,286.098541
2006-01-15,285.907288
2006-01-16,284.301117
2006-01-17,282.713074
2006-01-18,280.548218
2006-01-19,277.218201
2006-01-20,274.896149
2006-01-21,274.228394
2006-01-22,271.821594
2006-01-23,274.611023
2006-01-24,273.972656
2006-01-25,274.004120
2006-01-26,274.716888
2006-01-27,275.004608
2006-01-28,278.054016
2006-01-29,280.870026
2006-01-30,283.131073
2006-01-31,278.250275
2006-02-01,270.457275
2006-02-02,267.282776
2006-02-03,275.676300
2006-02-04,284.558197
2006-02-05,284.688232
2006-02-06,287.619690
2006-02-07,288.057404
2006-02-08,277.342346
2006-02-09,284.736267
2006-02-10,288.284882
2006-02-11,289.217041
2006-02-12,273.890930
2006-02-13,275.642914
2006-02-14,285.139526
2006-02-15,287.277954
2006-02-16,287.114990
2006-02-17,287.795624
2006-02-18,289.667511
2006-02-19,291.593658
2006-02-20,290.754547
2006-02-21,290.190369
2006-02-22,288.518524
2006-02-23,288.642212
2006-02-24,288.516754
2006-02-25,288.641296
2006-02-26,287.214661
2006-02-27,288.203400
2006-02-28,291.252350
2006-03-01,288.189911
2006-03-02,285.889191
2006-03-03,277.785767
2006-03-04,284.141479
2006-03-05,287.078735
2006-03-06,285.479156
2006-03-07,283.750427
2006-03-08,282.709259
2006-03-09,280.799988
2006-03-10,282.804199
2006-03-11,282.817780
2006-03-12,283.042816
2006-03-13,283.295868
2006-03-14,284.204865
2006-03-15,293.947693
2006-03-16,290.009857
2006-03-17,288.486755
2006-03-18,288.701385
2006-03-19,291.097137
2006-03-20,291.134552
2006-03-21,285.887451
2006-03-22,289.844086
2006-03-23,290.678192
2006-03-24,291.953522
2006-03-25,291.307404
2006-03-26,285.663757
2006-03-27,288.592499
2006-03-28,295.743500
2006-03-29,300.799713
2006-03-30,300.429504
2006-03-31,298.979614
2006-04-01,286.545990
2006-04-02,287.766998
2006-04-03,287.933319
2006-04-04,287.923553
2006-04-05,281.739227
2006-04-06,282.704742
2006-04-07,284.380066
2006-04-08,286.126953
2006-04-09,285.760834
2006-04-10,284.155273
2006-04-11,288.874207
2006-04-12,288.563446
2006-04-13,292.570129
2006-04-14,290.820007
2006-04-15,286.766693
2006-04-16,281.662415
2006-04-17,282.539520
2006-04-18,288.078461
2006-04-19,296.714722
2006-04-20,300.285370
2006-04-21,301.480164
2006-04-22,300.629547
2006-04-23,300.370911
2006-04-24,283.934723
2006-04-25,287.748505
2006-04-26,290.518768
2006-04-27,289.165283
2006-04-28,288.093689
2006-04-29,290.472992
2006-04-30,293.574280
2006-05-01,292.957245
2006-05-02,295.720337
2006-05-03,295.678467
2006-05-04,297.725952
2006-05-05,292.657440
2006-05-06,288.669830
2006-05-07,299.723724
2006-05-08,299.170746
2006-05-09,294.458740
2006-05-10,293.270630
2006-05-11,296.844849
2006-05-12,293.181274
2006-05-13,293.968079
2006-05-14,298.267395
2006-05-15,298.281128
2006-05-16,299.296478
2006-05-17,301.227203
2006-05-18,301.951416
2006-05-19,302.910492
2006-05-20,301.600250
2006-05-21,301.324585
2006-05-22,297.485107
2006-05-23,291.324951
2006-05-24,296.488251
2006-05-25,299.195099
2006-05-26,300.259216
2006-05-27,301.409058
2006-05-28,303.523224
2006-05-29,303.428741
2006-05-30,304.744354
2006-05-31,302.329865
2006-06-01,303.161560
2006-06-02,304.520325
2006-06-03,305.470978
2006-06-04,306.922913
2006-06-05,307.258331
2006-06-06,307.248749
2006-06-07,305.863892
2006-06-08,305.471710
2006-06-09,305.685028
2006-06-10,304.950745
2006-06-11,305.623108
2006-06-12,305.476593
2006-06-13,303.227325
2006-06-14,302.900909
2006-06-15,307.630035
2006-06-16,309.550171
2006-06-17,310.706146
2006-06-18,311.140747
2006-06-19,311.551300
2006-06-20,311.613098
2006-06-21,309.756012
2006-06-22,306.863129
2006-06-23,306.844391
2006-06-24,305.374725
2006-06-25,303.012573
2006-06-26,304.558472
2006-06-27,307.587219
2006-06-28,306.123444
2006-06-29,309.244354
2006-06-30,308.785706
2006-07-01,308.887543
2006-07-02,308.544952
2006-07-03,307.613861
2006-07-04,306.832367
2006-07-05,307.202209
2006-07-06,308.315369
2006-07-07,308.587738
2006-07-08,308.827911
2006-07-09,308.833008
2006-07-10,308.853058
2006-07-11,309.687042
2006-07-12,311.466217
2006-07-13,311.850159
2006-07-14,312.831970
2006-07-15,312.947144
2006-07-16,310.472626
2006-07-17,309.344513
2006-07-18,310.076172
2006-07-19,307.246826
2006-07-20,307.270721
2006-07-21,306.910004
2006-07-22,306.285217
2006-07-23,307.309174
2006-07-24,308.051117
2006-07-25,308.099030
2006-07-26,307.662903
2006-07-27,309.593628
2006-07-28,311.793762
2006-07-29,312.164734
2006-07-30,312.239319
2006-07-31,311.993866
2006-08-01,312.214874
2006-08-02,314.692749
2006-08-03,315.138794
2006-08-04,315.651276
2006-08-05,316.263428
2006-08-06,316.456268
2006-08-07,316.469971
2006-08-08,316.651825
2006-08-09,316.665955
2006-08-10,309.202850
2006-08-11,310.447632
2006-08-12,310.053345
2006-08-13,310.128510
2006-08-14,310.532074
2006-08-15,307.661560
2006-08-16,306.770905
2006-08-17,307.147156
2006-08-18,307.987396
2006-08-19,310.621704
2006-08-20,312.023407
2006-08-21,313.352875
2006-08-22,305.619232
2006-08-23,307.681763
2006-08-24,308.474487
2006-08-25,308.610565
2006-08-26,308.971741
2006-08-27,309.635712
2006-08-28,311.180298
2006-08-29,311.439819
2006-08-30,309.011322
2006-08-31,301.447296
2006-09-01,308.259583
2006-09-02,309.329620
2006-09-03,307.454407
2006-09-04,311.348511
2006-09-05,312.092987
2006-09-06,300.834229
2006-09-07,302.648468
2006-09-08,310.033356
2006-09-09,314.289581
2006-09-10,314.456787
2006-09-11,314.558807
2006-09-12,313.566132
2006-09-13,310.144806
2006-09-14,307.889954
2006-09-15,308.585693
2006-09-16,309.980103
2006-09-17,309.661926
2006-09-18,306.210480
2006-09-19,302.970886
2006-09-20,301.047394
2006-09-21,302.070740
2006-09-22,304.610443
2006-09-23,304.126831
2006-09-24,286.528564
2006-09-25,290.503296
2006-09-26,292.566193
2006-09-27,297.018036
2006-09-28,299.623535
2006-09-29,300.736145
2006-09-30,303.219482
2006-10-01,304.043243
2006-10-02,303.987549
2006-10-03,303.084808
2006-10-04,305.042908
2006-10-05,305.205750
2006-10-06,295.167755
2006-10-07,298.059235
2006-10-08,300.516693
2006-10-09,299.407959
2006-10-10,302.450470
2006-10-11,303.619873
2006-10-12,303.959015
2006-10-13,306.001251
2006-10-14,305.587311
2006-10-15,305.520447
2006-10-16,296.933533
2006-10-17,305.212341
2006-10-18,305.445953
2006-10-19,305.182739
2006-10-20,303.837128
2006-10-21,302.832123
2006-10-22,298.993683
2006-10-23,294.602600
2006-10-24,292.807983
2006-10-25,298.219543
2006-10-26,300.735596
2006-10-27,301.392181
2006-10-28,295.874420
2006-10-29,294.947388
2006-10-30,290.217255
2006-10-31,286.016479
2006-11-01,296.096313
2006-11-02,293.188873
2006-11-03,288.862457
2006-11-04,292.641693
2006-11-05,295.602264
2006-11-06,293.831421
2006-11-07,286.985352
2006-11-08,282.402161
2006-11-09,282.380463
2006-11-10,281.465057
2006-11-11,282.128937
2006-11-12,289.004669
2006-11-13,293.011627
2006-11-14,292.780090
2006-11-15,289.327576
2006-11-16,293.978668
2006-11-17,294.321106
2006-11-18,295.512115
2006-11-19,295.584656
2006-11-20,291.298706
2006-11-21,296.236633
2006-11-22,295.591095
2006-11-23,296.074249
2006-11-24,295.914948
2006-11-25,287.870850
2006-11-26,287.757690
2006-11-27,289.862396
2006-11-28,293.790283
2006-11-29,293.193756
2006-11-30,291.202393
2006-12-01,285.897339
2006-12-02,289.969360
2006-12-03,289.985321
2006-12-04,284.458344
2006-12-05,292.676331
2006-12-06,294.597351
2006-12-07,294.490997
2006-12-08,294.246796
2006-12-09,292.734131
2006-12-10,284.816650
2006-12-11,283.526886
2006-12-12,281.511261
2006-12-13,285.269257
2006-12-14,285.865936
2006-12-15,281.589508
2006-12-16,280.787445
2006-12-17,284.434082
2006-12-18,284.463440
2006-12-19,288.111328
2006-12-20,285.732391
2006-12-21,275.025330
2006-12-22,275.798584
2006-12-23,280.766144
2006-12-24,285.647736
2006-12-25,285.510010
