#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-LR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,266.144806
2006-01-02,265.644989
2006-01-03,265.987762
2006-01-04,266.965698
2006-01-05,267.585571
2006-01-06,271.451630
2006-01-07,271.744507
2006-01-08,268.370941
2006-01-09,265.333099
2006-01-10,265.319366
2006-01-11,267.985779
2006-01-12,263.594452
2006-01-13,269.963623
2006-01-14,271.751556
2006-01-15,275.105835
2006-01-16,274.356323
2006-01-17,273.442688
2006-01-18,276.530945
2006-01-19,270.063446
2006-01-20,262.742310
2006-01-21,259.024109
2006-01-22,263.440704
2006-01-23,271.289337
2006-01-24,268.207428
2006-01-25,279.772400
2006-01-26,274.761932
2006-01-27,276.055023
2006-01-28,272.865784
2006-01-29,277.082214
2006-01-30,278.075012
2006-01-31,271.580353
2006-02-01,268.102997
2006-02-02,264.848175
2006-02-03,266.212433
2006-02-04,267.406189
2006-02-05,269.679474
2006-02-06,262.131287
2006-02-07,269.811615
2006-02-08,271.416718
2006-02-09,274.806519
2006-02-10,275.119843
2006-02-11,267.101685
2006-02-12,270.812714
2006-02-13,253.457779
2006-02-14,256.996796
2006-02-15,268.442535
2006-02-16,261.750610
2006-02-17,269.824707
2006-02-18,271.187042
2006-02-19,276.176300
2006-02-20,268.976410
2006-02-21,274.079041
2006-02-22,272.442474
2006-02-23,273.433411
2006-02-24,276.217072
2006-02-25,272.253021
2006-02-26,272.035461
2006-02-27,273.746094
2006-02-28,278.118164
2006-03-01,276.134827
2006-03-02,274.828888
2006-03-03,268.648773
2006-03-04,269.101318
2006-03-05,271.189697
2006-03-06,276.745972
2006-03-07,275.056061
2006-03-08,270.074829
2006-03-09,273.823975
2006-03-10,273.195862
2006-03-11,275.036804
2006-03-12,274.087219
2006-03-13,273.620667
2006-03-14,284.800903
2006-03-15,284.881714
2006-03-16,271.728302
