#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmin_BNU-ESM_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,282.274994
2006-01-02,277.718597
2006-01-03,279.325867
2006-01-04,277.024048
2006-01-05,280.903381
2006-01-06,281.802277
2006-01-07,280.299622
2006-01-08,274.654907
2006-01-09,276.173126
2006-01-10,275.986450
2006-01-11,275.488495
2006-01-12,271.865723
2006-01-13,272.059235
2006-01-14,272.463287
2006-01-15,274.492859
2006-01-16,274.601227
2006-01-17,265.793915
2006-01-18,263.398285
2006-01-19,265.000763
2006-01-20,268.460327
2006-01-21,264.188416
2006-01-22,265.186493
2006-01-23,271.068726
2006-01-24,266.409241
2006-01-25,265.239166
2006-01-26,267.468597
2006-01-27,270.091095
2006-01-28,272.638000
2006-01-29,274.431122
2006-01-30,276.351532
2006-01-31,276.252411
2006-02-01,278.968536
2006-02-02,280.682251
2006-02-03,274.887817
2006-02-04,272.903351
2006-02-05,262.851715
2006-02-06,271.988861
2006-02-07,278.117615
2006-02-08,271.230896
2006-02-09,278.914948
2006-02-10,276.258606
2006-02-11,277.062134
2006-02-12,279.506165
2006-02-13,276.985474
2006-02-14,265.463898
2006-02-15,268.508972
2006-02-16,272.063873
2006-02-17,275.686859
2006-02-18,274.092804
2006-02-19,274.848694
2006-02-20,279.810669
2006-02-21,280.359131
2006-02-22,277.973053
2006-02-23,275.857941
2006-02-24,275.724182
2006-02-25,274.820618
2006-02-26,276.949677
2006-02-27,282.049591
2006-02-28,282.572144
2006-03-01,280.893066
2006-03-02,281.015289
2006-03-03,284.560120
2006-03-04,283.509430
2006-03-05,278.940948
2006-03-06,279.124023
2006-03-07,275.134583
2006-03-08,276.903107
2006-03-09,278.483154
2006-03-10,272.672791
2006-03-11,276.616943
2006-03-12,272.893921
2006-03-13,271.376617
2006-03-14,272.387268
2006-03-15,265.519592
2006-03-16,265.526825
