#Variables:
#tasmax(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmax_BNU-ESM_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax(K)"
""
yyyy-mm-dd,tasmax(K)
2006-01-01,285.421417
2006-01-02,291.611725
2006-01-03,287.701569
2006-01-04,288.989380
2006-01-05,291.398315
2006-01-06,293.540070
2006-01-07,290.627808
2006-01-08,283.520569
2006-01-09,284.549438
2006-01-10,283.876160
2006-01-11,282.278809
2006-01-12,278.062073
2006-01-13,277.709625
2006-01-14,277.135284
2006-01-15,281.006287
2006-01-16,286.466156
2006-01-17,282.513458
2006-01-18,281.310486
2006-01-19,280.502197
2006-01-20,276.204346
2006-01-21,279.374146
2006-01-22,281.520782
2006-01-23,278.797272
2006-01-24,277.448486
2006-01-25,279.317993
2006-01-26,284.600739
2006-01-27,286.937775
2006-01-28,288.289825
2006-01-29,287.982117
2006-01-30,290.579865
2006-01-31,290.967102
2006-02-01,295.691162
2006-02-02,295.929688
2006-02-03,293.660187
2006-02-04,281.261505
2006-02-05,283.182373
2006-02-06,292.902740
2006-02-07,294.069794
2006-02-08,296.479156
2006-02-09,294.230743
2006-02-10,296.734070
2006-02-11,296.971741
2006-02-12,292.901825
2006-02-13,287.310577
2006-02-14,285.697540
2006-02-15,289.501587
2006-02-16,288.587402
2006-02-17,285.555817
2006-02-18,291.141632
2006-02-19,293.161987
2006-02-20,288.348053
2006-02-21,289.664795
2006-02-22,293.745087
2006-02-23,293.090637
2006-02-24,297.080963
2006-02-25,300.427521
2006-02-26,302.743896
2006-02-27,295.792755
2006-02-28,290.280853
2006-03-01,291.167297
2006-03-02,293.272919
2006-03-03,290.964722
2006-03-04,293.941681
2006-03-05,294.084808
2006-03-06,288.411224
2006-03-07,291.650391
2006-03-08,295.011810
2006-03-09,291.751129
2006-03-10,285.031830
2006-03-11,283.058990
2006-03-12,283.171295
2006-03-13,285.904358
2006-03-14,280.107941
2006-03-15,276.498871
2006-03-16,282.839417
2006-03-17,283.425934
2006-03-18,293.785370
2006-03-19,293.669220
2006-03-20,290.529419
2006-03-21,294.665924
2006-03-22,294.732086
2006-03-23,293.516174
2006-03-24,300.346375
2006-03-25,301.132965
2006-03-26,298.994171
2006-03-27,283.612549
2006-03-28,281.693268
2006-03-29,289.026276
2006-03-30,289.519165
2006-03-31,297.229187
2006-04-01,300.970917
2006-04-02,297.876587
2006-04-03,290.746765
2006-04-04,298.961121
2006-04-05,304.449921
2006-04-06,304.863861
2006-04-07,304.034943
2006-04-08,294.554413
2006-04-09,288.480469
2006-04-10,288.590546
2006-04-11,293.962677
2006-04-12,291.238800
2006-04-13,289.586975
2006-04-14,292.900848
2006-04-15,297.173187
2006-04-16,287.902100
2006-04-17,296.743469
2006-04-18,293.413483
2006-04-19,289.281891
2006-04-20,288.949677
2006-04-21,284.547302
2006-04-22,287.249725
2006-04-23,290.771729
2006-04-24,297.712860
2006-04-25,298.122650
2006-04-26,295.429474
2006-04-27,296.216309
2006-04-28,299.413757
2006-04-29,302.956726
2006-04-30,302.033112
2006-05-01,297.958710
2006-05-02,299.537262
2006-05-03,300.178650
2006-05-04,300.788879
2006-05-05,300.897247
2006-05-06,301.134247
2006-05-07,300.848907
2006-05-08,298.925629
2006-05-09,300.450073
2006-05-10,300.920349
2006-05-11,301.149841
2006-05-12,299.349121
2006-05-13,298.785248
2006-05-14,301.250916
2006-05-15,299.736969
2006-05-16,293.661163
2006-05-17,299.561890
2006-05-18,299.421021
2006-05-19,303.770874
2006-05-20,302.532013
2006-05-21,303.149933
2006-05-22,300.093903
2006-05-23,301.547760
2006-05-24,302.318329
2006-05-25,301.303314
2006-05-26,300.825134
2006-05-27,299.417816
2006-05-28,302.565887
2006-05-29,307.878601
2006-05-30,310.627930
2006-05-31,308.412292
2006-06-01,304.640106
2006-06-02,300.002380
2006-06-03,293.349609
2006-06-04,300.045868
2006-06-05,305.326080
2006-06-06,303.302185
2006-06-07,305.581818
2006-06-08,311.771973
2006-06-09,310.102356
2006-06-10,307.932190
2006-06-11,305.492371
2006-06-12,300.113159
2006-06-13,302.563873
2006-06-14,305.873779
2006-06-15,308.819855
2006-06-16,308.054016
2006-06-17,307.031738
2006-06-18,305.259521
2006-06-19,302.953003
2006-06-20,302.481964
2006-06-21,302.754425
2006-06-22,303.250000
2006-06-23,308.541687
2006-06-24,309.460480
2006-06-25,309.794037
2006-06-26,309.948944
2006-06-27,310.628204
2006-06-28,310.197968
2006-06-29,307.710052
2006-06-30,304.317535
2006-07-01,305.184143
2006-07-02,305.370483
2006-07-03,306.221191
2006-07-04,307.110565
2006-07-05,308.840790
2006-07-06,310.325165
2006-07-07,310.354401
2006-07-08,309.503082
2006-07-09,309.024139
2006-07-10,309.484924
2006-07-11,309.822723
2006-07-12,310.210693
2006-07-13,312.000336
2006-07-14,312.927765
2006-07-15,314.545532
2006-07-16,313.804321
2006-07-17,312.678864
2006-07-18,312.520752
2006-07-19,314.606720
2006-07-20,315.175354
2006-07-21,315.525177
2006-07-22,315.274231
2006-07-23,308.580597
2006-07-24,310.718140
2006-07-25,312.092438
2006-07-26,312.887970
2006-07-27,314.231903
2006-07-28,314.139008
2006-07-29,313.484283
2006-07-30,311.014679
2006-07-31,310.499969
2006-08-01,300.397827
2006-08-02,295.618958
2006-08-03,294.853485
2006-08-04,293.922363
2006-08-05,298.860657
2006-08-06,302.979523
2006-08-07,305.639496
2006-08-08,306.997955
2006-08-09,309.331268
2006-08-10,309.352173
2006-08-11,308.553375
2006-08-12,301.932037
2006-08-13,306.955322
2006-08-14,307.854767
2006-08-15,310.045502
2006-08-16,310.056030
2006-08-17,310.129761
2006-08-18,311.278809
2006-08-19,311.345093
2006-08-20,310.340424
2006-08-21,309.510864
2006-08-22,311.276031
2006-08-23,309.434479
2006-08-24,309.031555
2006-08-25,303.476624
2006-08-26,306.019592
2006-08-27,306.286957
2006-08-28,308.140198
2006-08-29,309.175537
2006-08-30,307.987579
2006-08-31,306.299286
2006-09-01,307.710388
2006-09-02,309.391144
2006-09-03,310.743103
2006-09-04,311.374329
2006-09-05,308.602692
2006-09-06,302.030762
2006-09-07,302.695831
2006-09-08,306.225403
2006-09-09,304.449799
2006-09-10,299.430176
2006-09-11,299.572174
2006-09-12,301.825043
2006-09-13,306.276398
2006-09-14,303.988037
2006-09-15,303.690857
2006-09-16,305.045959
2006-09-17,306.753601
2006-09-18,307.187164
2006-09-19,304.877319
2006-09-20,299.443481
2006-09-21,287.264465
2006-09-22,298.478546
2006-09-23,300.117798
2006-09-24,303.725067
2006-09-25,297.736481
2006-09-26,293.423492
2006-09-27,297.265961
2006-09-28,302.919067
2006-09-29,302.142700
2006-09-30,301.733185
2006-10-01,300.530029
2006-10-02,302.072021
2006-10-03,304.164520
2006-10-04,303.400696
2006-10-05,304.235046
2006-10-06,305.760559
2006-10-07,302.311188
2006-10-08,302.141357
2006-10-09,309.499237
2006-10-10,306.853943
2006-10-11,306.829803
2006-10-12,300.469391
2006-10-13,299.463745
2006-10-14,303.256500
2006-10-15,297.765411
2006-10-16,301.836029
2006-10-17,294.567566
2006-10-18,296.769043
2006-10-19,300.798889
2006-10-20,305.316467
2006-10-21,305.608887
2006-10-22,302.907928
2006-10-23,301.967743
2006-10-24,295.509521
2006-10-25,295.132141
2006-10-26,293.323242
2006-10-27,298.457581
2006-10-28,302.037292
2006-10-29,300.425537
2006-10-30,294.172607
2006-10-31,298.834747
2006-11-01,300.231049
2006-11-02,302.003876
2006-11-03,302.008514
2006-11-04,296.687408
2006-11-05,293.112091
2006-11-06,292.961487
2006-11-07,295.431396
2006-11-08,297.067383
2006-11-09,292.454895
2006-11-10,291.235931
2006-11-11,293.877411
2006-11-12,291.549103
2006-11-13,288.097961
2006-11-14,288.710327
2006-11-15,285.958282
2006-11-16,282.308899
2006-11-17,281.070801
2006-11-18,283.443787
2006-11-19,286.834534
2006-11-20,285.576904
2006-11-21,285.576660
2006-11-22,280.669952
2006-11-23,274.679688
2006-11-24,275.306396
2006-11-25,278.415283
2006-11-26,282.518738
2006-11-27,291.715393
2006-11-28,288.680176
2006-11-29,283.980621
2006-11-30,278.442352
2006-12-01,280.848694
2006-12-02,285.183380
2006-12-03,287.009247
2006-12-04,288.729370
2006-12-05,281.563416
2006-12-06,277.099335
2006-12-07,277.005890
2006-12-08,275.776031
2006-12-09,275.923096
2006-12-10,281.097778
2006-12-11,286.479736
2006-12-12,289.500519
2006-12-13,284.975677
2006-12-14,282.970825
2006-12-15,280.898285
2006-12-16,281.737488
2006-12-17,288.792358
2006-12-18,287.356354
2006-12-19,291.866058
2006-12-20,290.047852
2006-12-21,286.363098
2006-12-22,289.758606
2006-12-23,290.853607
2006-12-24,290.202454
