#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CanESM2_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,272.817993
2006-01-02,274.349884
2006-01-03,266.837921
2006-01-04,264.894043
2006-01-05,264.465088
2006-01-06,268.348450
2006-01-07,266.988037
2006-01-08,266.825165
2006-01-09,265.297272
2006-01-10,263.621399
2006-01-11,266.574127
2006-01-12,266.260773
2006-01-13,268.894501
2006-01-14,267.473541
2006-01-15,269.727448
2006-01-16,270.322388
2006-01-17,269.110107
2006-01-18,265.208344
2006-01-19,265.000336
2006-01-20,265.038177
2006-01-21,265.173065
2006-01-22,268.266022
2006-01-23,268.601227
2006-01-24,265.606445
2006-01-25,265.332550
2006-01-26,270.351654
2006-01-27,269.984802
2006-01-28,268.905579
2006-01-29,265.307556
2006-01-30,264.096832
2006-01-31,269.709259
2006-02-01,266.452087
2006-02-02,263.381500
2006-02-03,270.755829
2006-02-04,274.980011
2006-02-05,271.195648
2006-02-06,264.689758
2006-02-07,258.914948
2006-02-08,267.977692
2006-02-09,275.057678
2006-02-10,272.850464
2006-02-11,269.176636
2006-02-12,268.210754
2006-02-13,267.320892
2006-02-14,267.607300
2006-02-15,274.777161
2006-02-16,274.520996
2006-02-17,272.560028
2006-02-18,272.920319
2006-02-19,271.392303
2006-02-20,271.282166
2006-02-21,269.899567
2006-02-22,272.420685
2006-02-23,275.186005
2006-02-24,274.179565
2006-02-25,274.060150
2006-02-26,274.925323
2006-02-27,275.943878
2006-02-28,270.558655
2006-03-01,271.773376
2006-03-02,274.775116
2006-03-03,273.926575
2006-03-04,276.429779
2006-03-05,278.234192
2006-03-06,274.962616
2006-03-07,272.795654
2006-03-08,275.053406
2006-03-09,274.000244
2006-03-10,274.145569
2006-03-11,275.061249
2006-03-12,275.468903
2006-03-13,275.355896
2006-03-14,277.917328
2006-03-15,278.642792
2006-03-16,275.497375
