#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2G_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,274.101593
2006-01-02,276.826691
2006-01-03,273.524780
2006-01-04,278.821411
2006-01-05,274.163086
2006-01-06,273.122955
2006-01-07,279.301788
2006-01-08,270.524506
2006-01-09,267.999390
2006-01-10,269.858002
2006-01-11,269.199402
2006-01-12,278.001892
2006-01-13,281.393402
2006-01-14,274.427521
2006-01-15,270.887482
2006-01-16,268.359619
2006-01-17,265.895294
2006-01-18,265.919373
2006-01-19,268.543488
2006-01-20,270.428955
2006-01-21,274.322845
2006-01-22,271.219025
2006-01-23,269.287537
2006-01-24,274.410126
2006-01-25,277.706482
2006-01-26,269.057312
2006-01-27,272.589905
2006-01-28,270.041748
2006-01-29,271.653656
2006-01-30,273.808350
2006-01-31,277.591339
2006-02-01,275.120117
2006-02-02,274.671356
2006-02-03,271.398438
2006-02-04,269.365540
2006-02-05,263.055542
2006-02-06,264.790192
2006-02-07,268.176086
2006-02-08,271.897980
2006-02-09,272.236664
2006-02-10,258.202240
2006-02-11,260.033936
2006-02-12,261.727325
2006-02-13,269.595947
2006-02-14,270.107971
2006-02-15,271.063568
2006-02-16,272.946869
2006-02-17,268.426880
2006-02-18,271.310059
2006-02-19,274.843872
2006-02-20,276.183075
2006-02-21,275.787750
2006-02-22,262.294006
2006-02-23,267.018951
2006-02-24,272.949951
2006-02-25,274.458130
2006-02-26,265.832367
2006-02-27,265.882690
2006-02-28,270.450317
2006-03-01,272.538666
2006-03-02,262.789948
2006-03-03,264.994110
2006-03-04,272.528961
2006-03-05,275.908875
2006-03-06,274.276978
2006-03-07,272.970490
2006-03-08,275.892242
2006-03-09,277.782349
2006-03-10,277.234619
2006-03-11,270.482056
2006-03-12,269.976624
2006-03-13,277.729462
2006-03-14,275.270355
2006-03-15,268.769012
2006-03-16,270.862396
