#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmin_HadGEM2-ES365_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,281.367920
2006-01-02,266.197723
2006-01-03,255.791702
2006-01-04,261.604797
2006-01-05,263.931915
2006-01-06,261.514252
2006-01-07,264.495422
2006-01-08,269.561096
2006-01-09,263.058533
2006-01-10,258.441711
2006-01-11,255.344421
2006-01-12,258.188507
2006-01-13,261.544769
2006-01-14,267.026215
2006-01-15,267.780151
2006-01-16,273.114227
2006-01-17,270.977386
2006-01-18,271.695709
2006-01-19,269.808350
2006-01-20,263.631836
2006-01-21,262.634155
2006-01-22,265.208496
2006-01-23,271.049622
2006-01-24,269.149689
2006-01-25,263.481323
2006-01-26,265.682495
2006-01-27,263.444794
2006-01-28,265.584595
2006-01-29,276.598419
2006-01-30,277.597473
2006-01-31,270.349365
2006-02-01,265.063568
2006-02-02,268.549744
2006-02-03,268.073944
2006-02-04,270.486176
2006-02-05,272.201782
2006-02-06,267.947479
2006-02-07,267.353088
2006-02-08,273.227631
2006-02-09,272.552032
2006-02-10,263.778839
2006-02-11,256.954681
2006-02-12,261.031555
2006-02-13,267.187103
2006-02-14,271.917999
2006-02-15,271.945953
2006-02-16,264.369720
2006-02-17,269.290710
2006-02-18,271.882782
2006-02-19,266.833527
2006-02-20,262.381622
2006-02-21,262.920807
2006-02-22,270.954742
2006-02-23,273.447388
2006-02-24,274.080994
2006-02-25,273.762817
2006-02-26,274.500885
2006-02-27,282.768158
2006-02-28,285.387421
2006-03-01,280.456604
2006-03-02,276.473602
2006-03-03,272.572723
2006-03-04,274.703156
2006-03-05,284.269897
2006-03-06,285.360718
2006-03-07,273.012360
2006-03-08,270.165833
2006-03-09,276.295654
2006-03-10,275.703552
2006-03-11,277.887115
2006-03-12,281.713379
2006-03-13,282.472565
2006-03-14,280.493378
2006-03-15,281.668549
2006-03-16,285.347565
