#Variables:
#tasmax(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmax_BNU-ESM_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax(K)"
""
yyyy-mm-dd,tasmax(K)
2006-01-01,285.360229
2006-01-02,291.732513
2006-01-03,287.835938
2006-01-04,289.239319
2006-01-05,291.206848
2006-01-06,293.306274
2006-01-07,290.536621
2006-01-08,283.388855
2006-01-09,284.714966
2006-01-10,283.788330
2006-01-11,281.984497
2006-01-12,277.861145
2006-01-13,277.232117
2006-01-14,277.365845
2006-01-15,281.776459
2006-01-16,284.244110
2006-01-17,279.694885
2006-01-18,282.840179
2006-01-19,278.596375
2006-01-20,278.598114
2006-01-21,273.897369
2006-01-22,277.865967
2006-01-23,280.046997
2006-01-24,277.845001
2006-01-25,276.717468
2006-01-26,282.110657
2006-01-27,277.338745
2006-01-28,275.818054
2006-01-29,274.242371
2006-01-30,274.604614
2006-01-31,266.265289
2006-02-01,276.158936
2006-02-02,277.422424
2006-02-03,278.788208
2006-02-04,281.673462
2006-02-05,282.868622
2006-02-06,282.890137
2006-02-07,282.272186
2006-02-08,282.897247
2006-02-09,286.431610
2006-02-10,288.611908
2006-02-11,293.080353
2006-02-12,288.119080
2006-02-13,279.923248
2006-02-14,276.684326
2006-02-15,282.944916
2006-02-16,288.014343
2006-02-17,283.257019
2006-02-18,279.102264
2006-02-19,285.856293
2006-02-20,291.517853
2006-02-21,290.230591
2006-02-22,288.054565
2006-02-23,289.577576
2006-02-24,285.852783
2006-02-25,287.454773
2006-02-26,292.637177
2006-02-27,300.331451
2006-02-28,296.994446
2006-03-01,290.829620
2006-03-02,281.951599
2006-03-03,289.702698
2006-03-04,275.714844
2006-03-05,276.522980
2006-03-06,276.455200
2006-03-07,276.358093
2006-03-08,283.099304
2006-03-09,285.496887
2006-03-10,289.025757
2006-03-11,294.099365
2006-03-12,292.881805
2006-03-13,289.280273
2006-03-14,284.259918
2006-03-15,291.187775
2006-03-16,282.736389
2006-03-17,282.955078
2006-03-18,277.057190
2006-03-19,278.839172
2006-03-20,282.940887
2006-03-21,281.450806
2006-03-22,279.466400
2006-03-23,281.429169
2006-03-24,284.519897
2006-03-25,283.116302
2006-03-26,285.263184
2006-03-27,292.036377
2006-03-28,290.646179
2006-03-29,293.347351
2006-03-30,297.678436
2006-03-31,297.110046
2006-04-01,291.025909
2006-04-02,284.287262
2006-04-03,284.053833
2006-04-04,287.218781
2006-04-05,286.190918
2006-04-06,280.849365
2006-04-07,284.555450
2006-04-08,294.885406
2006-04-09,291.084503
2006-04-10,290.010559
2006-04-11,289.690094
2006-04-12,295.062836
2006-04-13,292.204681
2006-04-14,292.200043
2006-04-15,287.218994
2006-04-16,295.666718
2006-04-17,300.251892
2006-04-18,301.093719
2006-04-19,295.822662
2006-04-20,291.293427
2006-04-21,298.232452
2006-04-22,297.011993
2006-04-23,292.048615
2006-04-24,297.793579
2006-04-25,298.197632
2006-04-26,296.978149
2006-04-27,296.446716
2006-04-28,295.638794
2006-04-29,290.273499
2006-04-30,289.404175
2006-05-01,288.794403
2006-05-02,294.240753
2006-05-03,299.395752
2006-05-04,300.086395
2006-05-05,297.845306
2006-05-06,296.955444
2006-05-07,298.823822
2006-05-08,302.211365
2006-05-09,296.993622
2006-05-10,301.295013
2006-05-11,299.920349
2006-05-12,297.353058
2006-05-13,280.041168
2006-05-14,290.789062
2006-05-15,294.981628
2006-05-16,297.587433
2006-05-17,299.621521
2006-05-18,300.562439
2006-05-19,304.049530
2006-05-20,307.362579
2006-05-21,304.493805
2006-05-22,301.291382
2006-05-23,302.908936
2006-05-24,304.492432
2006-05-25,303.935608
2006-05-26,303.994476
2006-05-27,307.738434
2006-05-28,307.614868
2006-05-29,307.137848
2006-05-30,306.084991
2006-05-31,309.301483
2006-06-01,309.588501
2006-06-02,309.487000
2006-06-03,309.408508
2006-06-04,307.237610
2006-06-05,306.429138
2006-06-06,304.904419
2006-06-07,305.236298
2006-06-08,304.877960
2006-06-09,306.163239
2006-06-10,310.173126
2006-06-11,310.184753
2006-06-12,308.647736
2006-06-13,305.968170
2006-06-14,308.340759
2006-06-15,307.028931
2006-06-16,305.802521
2006-06-17,301.909393
2006-06-18,302.111298
2006-06-19,302.971008
2006-06-20,307.206848
2006-06-21,308.351532
2006-06-22,307.360626
2006-06-23,307.022949
2006-06-24,306.969604
2006-06-25,307.401459
2006-06-26,307.166962
2006-06-27,307.489960
2006-06-28,308.555115
2006-06-29,308.952026
2006-06-30,309.068695
2006-07-01,308.353149
2006-07-02,307.326630
2006-07-03,305.938477
2006-07-04,304.753479
2006-07-05,303.249329
2006-07-06,303.500092
2006-07-07,303.330139
2006-07-08,303.395630
2006-07-09,303.703888
2006-07-10,304.962921
2006-07-11,305.316467
2006-07-12,304.427277
2006-07-13,302.572571
2006-07-14,300.856232
2006-07-15,302.366913
2006-07-16,301.987701
2006-07-17,303.783295
2006-07-18,304.701172
2006-07-19,308.659363
2006-07-20,304.382172
2006-07-21,306.721039
2006-07-22,308.690125
2006-07-23,306.817291
2006-07-24,305.621124
2006-07-25,306.992920
2006-07-26,308.901184
2006-07-27,312.104218
2006-07-28,310.990631
2006-07-29,307.127075
2006-07-30,305.185303
2006-07-31,307.599518
2006-08-01,307.154694
2006-08-02,307.318298
2006-08-03,308.225311
2006-08-04,307.826691
2006-08-05,308.300568
2006-08-06,309.203949
2006-08-07,308.215698
2006-08-08,308.198792
2006-08-09,309.049927
2006-08-10,308.646667
2006-08-11,308.076355
2006-08-12,308.586212
2006-08-13,309.666779
2006-08-14,310.892151
2006-08-15,310.195129
2006-08-16,310.967712
2006-08-17,312.736816
2006-08-18,313.812927
2006-08-19,312.755005
2006-08-20,308.446838
2006-08-21,306.356476
2006-08-22,306.660309
2006-08-23,308.380981
2006-08-24,308.049896
2006-08-25,304.934174
2006-08-26,303.106812
2006-08-27,307.549347
2006-08-28,309.071411
2006-08-29,307.813721
2006-08-30,305.496948
2006-08-31,303.599670
2006-09-01,301.261353
2006-09-02,300.865601
2006-09-03,301.111694
2006-09-04,297.969604
2006-09-05,301.521515
2006-09-06,304.499481
2006-09-07,303.986694
2006-09-08,305.310486
2006-09-09,306.100281
2006-09-10,305.605377
2006-09-11,304.790131
2006-09-12,303.190338
2006-09-13,300.567841
2006-09-14,299.227661
2006-09-15,297.387085
2006-09-16,300.234589
2006-09-17,303.452393
2006-09-18,304.044312
2006-09-19,302.302856
2006-09-20,301.888153
2006-09-21,300.228546
2006-09-22,301.816315
2006-09-23,301.044037
2006-09-24,301.055542
2006-09-25,296.635956
2006-09-26,295.494934
2006-09-27,292.016815
2006-09-28,299.750793
2006-09-29,300.053314
2006-09-30,301.530640
2006-10-01,301.920471
2006-10-02,300.065216
2006-10-03,286.804626
2006-10-04,290.191437
2006-10-05,289.170898
2006-10-06,286.615265
2006-10-07,293.294098
2006-10-08,289.773590
2006-10-09,288.689728
2006-10-10,292.032684
2006-10-11,292.478424
2006-10-12,297.703949
2006-10-13,296.552094
2006-10-14,292.020233
2006-10-15,289.581787
2006-10-16,294.586182
2006-10-17,296.544983
2006-10-18,293.000854
2006-10-19,296.015808
2006-10-20,297.397003
2006-10-21,294.252197
2006-10-22,291.174622
2006-10-23,286.731415
2006-10-24,287.788300
2006-10-25,294.618317
2006-10-26,298.341431
2006-10-27,301.840820
2006-10-28,301.672424
2006-10-29,293.079834
2006-10-30,295.912109
2006-10-31,287.903687
2006-11-01,293.720642
2006-11-02,298.972473
2006-11-03,301.119934
2006-11-04,300.121521
2006-11-05,301.369720
2006-11-06,301.903564
2006-11-07,302.108032
2006-11-08,296.713104
2006-11-09,296.067810
2006-11-10,290.745422
2006-11-11,284.858398
2006-11-12,280.907806
2006-11-13,281.221588
2006-11-14,283.480133
2006-11-15,285.651672
2006-11-16,293.325104
2006-11-17,296.185211
2006-11-18,288.418915
2006-11-19,283.334534
2006-11-20,280.498413
2006-11-21,286.062622
2006-11-22,291.502777
2006-11-23,288.466766
2006-11-24,286.784607
2006-11-25,283.157959
2006-11-26,285.537079
2006-11-27,276.073242
2006-11-28,275.636627
2006-11-29,279.913727
2006-11-30,276.225464
2006-12-01,280.368805
2006-12-02,281.672272
2006-12-03,281.251282
2006-12-04,280.881958
2006-12-05,284.613190
2006-12-06,287.384644
2006-12-07,281.567413
2006-12-08,284.108948
2006-12-09,286.100891
2006-12-10,284.056000
2006-12-11,288.555206
2006-12-12,290.165985
2006-12-13,280.916168
2006-12-14,281.242249
2006-12-15,280.445496
2006-12-16,284.976013
2006-12-17,284.872009
2006-12-18,286.597046
2006-12-19,288.442474
2006-12-20,287.860443
2006-12-21,286.089813
2006-12-22,282.353180
2006-12-23,278.985626
2006-12-24,278.926392
