#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmin_BNU-ESM_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,282.595093
2006-01-02,277.733490
2006-01-03,279.016052
2006-01-04,276.760956
2006-01-05,281.290710
2006-01-06,282.025238
2006-01-07,280.275757
2006-01-08,274.608246
2006-01-09,276.229248
2006-01-10,276.010376
2006-01-11,275.410980
2006-01-12,271.882812
2006-01-13,272.148743
2006-01-14,273.055695
2006-01-15,274.458740
2006-01-16,274.367493
2006-01-17,264.591217
2006-01-18,264.481659
2006-01-19,265.198120
2006-01-20,266.205719
2006-01-21,268.405060
2006-01-22,265.700043
2006-01-23,270.719757
2006-01-24,269.065796
2006-01-25,264.078156
2006-01-26,268.018707
2006-01-27,267.989014
2006-01-28,267.079437
2006-01-29,260.962341
2006-01-30,260.495422
2006-01-31,258.378113
2006-02-01,262.868896
2006-02-02,270.626953
2006-02-03,272.683868
2006-02-04,276.193848
2006-02-05,278.871063
2006-02-06,278.812225
2006-02-07,278.620270
2006-02-08,277.649292
2006-02-09,277.655914
2006-02-10,274.270599
2006-02-11,277.462524
2006-02-12,271.197510
2006-02-13,268.382263
2006-02-14,265.695404
2006-02-15,267.216736
2006-02-16,267.497833
2006-02-17,270.024170
2006-02-18,266.293243
2006-02-19,261.814240
2006-02-20,270.040436
2006-02-21,271.618866
2006-02-22,273.008362
2006-02-23,274.601013
2006-02-24,275.877197
2006-02-25,266.805756
2006-02-26,271.878204
2006-02-27,274.220581
2006-02-28,276.363953
2006-03-01,280.299133
2006-03-02,272.476501
2006-03-03,274.579712
2006-03-04,265.749359
2006-03-05,266.297241
2006-03-06,265.550995
2006-03-07,264.353973
2006-03-08,265.646790
2006-03-09,268.164948
2006-03-10,270.836609
2006-03-11,273.530701
2006-03-12,274.734619
2006-03-13,275.275848
2006-03-14,279.263000
2006-03-15,280.197144
2006-03-16,271.995575
