#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2G_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,273.997101
2006-01-02,277.015137
2006-01-03,273.573761
2006-01-04,278.925018
2006-01-05,274.202118
2006-01-06,273.357025
2006-01-07,279.319458
2006-01-08,270.643768
2006-01-09,268.336456
2006-01-10,269.784363
2006-01-11,271.735626
2006-01-12,279.496307
2006-01-13,282.048218
2006-01-14,273.262421
2006-01-15,269.933899
2006-01-16,268.353424
2006-01-17,268.409332
2006-01-18,268.166412
2006-01-19,268.070160
2006-01-20,266.760254
2006-01-21,269.327850
2006-01-22,271.955414
2006-01-23,273.908142
2006-01-24,276.888794
2006-01-25,270.592194
2006-01-26,265.917053
2006-01-27,262.331055
2006-01-28,263.989502
2006-01-29,264.755890
2006-01-30,265.805084
2006-01-31,270.479828
2006-02-01,273.726105
2006-02-02,269.818207
2006-02-03,270.496826
2006-02-04,269.725983
2006-02-05,271.516083
2006-02-06,271.428314
2006-02-07,273.580505
2006-02-08,278.239532
2006-02-09,279.771545
2006-02-10,276.249634
2006-02-11,277.228241
2006-02-12,285.912750
2006-02-13,264.153229
2006-02-14,258.474854
2006-02-15,265.301178
2006-02-16,272.901947
2006-02-17,275.963928
2006-02-18,279.742676
2006-02-19,282.343201
2006-02-20,282.861755
2006-02-21,272.021790
2006-02-22,269.636536
2006-02-23,276.807098
2006-02-24,276.982056
2006-02-25,283.369904
2006-02-26,285.430389
2006-02-27,280.904480
2006-02-28,277.255737
2006-03-01,283.091370
2006-03-02,285.018219
2006-03-03,286.099579
2006-03-04,285.180634
2006-03-05,272.504456
2006-03-06,267.814423
2006-03-07,274.433289
2006-03-08,275.904755
2006-03-09,271.165558
2006-03-10,274.968536
2006-03-11,278.891602
2006-03-12,278.873047
2006-03-13,270.601013
2006-03-14,280.276245
2006-03-15,277.472687
2006-03-16,276.739441
