#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmin_HadGEM2-ES365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,280.293335
2006-01-02,275.778442
2006-01-03,275.983521
2006-01-04,275.349670
2006-01-05,279.334808
2006-01-06,267.018372
2006-01-07,267.998352
2006-01-08,270.160583
2006-01-09,268.303284
2006-01-10,269.060486
2006-01-11,269.073059
2006-01-12,267.845245
2006-01-13,268.173218
2006-01-14,268.323730
2006-01-15,269.648956
2006-01-16,271.237244
2006-01-17,273.260101
2006-01-18,274.891541
2006-01-19,274.411407
2006-01-20,273.103882
2006-01-21,270.934143
2006-01-22,276.089630
2006-01-23,273.151672
2006-01-24,272.732758
2006-01-25,277.614807
2006-01-26,278.118591
2006-01-27,274.843506
2006-01-28,269.143616
2006-01-29,267.437927
2006-01-30,266.733459
2006-01-31,268.316956
2006-02-01,267.039825
2006-02-02,264.197357
2006-02-03,267.926544
2006-02-04,273.871246
2006-02-05,275.403503
2006-02-06,273.679810
2006-02-07,276.099182
2006-02-08,272.590332
2006-02-09,268.299500
2006-02-10,272.047913
2006-02-11,275.370117
2006-02-12,274.921356
2006-02-13,274.895111
2006-02-14,276.432953
2006-02-15,271.259613
2006-02-16,264.353882
2006-02-17,265.575226
2006-02-18,271.265808
2006-02-19,276.772430
2006-02-20,277.548248
2006-02-21,278.811890
2006-02-22,282.324768
2006-02-23,281.919678
2006-02-24,281.584259
2006-02-25,277.565033
2006-02-26,272.013519
2006-02-27,269.803497
2006-02-28,270.316162
2006-03-01,270.416595
2006-03-02,266.661560
2006-03-03,272.649780
2006-03-04,276.142792
2006-03-05,281.671204
2006-03-06,278.979248
2006-03-07,284.821991
2006-03-08,275.672577
2006-03-09,274.688965
2006-03-10,270.636292
2006-03-11,276.747833
2006-03-12,275.821320
2006-03-13,272.039398
2006-03-14,269.677094
2006-03-15,271.889465
2006-03-16,275.322083
