#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,268.712463
2006-01-02,270.302612
2006-01-03,271.405640
2006-01-04,274.386383
2006-01-05,272.768616
2006-01-06,267.800903
2006-01-07,267.705078
2006-01-08,268.931549
2006-01-09,271.600891
2006-01-10,276.868225
2006-01-11,274.651459
2006-01-12,277.768646
2006-01-13,267.879608
2006-01-14,266.648315
2006-01-15,267.269623
2006-01-16,267.239319
2006-01-17,266.367340
2006-01-18,267.462311
2006-01-19,269.130981
2006-01-20,270.127747
2006-01-21,268.663574
2006-01-22,270.703918
2006-01-23,272.715179
2006-01-24,274.901794
2006-01-25,274.645172
2006-01-26,272.576416
2006-01-27,273.686188
2006-01-28,273.091919
2006-01-29,273.187958
2006-01-30,273.994568
2006-01-31,277.676849
2006-02-01,268.740112
2006-02-02,266.418274
2006-02-03,269.873047
2006-02-04,273.734650
2006-02-05,277.231079
2006-02-06,281.668610
2006-02-07,279.686218
2006-02-08,270.047150
2006-02-09,267.329926
2006-02-10,265.072784
2006-02-11,267.850464
2006-02-12,269.762848
2006-02-13,270.708374
2006-02-14,272.395813
2006-02-15,276.864929
2006-02-16,274.339661
2006-02-17,273.916840
2006-02-18,275.685699
2006-02-19,280.398315
2006-02-20,275.991028
2006-02-21,272.350555
2006-02-22,275.971619
2006-02-23,279.791229
2006-02-24,279.994690
2006-02-25,284.733276
2006-02-26,284.552521
2006-02-27,276.519409
2006-02-28,275.973480
2006-03-01,277.778931
2006-03-02,272.013092
2006-03-03,276.460999
2006-03-04,276.152039
2006-03-05,279.080292
2006-03-06,280.511017
2006-03-07,278.211334
2006-03-08,265.906830
2006-03-09,271.229919
2006-03-10,269.951813
2006-03-11,272.144196
2006-03-12,273.585419
2006-03-13,275.308319
2006-03-14,275.312469
2006-03-15,280.255432
2006-03-16,280.182617
