#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CSIRO-Mk3-6-0_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,273.074768
2006-01-02,277.513947
2006-01-03,265.945312
2006-01-04,264.036957
2006-01-05,266.865204
2006-01-06,270.256805
2006-01-07,270.141846
2006-01-08,271.991150
2006-01-09,269.824036
2006-01-10,268.632660
2006-01-11,270.621002
2006-01-12,273.871185
2006-01-13,278.121155
2006-01-14,279.401001
2006-01-15,266.419250
2006-01-16,265.077606
2006-01-17,267.406677
2006-01-18,269.503143
2006-01-19,269.767517
2006-01-20,264.910614
2006-01-21,262.359802
2006-01-22,265.602173
2006-01-23,271.754181
2006-01-24,274.165070
2006-01-25,270.193451
2006-01-26,269.362610
2006-01-27,270.283630
2006-01-28,272.482635
2006-01-29,270.653320
2006-01-30,272.186859
2006-01-31,272.635529
2006-02-01,271.000488
2006-02-02,274.425934
2006-02-03,276.337463
2006-02-04,271.857849
2006-02-05,277.405823
2006-02-06,276.527283
2006-02-07,278.417114
2006-02-08,278.716156
2006-02-09,275.564819
2006-02-10,278.958832
2006-02-11,269.965271
2006-02-12,270.239349
2006-02-13,269.698242
2006-02-14,271.518799
2006-02-15,275.430267
2006-02-16,271.682709
2006-02-17,274.720673
2006-02-18,280.761444
2006-02-19,280.633545
2006-02-20,272.528564
2006-02-21,271.853577
2006-02-22,276.959473
2006-02-23,278.149719
2006-02-24,275.510406
2006-02-25,273.457458
2006-02-26,272.736450
2006-02-27,274.519287
2006-02-28,277.524719
2006-03-01,279.950165
2006-03-02,278.420929
2006-03-03,281.958771
2006-03-04,279.169434
2006-03-05,281.910919
2006-03-06,280.022858
2006-03-07,285.866516
2006-03-08,277.130066
2006-03-09,274.171844
2006-03-10,270.341003
2006-03-11,270.729828
2006-03-12,274.943085
2006-03-13,279.890472
2006-03-14,280.188141
2006-03-15,284.506927
