#Variables:
#tasmax(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmax_HadGEM2-CC365_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax(K)"
""
yyyy-mm-dd,tasmax(K)
2006-01-01,286.337341
2006-01-02,292.434692
2006-01-03,287.321716
2006-01-04,280.139679
2006-01-05,278.391113
2006-01-06,278.050140
2006-01-07,279.701935
2006-01-08,285.695526
2006-01-09,287.780518
2006-01-10,281.664886
2006-01-11,285.428925
2006-01-12,284.386749
2006-01-13,287.567078
2006-01-14,286.901703
2006-01-15,285.830933
2006-01-16,283.977509
2006-01-17,285.628662
2006-01-18,288.454895
2006-01-19,288.630127
2006-01-20,287.561859
2006-01-21,293.232086
2006-01-22,295.227631
2006-01-23,291.665161
2006-01-24,286.543091
2006-01-25,279.612091
2006-01-26,284.594208
2006-01-27,288.515198
2006-01-28,286.543091
2006-01-29,290.026581
2006-01-30,291.578735
2006-01-31,295.000488
2006-02-01,294.714600
2006-02-02,292.764648
2006-02-03,292.436340
2006-02-04,295.791290
2006-02-05,294.665527
2006-02-06,294.502106
2006-02-07,296.887054
2006-02-08,297.396210
2006-02-09,297.838440
2006-02-10,289.030457
2006-02-11,280.910156
2006-02-12,283.420959
2006-02-13,288.840515
2006-02-14,293.945953
2006-02-15,297.956482
2006-02-16,302.657990
2006-02-17,305.299255
2006-02-18,300.758881
2006-02-19,294.285461
2006-02-20,281.435089
2006-02-21,285.924438
2006-02-22,288.521271
2006-02-23,291.335388
2006-02-24,290.156769
2006-02-25,287.804932
2006-02-26,284.051788
2006-02-27,283.125244
2006-02-28,282.113708
2006-03-01,283.073273
2006-03-02,286.424408
2006-03-03,287.636230
2006-03-04,289.191315
2006-03-05,291.222565
2006-03-06,294.161621
2006-03-07,297.470581
2006-03-08,297.485291
2006-03-09,293.937561
2006-03-10,289.412018
2006-03-11,287.478088
2006-03-12,284.482941
2006-03-13,286.882996
2006-03-14,291.705811
2006-03-15,291.642059
2006-03-16,296.884857
2006-03-17,300.568268
2006-03-18,298.116180
2006-03-19,291.932953
2006-03-20,286.960052
2006-03-21,286.389313
2006-03-22,287.512451
2006-03-23,289.167297
2006-03-24,289.859161
2006-03-25,283.134857
2006-03-26,288.963470
2006-03-27,289.926208
2006-03-28,289.664368
2006-03-29,285.091980
2006-03-30,291.671204
2006-03-31,290.976196
2006-04-01,296.186920
2006-04-02,296.219788
2006-04-03,293.045715
2006-04-04,288.933594
2006-04-05,292.451508
2006-04-06,297.276550
2006-04-07,301.195099
2006-04-08,301.597595
2006-04-09,297.089294
2006-04-10,294.598236
2006-04-11,290.044586
2006-04-12,293.363739
2006-04-13,286.756927
2006-04-14,286.816193
2006-04-15,290.491547
2006-04-16,292.083099
2006-04-17,292.772644
2006-04-18,293.668915
2006-04-19,297.750244
2006-04-20,302.256470
2006-04-21,305.277924
2006-04-22,306.761993
2006-04-23,305.790222
2006-04-24,304.041138
2006-04-25,301.082886
2006-04-26,301.051666
2006-04-27,306.190765
2006-04-28,308.934662
2006-04-29,308.494293
2006-04-30,303.279053
2006-05-01,300.426208
2006-05-02,300.945068
2006-05-03,295.145142
2006-05-04,291.949982
2006-05-05,294.544525
2006-05-06,294.357208
2006-05-07,297.651093
2006-05-08,303.521088
2006-05-09,305.780670
2006-05-10,304.564850
2006-05-11,302.719849
2006-05-12,302.404877
2006-05-13,305.617188
2006-05-14,305.659760
2006-05-15,304.629425
2006-05-16,306.282837
2006-05-17,304.308655
2006-05-18,305.020721
2006-05-19,304.676117
2006-05-20,308.005096
2006-05-21,308.898407
2006-05-22,308.412292
2006-05-23,303.616364
2006-05-24,301.045471
2006-05-25,301.586395
2006-05-26,310.214478
2006-05-27,310.382690
2006-05-28,313.609894
2006-05-29,313.526306
2006-05-30,311.978668
2006-05-31,307.121246
2006-06-01,307.137360
2006-06-02,307.676239
2006-06-03,308.882324
2006-06-04,309.446442
2006-06-05,309.885101
2006-06-06,309.577820
2006-06-07,308.296692
2006-06-08,307.651459
2006-06-09,309.707245
2006-06-10,311.466400
2006-06-11,312.216949
2006-06-12,311.020386
2006-06-13,298.863373
2006-06-14,298.196594
2006-06-15,304.532776
2006-06-16,310.792572
2006-06-17,312.486084
2006-06-18,310.709106
2006-06-19,309.159485
2006-06-20,308.398560
2006-06-21,307.804138
2006-06-22,305.176971
2006-06-23,300.323914
2006-06-24,298.461151
2006-06-25,300.977386
2006-06-26,303.843903
2006-06-27,304.451385
2006-06-28,306.122772
2006-06-29,307.549835
2006-06-30,308.957977
2006-07-01,309.565857
2006-07-02,310.656158
2006-07-03,312.938934
2006-07-04,313.949615
2006-07-05,313.171692
2006-07-06,311.135406
2006-07-07,310.125580
2006-07-08,310.714935
2006-07-09,312.872040
2006-07-10,314.952545
2006-07-11,315.592255
2006-07-12,316.506805
2006-07-13,316.703308
2006-07-14,314.689331
2006-07-15,310.094910
2006-07-16,307.557495
2006-07-17,308.167114
2006-07-18,308.604492
2006-07-19,308.145844
2006-07-20,307.151855
2006-07-21,305.525665
2006-07-22,305.356049
2006-07-23,304.158051
2006-07-24,305.332489
2006-07-25,304.898224
2006-07-26,301.634979
2006-07-27,299.059174
2006-07-28,296.063232
2006-07-29,300.108551
2006-07-30,298.383453
2006-07-31,298.574310
2006-08-01,299.880768
2006-08-02,300.209137
2006-08-03,301.191986
2006-08-04,302.341187
2006-08-05,303.000610
2006-08-06,304.009430
2006-08-07,304.135803
2006-08-08,303.042389
2006-08-09,302.383972
2006-08-10,302.487823
2006-08-11,302.356567
2006-08-12,302.775024
2006-08-13,305.072021
2006-08-14,306.360413
2006-08-15,306.217072
2006-08-16,305.320068
2006-08-17,304.595490
2006-08-18,303.536621
2006-08-19,304.938507
2006-08-20,305.745453
2006-08-21,307.447388
2006-08-22,307.702332
2006-08-23,306.883698
2006-08-24,306.652283
2006-08-25,308.771057
2006-08-26,309.644897
2006-08-27,309.209778
2006-08-28,308.916626
2006-08-29,307.942078
2006-08-30,298.986481
2006-08-31,296.716888
2006-09-01,296.575256
2006-09-02,297.072754
2006-09-03,296.481537
2006-09-04,294.878265
2006-09-05,294.130310
2006-09-06,294.678894
2006-09-07,297.855591
2006-09-08,296.557190
2006-09-09,297.040314
2006-09-10,298.477966
2006-09-11,298.318146
2006-09-12,298.221375
2006-09-13,299.507843
2006-09-14,299.709259
2006-09-15,300.119659
2006-09-16,300.359406
2006-09-17,300.429199
2006-09-18,301.019318
2006-09-19,303.168518
2006-09-20,304.396637
2006-09-21,303.099823
2006-09-22,302.724243
2006-09-23,300.511322
2006-09-24,298.709076
2006-09-25,294.627289
2006-09-26,292.966675
2006-09-27,292.647247
2006-09-28,298.546692
2006-09-29,297.001343
2006-09-30,298.117584
2006-10-01,299.439026
2006-10-02,299.359467
2006-10-03,300.210724
2006-10-04,301.298828
2006-10-05,302.996033
2006-10-06,303.838715
2006-10-07,304.691345
2006-10-08,303.867889
2006-10-09,302.723846
2006-10-10,298.156799
2006-10-11,288.154602
2006-10-12,295.360199
2006-10-13,300.474487
2006-10-14,300.178070
2006-10-15,299.007629
2006-10-16,304.533691
2006-10-17,301.102936
2006-10-18,295.610657
2006-10-19,299.404541
2006-10-20,302.383331
2006-10-21,306.097076
2006-10-22,304.312439
2006-10-23,298.353607
2006-10-24,290.380554
2006-10-25,291.256104
2006-10-26,292.205811
2006-10-27,297.834625
2006-10-28,301.041168
2006-10-29,297.300171
2006-10-30,295.047729
2006-10-31,291.781677
2006-11-01,285.880371
2006-11-02,286.041809
2006-11-03,288.593384
2006-11-04,291.852203
2006-11-05,294.573853
2006-11-06,294.193390
2006-11-07,292.215210
2006-11-08,294.357147
2006-11-09,289.576080
2006-11-10,289.891602
2006-11-11,288.925446
2006-11-12,288.452881
2006-11-13,282.982819
2006-11-14,284.136292
2006-11-15,288.202759
2006-11-16,290.730560
2006-11-17,291.748505
2006-11-18,291.020874
2006-11-19,288.622192
2006-11-20,287.431610
2006-11-21,288.863770
2006-11-22,291.638428
2006-11-23,291.974609
2006-11-24,292.817017
2006-11-25,294.310669
2006-11-26,291.704407
2006-11-27,291.768158
2006-11-28,291.584381
2006-11-29,286.260956
2006-11-30,284.178925
2006-12-01,286.058868
2006-12-02,288.228027
2006-12-03,287.571899
2006-12-04,284.289032
2006-12-05,286.277649
2006-12-06,291.021881
2006-12-07,291.171844
2006-12-08,286.283936
2006-12-09,284.096008
2006-12-10,286.311005
2006-12-11,282.787628
2006-12-12,284.098297
2006-12-13,283.328369
2006-12-14,283.977966
2006-12-15,287.023743
2006-12-16,285.086151
2006-12-17,287.041718
2006-12-18,288.111176
2006-12-19,285.798767
2006-12-20,290.683594
2006-12-21,292.411224
2006-12-22,286.386902
2006-12-23,284.633575
2006-12-24,286.934570
