#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CCSM4_r6i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,272.355438
2006-01-02,270.758179
2006-01-03,261.087158
2006-01-04,263.247559
2006-01-05,265.925018
2006-01-06,267.298431
2006-01-07,267.769318
2006-01-08,273.952667
2006-01-09,270.724060
2006-01-10,267.537750
2006-01-11,268.894928
2006-01-12,271.123474
2006-01-13,272.696320
2006-01-14,271.530884
2006-01-15,270.176300
2006-01-16,273.424011
2006-01-17,279.068542
2006-01-18,275.897858
2006-01-19,268.148438
2006-01-20,269.859924
2006-01-21,266.346832
2006-01-22,269.831421
2006-01-23,264.898926
2006-01-24,265.799347
2006-01-25,268.583679
2006-01-26,268.457245
2006-01-27,267.848450
2006-01-28,272.979034
2006-01-29,274.951294
2006-01-30,272.001892
2006-01-31,266.118591
2006-02-01,269.965179
2006-02-02,273.184753
2006-02-03,270.926056
2006-02-04,273.616974
2006-02-05,265.372253
2006-02-06,270.672974
2006-02-07,275.861145
2006-02-08,277.332733
2006-02-09,266.173187
2006-02-10,263.638000
2006-02-11,268.867615
2006-02-12,271.848602
2006-02-13,274.433594
2006-02-14,272.891663
2006-02-15,283.944611
2006-02-16,286.315887
2006-02-17,286.205872
2006-02-18,287.616852
2006-02-19,287.389618
2006-02-20,286.908447
2006-02-21,286.968994
2006-02-22,286.834503
2006-02-23,275.492737
2006-02-24,273.596649
2006-02-25,272.755157
2006-02-26,275.392426
2006-02-27,276.868835
2006-02-28,278.160767
2006-03-01,281.812653
2006-03-02,284.747070
2006-03-03,283.712952
2006-03-04,282.010529
2006-03-05,279.061768
2006-03-06,275.191956
2006-03-07,277.274811
2006-03-08,275.451996
2006-03-09,270.460785
2006-03-10,276.906006
2006-03-11,278.889801
2006-03-12,280.676208
2006-03-13,274.286774
2006-03-14,278.753845
2006-03-15,278.598541
2006-03-16,277.785797
