#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,259.846313
2006-01-02,261.742432
2006-01-03,263.210541
2006-01-04,267.124023
2006-01-05,264.451599
2006-01-06,263.284271
2006-01-07,262.849182
2006-01-08,261.522369
2006-01-09,266.808136
2006-01-10,267.282867
2006-01-11,266.442993
2006-01-12,268.644958
2006-01-13,267.537628
2006-01-14,269.537659
2006-01-15,266.622589
2006-01-16,269.143250
2006-01-17,273.406342
2006-01-18,273.393402
2006-01-19,276.971344
2006-01-20,273.349915
2006-01-21,278.631409
2006-01-22,268.621338
2006-01-23,267.897186
2006-01-24,265.671906
2006-01-25,267.937531
2006-01-26,262.205139
2006-01-27,262.554413
2006-01-28,263.575775
2006-01-29,265.432556
2006-01-30,265.748108
2006-01-31,268.273804
2006-02-01,270.093781
2006-02-02,271.946930
2006-02-03,279.562256
2006-02-04,275.356445
2006-02-05,270.200775
2006-02-06,276.264282
2006-02-07,274.453552
2006-02-08,280.402252
2006-02-09,278.832428
2006-02-10,278.963043
2006-02-11,271.523560
2006-02-12,271.980804
2006-02-13,274.103699
2006-02-14,272.921692
2006-02-15,279.975677
2006-02-16,276.478394
2006-02-17,277.098877
2006-02-18,274.362427
2006-02-19,275.081635
2006-02-20,279.571350
2006-02-21,281.101746
2006-02-22,275.378296
2006-02-23,280.576538
2006-02-24,280.387543
2006-02-25,284.577484
2006-02-26,280.805176
2006-02-27,284.236603
2006-02-28,286.311584
2006-03-01,288.678711
2006-03-02,280.272888
2006-03-03,274.896667
2006-03-04,278.850586
2006-03-05,280.375946
2006-03-06,283.689667
2006-03-07,282.002777
2006-03-08,274.010712
2006-03-09,270.263580
2006-03-10,275.090668
2006-03-11,271.751373
2006-03-12,265.476196
2006-03-13,275.892731
2006-03-14,278.908081
2006-03-15,280.533264
2006-03-16,274.639069
