#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1-m_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,270.907959
2006-01-02,271.346497
2006-01-03,276.749634
2006-01-04,273.663483
2006-01-05,277.654419
2006-01-06,275.621704
2006-01-07,266.419952
2006-01-08,267.332214
2006-01-09,267.648926
2006-01-10,266.988251
2006-01-11,268.313995
2006-01-12,269.090027
2006-01-13,272.714874
2006-01-14,277.132660
2006-01-15,271.875000
2006-01-16,270.970581
2006-01-17,274.164062
2006-01-18,276.142822
2006-01-19,278.405609
2006-01-20,270.067474
2006-01-21,265.536255
2006-01-22,268.193512
2006-01-23,272.322906
2006-01-24,271.452301
2006-01-25,271.187592
2006-01-26,269.569977
2006-01-27,262.223938
2006-01-28,265.378204
2006-01-29,269.846619
2006-01-30,268.042938
2006-01-31,264.731415
2006-02-01,261.874603
2006-02-02,266.983673
2006-02-03,261.909821
2006-02-04,272.323120
2006-02-05,266.611420
2006-02-06,262.311646
2006-02-07,260.404785
2006-02-08,260.842468
2006-02-09,264.045929
2006-02-10,263.977753
2006-02-11,265.803650
2006-02-12,261.160065
2006-02-13,265.069427
2006-02-14,269.656799
2006-02-15,272.949432
2006-02-16,271.312073
2006-02-17,274.528168
2006-02-18,277.666656
2006-02-19,278.462677
2006-02-20,276.527161
2006-02-21,269.852966
2006-02-22,271.036407
2006-02-23,273.576874
2006-02-24,275.730927
2006-02-25,275.003906
2006-02-26,274.712891
2006-02-27,272.742340
2006-02-28,271.577515
2006-03-01,271.762939
2006-03-02,276.861755
2006-03-03,276.147583
2006-03-04,278.775970
2006-03-05,278.895325
2006-03-06,280.504242
2006-03-07,281.439362
2006-03-08,282.741974
2006-03-09,277.259369
2006-03-10,283.632446
2006-03-11,275.115021
2006-03-12,271.908569
2006-03-13,274.233704
2006-03-14,271.416443
2006-03-15,276.947327
2006-03-16,276.481812
