#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-MR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,272.673920
2006-01-02,269.307739
2006-01-03,271.531342
2006-01-04,273.764771
2006-01-05,276.353241
2006-01-06,273.437897
2006-01-07,271.346497
2006-01-08,280.441589
2006-01-09,276.085205
2006-01-10,270.441284
2006-01-11,267.639160
2006-01-12,273.184479
2006-01-13,271.541626
2006-01-14,271.325409
2006-01-15,269.550171
2006-01-16,265.079315
2006-01-17,263.037079
2006-01-18,264.456238
2006-01-19,264.303619
2006-01-20,265.554626
2006-01-21,270.411041
2006-01-22,274.479218
2006-01-23,269.543945
2006-01-24,271.553741
2006-01-25,270.464111
2006-01-26,275.621552
2006-01-27,272.908661
2006-01-28,275.296783
2006-01-29,263.481964
2006-01-30,262.494751
2006-01-31,262.678375
2006-02-01,264.205444
2006-02-02,260.213470
2006-02-03,266.734833
2006-02-04,261.959137
2006-02-05,260.145813
2006-02-06,263.502411
2006-02-07,262.642700
2006-02-08,267.209595
2006-02-09,265.685822
2006-02-10,268.433594
2006-02-11,267.439240
2006-02-12,266.742004
2006-02-13,278.793610
2006-02-14,278.108246
2006-02-15,271.137878
2006-02-16,274.584015
2006-02-17,278.281036
2006-02-18,276.389618
2006-02-19,276.920105
2006-02-20,278.637299
2006-02-21,280.046326
2006-02-22,279.792267
2006-02-23,279.734375
2006-02-24,277.924408
2006-02-25,272.564148
2006-02-26,271.956635
2006-02-27,274.624420
2006-02-28,274.615326
2006-03-01,277.542603
2006-03-02,278.349792
2006-03-03,285.377686
2006-03-04,274.038116
2006-03-05,271.286285
2006-03-06,274.432678
2006-03-07,274.528442
2006-03-08,275.871033
2006-03-09,270.449982
2006-03-10,280.743622
2006-03-11,281.571747
2006-03-12,275.042877
2006-03-13,273.645477
2006-03-14,281.012054
2006-03-15,285.733612
2006-03-16,285.238342
