#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmin_MIROC5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,273.049561
2006-01-02,273.189270
2006-01-03,269.108856
2006-01-04,275.184784
2006-01-05,270.315430
2006-01-06,268.147980
2006-01-07,272.141449
2006-01-08,269.471741
2006-01-09,271.012665
2006-01-10,263.496948
2006-01-11,270.544037
2006-01-12,267.048645
2006-01-13,271.327972
2006-01-14,271.026489
2006-01-15,272.143982
2006-01-16,273.086029
2006-01-17,268.695587
2006-01-18,269.703247
2006-01-19,270.514709
2006-01-20,272.370331
2006-01-21,272.866241
2006-01-22,270.499786
2006-01-23,271.813293
2006-01-24,271.186401
2006-01-25,270.414551
2006-01-26,266.647705
2006-01-27,269.439514
2006-01-28,268.695953
2006-01-29,269.495697
2006-01-30,267.910583
2006-01-31,261.188782
2006-02-01,266.818756
2006-02-02,264.139130
2006-02-03,272.218781
2006-02-04,274.455719
2006-02-05,274.844635
2006-02-06,276.029510
2006-02-07,277.188782
2006-02-08,270.962646
2006-02-09,270.013885
2006-02-10,270.148254
2006-02-11,271.863586
2006-02-12,279.291290
2006-02-13,274.618103
2006-02-14,267.242157
2006-02-15,274.428131
2006-02-16,276.477234
2006-02-17,275.838715
2006-02-18,275.450195
2006-02-19,269.341583
2006-02-20,278.772034
2006-02-21,272.968842
2006-02-22,273.788116
2006-02-23,277.172638
2006-02-24,272.881409
2006-02-25,271.315460
2006-02-26,265.528229
2006-02-27,269.187775
2006-02-28,266.756561
2006-03-01,272.989258
2006-03-02,280.939423
2006-03-03,282.245300
2006-03-04,273.895782
2006-03-05,280.944336
2006-03-06,282.124664
2006-03-07,279.621185
2006-03-08,274.957733
2006-03-09,278.703857
2006-03-10,285.423492
2006-03-11,283.475067
2006-03-12,282.388397
2006-03-13,277.854980
2006-03-14,281.207581
2006-03-15,282.139130
2006-03-16,279.865692
