#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3546 Latitude, -98.5642 Longitude (closest value to Latitude:35.3611, Longitude:-98.5712) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CanESM2_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,272.695709
2006-01-02,273.927643
2006-01-03,266.649780
2006-01-04,264.441803
2006-01-05,264.300140
2006-01-06,268.393005
2006-01-07,266.774261
2006-01-08,266.106049
2006-01-09,265.489594
2006-01-10,266.017151
2006-01-11,264.336945
2006-01-12,266.913849
2006-01-13,268.301971
2006-01-14,271.468140
2006-01-15,270.131561
2006-01-16,271.492645
2006-01-17,269.896057
2006-01-18,270.997833
2006-01-19,271.071899
2006-01-20,269.897003
2006-01-21,270.126953
2006-01-22,272.169830
2006-01-23,273.458862
2006-01-24,273.525299
2006-01-25,274.012329
2006-01-26,266.288025
2006-01-27,264.315735
2006-01-28,264.862946
2006-01-29,266.351593
2006-01-30,265.477448
2006-01-31,264.148132
2006-02-01,264.535858
2006-02-02,268.161499
2006-02-03,265.538788
2006-02-04,265.277344
2006-02-05,271.863098
2006-02-06,258.577026
2006-02-07,261.778503
2006-02-08,272.100372
2006-02-09,268.537781
2006-02-10,266.725677
2006-02-11,263.882843
2006-02-12,268.247314
2006-02-13,272.256317
2006-02-14,273.283173
2006-02-15,273.891022
2006-02-16,273.708801
2006-02-17,275.307068
2006-02-18,270.709076
2006-02-19,277.224274
2006-02-20,279.315033
2006-02-21,275.408264
2006-02-22,274.048096
2006-02-23,273.770569
2006-02-24,272.088531
2006-02-25,273.809540
2006-02-26,270.183685
2006-02-27,272.596375
2006-02-28,274.705841
2006-03-01,267.269684
2006-03-02,270.430634
2006-03-03,269.460510
2006-03-04,272.533844
2006-03-05,274.597595
2006-03-06,278.929749
2006-03-07,280.636292
2006-03-08,274.784271
2006-03-09,270.381409
2006-03-10,277.715271
2006-03-11,280.078949
2006-03-12,273.028748
2006-03-13,273.627014
2006-03-14,272.057159
2006-03-15,268.113770
2006-03-16,275.313995
