#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.4379 Latitude, -98.5642 Longitude (closest value to Latitude:35.4504, Longitude:-98.5443) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CNRM-CM5_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,268.684326
2006-01-02,265.582733
2006-01-03,263.569183
2006-01-04,262.407166
2006-01-05,265.744537
2006-01-06,267.195618
2006-01-07,269.949341
2006-01-08,270.177094
2006-01-09,266.247284
2006-01-10,270.001892
2006-01-11,269.324768
2006-01-12,265.745087
2006-01-13,272.988037
2006-01-14,269.821686
2006-01-15,271.663574
2006-01-16,270.522064
2006-01-17,269.213135
2006-01-18,275.598816
2006-01-19,266.129364
2006-01-20,262.064270
2006-01-21,264.543365
2006-01-22,268.854462
2006-01-23,271.043091
2006-01-24,268.585114
2006-01-25,272.064758
2006-01-26,271.117981
2006-01-27,271.714874
2006-01-28,274.979401
2006-01-29,272.035431
2006-01-30,277.131775
2006-01-31,278.374390
2006-02-01,275.493225
2006-02-02,276.467072
2006-02-03,267.960083
2006-02-04,266.707642
2006-02-05,256.384094
2006-02-06,255.825485
2006-02-07,261.897217
2006-02-08,265.822327
2006-02-09,259.440765
2006-02-10,258.567200
2006-02-11,258.296112
2006-02-12,260.003754
2006-02-13,265.392517
2006-02-14,273.344635
2006-02-15,273.444214
2006-02-16,269.139282
2006-02-17,267.526428
2006-02-18,261.630463
2006-02-19,265.823486
2006-02-20,270.276398
2006-02-21,270.674072
2006-02-22,269.906128
2006-02-23,270.917084
2006-02-24,274.434845
2006-02-25,272.141785
2006-02-26,270.195831
2006-02-27,265.773254
2006-02-28,270.517792
2006-03-01,274.440430
2006-03-02,274.303040
2006-03-03,274.497681
2006-03-04,278.228271
2006-03-05,273.944855
2006-03-06,281.834320
2006-03-07,279.146942
2006-03-08,275.269623
2006-03-09,281.051117
2006-03-10,277.881561
2006-03-11,278.154968
2006-03-12,283.276947
2006-03-13,280.927368
2006-03-14,281.856415
2006-03-15,275.330139
2006-03-16,276.008148
