#Variables:
#tasmax(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.4379 Latitude, -98.5642 Longitude (closest value to Latitude:35.4504, Longitude:-98.5443) "
#Original Data File(s):
#agg_macav2metdata_tasmax_bcc-csm1-1-m_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax(K)"
""
yyyy-mm-dd,tasmax(K)
2006-01-01,285.466492
2006-01-02,289.045349
2006-01-03,292.219940
2006-01-04,289.856689
2006-01-05,295.101562
2006-01-06,292.688538
2006-01-07,282.097076
2006-01-08,270.090637
2006-01-09,270.465454
2006-01-10,277.008728
2006-01-11,278.682953
2006-01-12,283.001373
2006-01-13,289.065643
2006-01-14,288.294983
2006-01-15,285.558838
2006-01-16,279.887817
2006-01-17,281.846222
2006-01-18,282.189453
2006-01-19,286.880432
2006-01-20,284.727814
2006-01-21,275.809692
2006-01-22,279.531647
2006-01-23,286.971527
2006-01-24,283.503082
2006-01-25,280.895630
2006-01-26,279.879425
2006-01-27,274.277954
2006-01-28,281.077728
2006-01-29,280.666992
2006-01-30,277.448273
2006-01-31,277.225311
2006-02-01,270.852234
2006-02-02,270.857178
2006-02-03,275.129791
2006-02-04,275.681549
2006-02-05,273.505096
2006-02-06,272.971008
2006-02-07,274.395508
2006-02-08,273.520935
2006-02-09,273.761658
2006-02-10,274.210938
2006-02-11,274.973389
2006-02-12,269.171387
2006-02-13,272.099487
2006-02-14,276.197144
2006-02-15,282.596832
2006-02-16,283.447083
2006-02-17,283.767120
2006-02-18,288.296417
2006-02-19,288.769531
2006-02-20,283.281036
2006-02-21,284.118988
2006-02-22,282.602325
2006-02-23,283.314056
2006-02-24,282.823517
2006-02-25,284.571686
2006-02-26,285.022278
2006-02-27,284.721527
2006-02-28,279.604736
2006-03-01,288.748840
2006-03-02,288.478943
2006-03-03,288.167633
2006-03-04,286.389954
2006-03-05,287.933624
2006-03-06,290.097778
2006-03-07,289.168457
2006-03-08,291.978760
2006-03-09,287.198700
2006-03-10,293.229858
2006-03-11,284.633392
2006-03-12,286.054810
2006-03-13,285.798737
2006-03-14,285.718170
2006-03-15,285.366486
2006-03-16,288.989868
2006-03-17,284.038483
2006-03-18,278.984985
2006-03-19,282.301819
2006-03-20,290.903564
2006-03-21,293.288483
2006-03-22,292.059113
2006-03-23,282.425476
2006-03-24,285.129608
2006-03-25,291.211395
2006-03-26,296.348328
2006-03-27,298.636169
2006-03-28,301.047089
2006-03-29,293.654510
2006-03-30,282.403961
2006-03-31,278.598145
2006-04-01,281.331848
2006-04-02,279.012512
2006-04-03,282.569855
2006-04-04,285.224915
2006-04-05,287.505371
2006-04-06,286.742462
2006-04-07,286.039093
2006-04-08,286.852692
2006-04-09,286.135895
2006-04-10,285.951324
2006-04-11,296.068878
2006-04-12,300.626068
2006-04-13,300.241852
2006-04-14,298.895355
2006-04-15,299.203278
2006-04-16,297.721558
2006-04-17,297.619354
2006-04-18,297.687073
2006-04-19,293.660522
2006-04-20,291.968140
2006-04-21,294.984344
2006-04-22,299.657440
2006-04-23,299.021698
2006-04-24,292.020599
2006-04-25,286.608154
2006-04-26,284.687561
2006-04-27,285.732849
2006-04-28,289.877686
2006-04-29,301.565094
2006-04-30,301.722961
2006-05-01,292.141083
2006-05-02,295.788025
2006-05-03,296.097992
2006-05-04,295.775848
2006-05-05,296.072418
2006-05-06,299.164520
2006-05-07,302.602234
2006-05-08,303.603790
2006-05-09,303.519806
2006-05-10,297.910797
2006-05-11,298.107330
2006-05-12,296.795746
2006-05-13,301.371368
2006-05-14,297.743347
2006-05-15,298.255463
2006-05-16,296.529022
2006-05-17,299.433075
2006-05-18,299.362122
2006-05-19,297.436371
2006-05-20,297.539673
2006-05-21,299.381317
2006-05-22,297.841278
2006-05-23,301.880737
2006-05-24,301.814819
2006-05-25,301.821014
2006-05-26,297.714783
2006-05-27,298.676086
2006-05-28,297.050934
2006-05-29,299.919250
2006-05-30,302.443604
2006-05-31,301.756195
2006-06-01,301.964325
2006-06-02,302.252899
2006-06-03,304.170319
2006-06-04,305.469482
2006-06-05,304.937256
2006-06-06,303.401184
2006-06-07,303.447937
2006-06-08,303.576569
2006-06-09,301.766571
2006-06-10,306.265472
2006-06-11,307.944519
2006-06-12,301.802551
2006-06-13,299.211853
2006-06-14,298.851410
2006-06-15,301.368744
2006-06-16,299.660828
2006-06-17,302.014740
2006-06-18,304.150574
2006-06-19,306.109741
2006-06-20,308.560272
2006-06-21,308.511658
2006-06-22,308.536926
2006-06-23,308.643250
2006-06-24,308.622070
2006-06-25,308.649597
2006-06-26,308.915253
2006-06-27,308.025238
2006-06-28,307.495117
2006-06-29,308.579956
2006-06-30,307.623016
2006-07-01,306.941315
2006-07-02,307.208405
2006-07-03,309.062866
2006-07-04,310.118622
2006-07-05,309.334503
2006-07-06,307.857910
2006-07-07,308.785309
2006-07-08,311.072144
2006-07-09,310.416321
2006-07-10,306.086487
2006-07-11,307.507874
2006-07-12,308.806305
2006-07-13,310.316284
2006-07-14,310.007477
2006-07-15,310.489532
2006-07-16,309.710724
2006-07-17,310.645874
2006-07-18,308.912354
2006-07-19,308.536743
2006-07-20,308.954132
2006-07-21,309.318756
2006-07-22,310.547424
2006-07-23,312.559845
2006-07-24,314.116486
2006-07-25,313.441498
2006-07-26,311.732971
2006-07-27,310.232300
2006-07-28,310.934265
2006-07-29,309.950378
2006-07-30,308.946442
2006-07-31,308.817200
2006-08-01,308.815521
2006-08-02,311.287628
2006-08-03,312.718384
2006-08-04,312.524078
2006-08-05,310.460632
2006-08-06,307.106354
2006-08-07,308.558472
2006-08-08,311.001343
2006-08-09,311.627075
2006-08-10,312.592316
2006-08-11,311.973511
2006-08-12,309.861603
2006-08-13,308.132812
2006-08-14,311.844299
2006-08-15,311.888672
2006-08-16,311.226471
2006-08-17,310.764038
2006-08-18,311.289886
2006-08-19,311.979584
2006-08-20,314.093475
2006-08-21,313.715118
2006-08-22,304.583801
2006-08-23,306.758575
2006-08-24,310.805786
2006-08-25,313.398193
2006-08-26,314.914368
2006-08-27,314.095642
2006-08-28,311.278534
2006-08-29,311.718994
2006-08-30,312.253052
2006-08-31,311.569427
2006-09-01,313.557770
2006-09-02,314.721100
2006-09-03,314.749298
2006-09-04,313.728333
2006-09-05,311.087616
2006-09-06,312.218018
2006-09-07,313.164001
2006-09-08,312.249207
2006-09-09,311.423309
2006-09-10,309.418640
2006-09-11,303.302704
2006-09-12,303.171082
2006-09-13,302.837372
2006-09-14,300.619263
2006-09-15,297.035797
2006-09-16,300.617554
2006-09-17,303.963989
2006-09-18,304.389740
2006-09-19,304.747681
2006-09-20,306.774353
2006-09-21,306.348389
2006-09-22,305.576569
2006-09-23,306.244873
2006-09-24,297.927002
2006-09-25,299.469971
2006-09-26,299.328644
2006-09-27,294.010376
2006-09-28,293.828247
2006-09-29,297.075775
2006-09-30,297.562408
2006-10-01,299.873810
2006-10-02,301.411194
2006-10-03,303.073364
2006-10-04,303.369904
2006-10-05,303.211212
2006-10-06,303.065918
2006-10-07,303.324188
2006-10-08,303.355560
2006-10-09,302.993927
2006-10-10,302.787750
2006-10-11,304.611053
2006-10-12,306.098785
2006-10-13,304.218842
2006-10-14,303.194305
2006-10-15,302.055328
2006-10-16,295.798828
2006-10-17,296.087921
2006-10-18,297.590881
2006-10-19,291.605011
2006-10-20,290.059143
2006-10-21,288.844666
2006-10-22,286.151703
2006-10-23,286.535583
2006-10-24,289.106506
2006-10-25,289.394928
2006-10-26,289.854279
2006-10-27,290.000854
2006-10-28,295.603699
2006-10-29,294.448456
2006-10-30,299.443237
2006-10-31,298.654236
2006-11-01,291.594543
2006-11-02,297.756897
2006-11-03,296.278412
2006-11-04,294.919373
2006-11-05,297.925140
2006-11-06,294.437469
2006-11-07,293.503387
2006-11-08,296.542114
2006-11-09,296.251678
2006-11-10,297.275757
2006-11-11,298.721252
2006-11-12,299.409912
2006-11-13,292.740540
2006-11-14,292.451630
2006-11-15,296.901428
2006-11-16,297.379669
2006-11-17,297.705139
2006-11-18,297.318207
2006-11-19,295.593445
2006-11-20,290.105804
2006-11-21,282.773163
2006-11-22,290.282959
2006-11-23,291.912415
2006-11-24,291.151672
2006-11-25,292.326050
2006-11-26,291.346527
2006-11-27,292.905396
2006-11-28,295.253357
2006-11-29,292.865204
2006-11-30,285.567352
2006-12-01,288.401794
2006-12-02,290.002777
2006-12-03,290.032654
2006-12-04,292.643158
2006-12-05,290.440063
2006-12-06,287.360352
2006-12-07,284.085785
2006-12-08,275.235107
2006-12-09,278.382385
2006-12-10,277.772888
2006-12-11,270.782196
2006-12-12,274.689270
2006-12-13,274.760956
2006-12-14,273.605194
2006-12-15,267.053314
2006-12-16,260.998047
2006-12-17,265.968048
2006-12-18,267.538727
2006-12-19,274.999878
2006-12-20,275.269440
2006-12-21,279.608856
2006-12-22,280.540131
2006-12-23,275.291351
2006-12-24,279.646576
