#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.4379 Latitude, -98.5642 Longitude (closest value to Latitude:35.4504, Longitude:-98.5443) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-MR_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,272.394562
2006-01-02,269.084412
2006-01-03,271.752625
2006-01-04,273.588959
2006-01-05,276.297943
2006-01-06,273.410492
2006-01-07,271.127319
2006-01-08,280.704132
2006-01-09,276.024292
2006-01-10,270.689606
2006-01-11,267.639465
2006-01-12,273.495056
2006-01-13,271.831787
2006-01-14,272.133514
2006-01-15,269.323364
2006-01-16,264.705170
2006-01-17,262.551971
2006-01-18,262.377014
2006-01-19,263.719940
2006-01-20,268.250336
2006-01-21,272.749573
2006-01-22,272.619110
2006-01-23,276.864136
2006-01-24,273.219177
2006-01-25,268.555725
2006-01-26,261.820160
2006-01-27,263.968597
2006-01-28,263.955109
2006-01-29,265.124298
2006-01-30,271.119507
2006-01-31,266.057709
2006-02-01,264.236847
2006-02-02,263.920959
2006-02-03,269.881226
2006-02-04,272.454071
2006-02-05,265.308075
2006-02-06,262.369690
2006-02-07,268.512665
2006-02-08,277.784821
2006-02-09,278.488892
2006-02-10,273.524017
2006-02-11,271.075592
2006-02-12,284.455017
2006-02-13,275.819885
2006-02-14,269.118530
2006-02-15,270.006744
2006-02-16,270.059906
2006-02-17,268.463440
2006-02-18,271.513062
2006-02-19,276.275330
2006-02-20,272.140442
2006-02-21,268.510437
2006-02-22,267.824402
2006-02-23,269.820831
2006-02-24,271.138245
2006-02-25,272.410889
2006-02-26,273.177460
2006-02-27,276.471588
2006-02-28,272.738861
2006-03-01,274.593323
2006-03-02,275.555847
2006-03-03,278.406921
2006-03-04,276.861572
2006-03-05,282.774078
2006-03-06,279.721436
2006-03-07,276.077057
2006-03-08,276.184967
2006-03-09,275.299255
2006-03-10,274.433746
2006-03-11,281.791992
2006-03-12,281.587280
2006-03-13,276.764343
2006-03-14,274.798828
2006-03-15,271.302002
2006-03-16,271.250977
