#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.4379 Latitude, -98.5642 Longitude (closest value to Latitude:35.4504, Longitude:-98.5443) "
#Original Data File(s):
#agg_macav2metdata_tasmin_HadGEM2-ES365_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,281.705505
2006-01-02,265.062866
2006-01-03,255.545395
2006-01-04,260.940796
2006-01-05,263.462646
2006-01-06,260.972961
2006-01-07,264.419525
2006-01-08,269.582581
2006-01-09,262.414062
2006-01-10,257.324402
2006-01-11,254.652664
2006-01-12,257.196747
2006-01-13,261.431824
2006-01-14,267.307373
2006-01-15,267.775757
2006-01-16,273.612854
2006-01-17,271.131134
2006-01-18,271.361786
2006-01-19,269.692444
2006-01-20,263.255005
2006-01-21,262.163208
2006-01-22,265.200958
2006-01-23,271.263306
2006-01-24,268.944763
2006-01-25,263.137207
2006-01-26,265.853882
2006-01-27,263.335358
2006-01-28,265.492310
2006-01-29,276.873749
2006-01-30,277.631165
2006-01-31,270.101471
2006-02-01,265.033997
2006-02-02,268.433319
2006-02-03,268.127686
2006-02-04,270.359894
2006-02-05,271.991150
2006-02-06,267.646027
2006-02-07,267.411896
2006-02-08,273.222046
2006-02-09,272.801758
2006-02-10,263.398834
2006-02-11,256.602020
2006-02-12,261.106079
2006-02-13,267.240814
2006-02-14,271.620209
2006-02-15,270.909637
2006-02-16,263.921661
2006-02-17,269.008972
2006-02-18,272.104004
2006-02-19,266.211853
2006-02-20,261.687073
2006-02-21,262.405640
2006-02-22,271.164642
2006-02-23,273.522858
2006-02-24,274.037720
2006-02-25,273.689911
2006-02-26,274.524048
2006-02-27,282.862762
2006-02-28,285.389374
2006-03-01,279.791870
2006-03-02,276.128510
2006-03-03,272.073822
2006-03-04,274.556946
2006-03-05,284.463379
2006-03-06,285.339264
2006-03-07,272.693817
2006-03-08,270.307678
2006-03-09,276.235107
2006-03-10,275.760376
2006-03-11,278.096008
2006-03-12,281.966614
2006-03-13,282.180023
2006-03-14,280.466034
2006-03-15,281.715271
2006-03-16,285.271118
