#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.4379 Latitude, -98.5642 Longitude (closest value to Latitude:35.4504, Longitude:-98.5443) "
#Original Data File(s):
#agg_macav2metdata_tasmin_GFDL-ESM2M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,259.299347
2006-01-02,261.494019
2006-01-03,262.882935
2006-01-04,266.726471
2006-01-05,264.284149
2006-01-06,262.992615
2006-01-07,262.601410
2006-01-08,260.942535
2006-01-09,266.787262
2006-01-10,267.147858
2006-01-11,266.431702
2006-01-12,268.507294
2006-01-13,267.462128
2006-01-14,269.498077
2006-01-15,266.408234
2006-01-16,269.059540
2006-01-17,273.641602
2006-01-18,273.365997
2006-01-19,277.045135
2006-01-20,273.468262
2006-01-21,278.541626
2006-01-22,268.245697
2006-01-23,267.650940
2006-01-24,265.288391
2006-01-25,267.553101
2006-01-26,261.778168
2006-01-27,262.444885
2006-01-28,263.719269
2006-01-29,265.529541
2006-01-30,265.831238
2006-01-31,268.241058
2006-02-01,270.062714
2006-02-02,272.220581
2006-02-03,279.002106
2006-02-04,274.801178
2006-02-05,269.994934
2006-02-06,275.957031
2006-02-07,274.727844
2006-02-08,279.710052
2006-02-09,278.712982
2006-02-10,278.745972
2006-02-11,271.245697
2006-02-12,271.846069
2006-02-13,273.816956
2006-02-14,272.569611
2006-02-15,279.999176
2006-02-16,276.080566
2006-02-17,276.704010
2006-02-18,274.165710
2006-02-19,274.824829
2006-02-20,279.754639
2006-02-21,281.196777
2006-02-22,275.401703
2006-02-23,280.481018
2006-02-24,280.252594
2006-02-25,284.222687
2006-02-26,280.681000
2006-02-27,284.125916
2006-02-28,286.329529
2006-03-01,288.237274
2006-03-02,279.748322
2006-03-03,274.973236
2006-03-04,279.389954
2006-03-05,280.279388
2006-03-06,283.721771
2006-03-07,282.185791
2006-03-08,273.801300
2006-03-09,270.372650
2006-03-10,275.224945
2006-03-11,271.387604
2006-03-12,265.102570
2006-03-13,276.016235
2006-03-14,278.913544
2006-03-15,280.233490
2006-03-16,274.275177
