#Variables:
#tasmax(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.4379 Latitude, -98.5642 Longitude (closest value to Latitude:35.4504, Longitude:-98.5443) "
#Original Data File(s):
#agg_macav2metdata_tasmax_HadGEM2-CC365_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax(K)"
""
yyyy-mm-dd,tasmax(K)
2006-01-01,283.224792
2006-01-02,277.115234
2006-01-03,276.738251
2006-01-04,283.786652
2006-01-05,284.079041
2006-01-06,286.921967
2006-01-07,285.238983
2006-01-08,277.943390
2006-01-09,282.654327
2006-01-10,284.786560
2006-01-11,283.932922
2006-01-12,274.939423
2006-01-13,273.453796
2006-01-14,276.722076
2006-01-15,281.732117
2006-01-16,279.045776
2006-01-17,278.355865
2006-01-18,281.409607
2006-01-19,279.104156
2006-01-20,279.460510
2006-01-21,281.598694
2006-01-22,280.063812
2006-01-23,278.784271
2006-01-24,280.257080
2006-01-25,280.256104
2006-01-26,278.353699
2006-01-27,280.384125
2006-01-28,284.003754
2006-01-29,286.394379
2006-01-30,284.564758
2006-01-31,283.855011
2006-02-01,284.452362
2006-02-02,283.445831
2006-02-03,286.355896
2006-02-04,287.495880
2006-02-05,283.072540
2006-02-06,282.534668
2006-02-07,281.956482
2006-02-08,281.329468
2006-02-09,282.612213
2006-02-10,281.256927
2006-02-11,283.856049
2006-02-12,285.997253
2006-02-13,285.217896
2006-02-14,289.787079
2006-02-15,294.898804
2006-02-16,297.588470
2006-02-17,296.640839
2006-02-18,299.614380
2006-02-19,292.504150
2006-02-20,283.707062
2006-02-21,280.642944
2006-02-22,284.321320
2006-02-23,284.142334
2006-02-24,284.050995
2006-02-25,287.667877
2006-02-26,291.289093
2006-02-27,290.484283
2006-02-28,294.639160
2006-03-01,290.599457
2006-03-02,285.074280
2006-03-03,285.496643
2006-03-04,288.349060
2006-03-05,288.487762
2006-03-06,287.902740
2006-03-07,289.114502
2006-03-08,288.330780
2006-03-09,288.623688
2006-03-10,290.520569
2006-03-11,290.015320
2006-03-12,289.816711
2006-03-13,291.151093
2006-03-14,291.613647
2006-03-15,294.185577
2006-03-16,296.256500
2006-03-17,289.503876
2006-03-18,296.857910
2006-03-19,294.510559
2006-03-20,292.189270
2006-03-21,291.832214
2006-03-22,296.967194
2006-03-23,299.210419
2006-03-24,298.122040
2006-03-25,289.878632
2006-03-26,286.765625
2006-03-27,289.256073
2006-03-28,291.473175
2006-03-29,290.045898
2006-03-30,287.369812
2006-03-31,286.543762
2006-04-01,289.812256
2006-04-02,291.829437
2006-04-03,296.648193
2006-04-04,300.509430
2006-04-05,299.157898
2006-04-06,294.378082
2006-04-07,292.317200
2006-04-08,297.221771
2006-04-09,297.962036
2006-04-10,298.333923
2006-04-11,301.675659
2006-04-12,303.136841
2006-04-13,300.386627
2006-04-14,298.642731
2006-04-15,301.158600
2006-04-16,302.627777
2006-04-17,302.002441
2006-04-18,299.284637
2006-04-19,297.526947
2006-04-20,299.157043
2006-04-21,300.300934
2006-04-22,301.782867
2006-04-23,304.019440
2006-04-24,304.013458
2006-04-25,300.295410
2006-04-26,298.035828
2006-04-27,303.457886
2006-04-28,306.555389
2006-04-29,307.456390
2006-04-30,308.604401
2006-05-01,301.783295
2006-05-02,295.309967
2006-05-03,296.814545
2006-05-04,301.428375
2006-05-05,303.018860
2006-05-06,303.782013
2006-05-07,301.010834
2006-05-08,300.903137
2006-05-09,294.452301
2006-05-10,287.260651
2006-05-11,290.587708
2006-05-12,288.159546
2006-05-13,284.236084
2006-05-14,291.936462
2006-05-15,297.219177
2006-05-16,296.395508
2006-05-17,297.681213
2006-05-18,297.851166
2006-05-19,298.803955
2006-05-20,301.504089
2006-05-21,302.122284
2006-05-22,301.850830
2006-05-23,298.261139
2006-05-24,303.776062
2006-05-25,305.996826
2006-05-26,308.236206
2006-05-27,306.560089
2006-05-28,305.225769
2006-05-29,305.401733
2006-05-30,306.440979
2006-05-31,305.113525
2006-06-01,307.403046
2006-06-02,306.997009
2006-06-03,309.335175
2006-06-04,308.429535
2006-06-05,303.005707
2006-06-06,299.932556
2006-06-07,296.440491
2006-06-08,301.916046
2006-06-09,304.395691
2006-06-10,307.693329
2006-06-11,307.082458
2006-06-12,301.588531
2006-06-13,303.651581
2006-06-14,306.341187
2006-06-15,307.626404
2006-06-16,307.703400
2006-06-17,307.583160
2006-06-18,306.994080
2006-06-19,306.405579
2006-06-20,307.304230
2006-06-21,308.202209
2006-06-22,308.193634
2006-06-23,308.191498
2006-06-24,309.026398
2006-06-25,309.201355
2006-06-26,309.872955
2006-06-27,310.460358
2006-06-28,310.775696
2006-06-29,310.446991
2006-06-30,308.789185
2006-07-01,307.913757
2006-07-02,308.442627
2006-07-03,309.573303
2006-07-04,309.663666
2006-07-05,309.569214
2006-07-06,309.347260
2006-07-07,309.818726
2006-07-08,310.672485
2006-07-09,309.843079
2006-07-10,309.108185
2006-07-11,310.252319
2006-07-12,311.286346
2006-07-13,310.587524
2006-07-14,309.155640
2006-07-15,307.917999
2006-07-16,309.900970
2006-07-17,307.360931
2006-07-18,307.006226
2006-07-19,308.654755
2006-07-20,309.548096
2006-07-21,307.721802
2006-07-22,306.664337
2006-07-23,306.761475
2006-07-24,307.268555
2006-07-25,307.597748
2006-07-26,307.284882
2006-07-27,306.837158
2006-07-28,307.278015
2006-07-29,309.005585
2006-07-30,309.179169
2006-07-31,309.543457
2006-08-01,309.783844
2006-08-02,312.119629
2006-08-03,312.623962
2006-08-04,313.538544
2006-08-05,313.830994
2006-08-06,313.528381
2006-08-07,314.095978
2006-08-08,313.406433
2006-08-09,313.529572
2006-08-10,313.268005
2006-08-11,311.511230
2006-08-12,308.429016
2006-08-13,310.628265
2006-08-14,311.035370
2006-08-15,310.516052
2006-08-16,310.841187
2006-08-17,311.006989
2006-08-18,311.757324
2006-08-19,310.841431
2006-08-20,301.777344
2006-08-21,300.750244
2006-08-22,301.773743
2006-08-23,291.326080
2006-08-24,295.974976
2006-08-25,300.186127
2006-08-26,300.528168
2006-08-27,300.934204
2006-08-28,303.702423
2006-08-29,305.768524
2006-08-30,305.265808
2006-08-31,306.082031
2006-09-01,306.830383
2006-09-02,307.245239
2006-09-03,306.765259
2006-09-04,306.140991
2006-09-05,305.063965
2006-09-06,303.721497
2006-09-07,302.274109
2006-09-08,301.536407
2006-09-09,300.083649
2006-09-10,301.944519
2006-09-11,304.169678
2006-09-12,302.702820
2006-09-13,298.643860
2006-09-14,298.047180
2006-09-15,300.128693
2006-09-16,302.514130
2006-09-17,301.688446
2006-09-18,299.987701
2006-09-19,299.153442
2006-09-20,301.650452
2006-09-21,300.527802
2006-09-22,295.173615
2006-09-23,294.362976
2006-09-24,294.675110
2006-09-25,295.836578
2006-09-26,296.513245
2006-09-27,296.363800
2006-09-28,299.485443
2006-09-29,300.473053
2006-09-30,301.150574
2006-10-01,300.836395
2006-10-02,302.866730
2006-10-03,302.766479
2006-10-04,300.847198
2006-10-05,298.272614
2006-10-06,299.191681
2006-10-07,299.672913
2006-10-08,297.590179
2006-10-09,299.996033
2006-10-10,299.874908
2006-10-11,299.120575
2006-10-12,296.499939
2006-10-13,296.111877
2006-10-14,297.897552
2006-10-15,294.516663
2006-10-16,291.104431
2006-10-17,293.801270
2006-10-18,295.184784
2006-10-19,293.959900
2006-10-20,293.215240
2006-10-21,292.072052
2006-10-22,292.219421
2006-10-23,293.741119
2006-10-24,292.540344
2006-10-25,292.459625
2006-10-26,292.798981
2006-10-27,294.397369
2006-10-28,297.983002
2006-10-29,298.200378
2006-10-30,298.373169
2006-10-31,298.832245
2006-11-01,300.382874
2006-11-02,295.572418
2006-11-03,289.696259
2006-11-04,295.045197
2006-11-05,291.389648
2006-11-06,289.388794
2006-11-07,294.099396
2006-11-08,295.615295
2006-11-09,293.445740
2006-11-10,295.977631
2006-11-11,296.688263
2006-11-12,294.652954
2006-11-13,296.538300
2006-11-14,292.469940
2006-11-15,284.193207
2006-11-16,283.067230
2006-11-17,285.764374
2006-11-18,286.262329
2006-11-19,286.669159
2006-11-20,289.355316
2006-11-21,292.021027
2006-11-22,293.139008
2006-11-23,295.081512
2006-11-24,294.979828
2006-11-25,291.482758
2006-11-26,285.066681
2006-11-27,286.399902
2006-11-28,292.610107
2006-11-29,295.146393
2006-11-30,295.838318
2006-12-01,296.869415
2006-12-02,295.210663
2006-12-03,292.601135
2006-12-04,290.978943
2006-12-05,291.443970
2006-12-06,291.431641
2006-12-07,291.863953
2006-12-08,292.846191
2006-12-09,292.497742
2006-12-10,286.198151
2006-12-11,279.420227
2006-12-12,281.371796
2006-12-13,283.564911
2006-12-14,281.240570
2006-12-15,279.168030
2006-12-16,278.772614
2006-12-17,281.251190
2006-12-18,284.124664
2006-12-19,279.440002
2006-12-20,277.701843
2006-12-21,283.599762
2006-12-22,289.488892
2006-12-23,291.578827
2006-12-24,282.834625
