#Variables:
#tasmax(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.4379 Latitude, -98.5642 Longitude (closest value to Latitude:35.4504, Longitude:-98.5443) "
#Original Data File(s):
#agg_macav2metdata_tasmax_GFDL-ESM2G_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax(K)"
""
yyyy-mm-dd,tasmax(K)
2006-01-01,291.619141
2006-01-02,291.614716
2006-01-03,291.981964
2006-01-04,293.538208
2006-01-05,290.770264
2006-01-06,293.206848
2006-01-07,292.396057
2006-01-08,289.741150
2006-01-09,280.528351
2006-01-10,284.510956
2006-01-11,288.304016
2006-01-12,294.701050
2006-01-13,295.375763
2006-01-14,292.481110
2006-01-15,283.322754
2006-01-16,280.520355
2006-01-17,276.289673
2006-01-18,279.443665
2006-01-19,281.507538
2006-01-20,288.537842
2006-01-21,289.757263
2006-01-22,287.857391
2006-01-23,283.146393
2006-01-24,284.268372
2006-01-25,286.838226
2006-01-26,282.061005
2006-01-27,283.998108
2006-01-28,287.344147
2006-01-29,286.634247
2006-01-30,286.918213
2006-01-31,288.131836
2006-02-01,280.784943
2006-02-02,276.397003
2006-02-03,276.926392
2006-02-04,276.146362
2006-02-05,274.509766
2006-02-06,276.760223
2006-02-07,277.452545
2006-02-08,283.595734
2006-02-09,283.654907
2006-02-10,277.782684
2006-02-11,267.703156
2006-02-12,276.627808
2006-02-13,278.795288
2006-02-14,280.306702
2006-02-15,282.985016
2006-02-16,283.525452
2006-02-17,279.780090
2006-02-18,283.752991
2006-02-19,288.056213
2006-02-20,288.728058
2006-02-21,286.876648
2006-02-22,282.185486
2006-02-23,281.345825
2006-02-24,282.456055
2006-02-25,290.588837
2006-02-26,275.542053
2006-02-27,278.492340
2006-02-28,282.256958
2006-03-01,282.083679
2006-03-02,271.750793
2006-03-03,278.954437
2006-03-04,290.643921
2006-03-05,289.856506
2006-03-06,284.995605
2006-03-07,287.341309
2006-03-08,286.929443
2006-03-09,289.936707
2006-03-10,291.867981
2006-03-11,289.100769
2006-03-12,281.821838
2006-03-13,295.433960
2006-03-14,294.768463
2006-03-15,280.190674
2006-03-16,286.558746
2006-03-17,292.057068
2006-03-18,285.783630
2006-03-19,272.229980
2006-03-20,272.524231
2006-03-21,279.471527
2006-03-22,279.442108
2006-03-23,297.523804
2006-03-24,295.114075
2006-03-25,279.463226
2006-03-26,283.360870
2006-03-27,288.175415
2006-03-28,293.862305
2006-03-29,297.331848
2006-03-30,297.642639
2006-03-31,296.502655
2006-04-01,301.523651
2006-04-02,304.424683
2006-04-03,305.139984
2006-04-04,304.725586
2006-04-05,303.491211
2006-04-06,303.490326
2006-04-07,302.850098
2006-04-08,300.735809
2006-04-09,295.650177
2006-04-10,288.157349
2006-04-11,297.257111
2006-04-12,299.917633
2006-04-13,299.702332
2006-04-14,302.425873
2006-04-15,303.295593
2006-04-16,303.887848
2006-04-17,302.833862
2006-04-18,296.720764
2006-04-19,295.940979
2006-04-20,295.800568
2006-04-21,299.757385
2006-04-22,298.641388
2006-04-23,296.850983
2006-04-24,300.890778
2006-04-25,301.208832
2006-04-26,304.101624
2006-04-27,304.057648
2006-04-28,305.499512
2006-04-29,300.621399
2006-04-30,298.812744
2006-05-01,306.036407
2006-05-02,305.930908
2006-05-03,302.932343
2006-05-04,299.096741
2006-05-05,293.973724
2006-05-06,294.415405
2006-05-07,299.536621
2006-05-08,299.091675
2006-05-09,296.285858
2006-05-10,301.165619
2006-05-11,299.247894
2006-05-12,300.547791
2006-05-13,301.129333
2006-05-14,297.585083
2006-05-15,294.515900
2006-05-16,296.170258
2006-05-17,293.959900
2006-05-18,300.226746
2006-05-19,301.233582
2006-05-20,302.032959
2006-05-21,301.436554
2006-05-22,303.917694
2006-05-23,302.888062
2006-05-24,306.017426
2006-05-25,306.762482
2006-05-26,307.630219
2006-05-27,306.625854
2006-05-28,304.080627
2006-05-29,305.718933
2006-05-30,307.867645
2006-05-31,309.876556
2006-06-01,310.583771
2006-06-02,310.788696
2006-06-03,308.191437
2006-06-04,307.800934
2006-06-05,307.226715
2006-06-06,300.070679
2006-06-07,301.823059
2006-06-08,307.131195
2006-06-09,308.310852
2006-06-10,308.441559
2006-06-11,305.984314
2006-06-12,307.881714
2006-06-13,312.086639
2006-06-14,314.316589
2006-06-15,312.671112
2006-06-16,308.005280
2006-06-17,305.673676
2006-06-18,304.746490
2006-06-19,304.784058
2006-06-20,306.919342
2006-06-21,306.876373
2006-06-22,304.810913
2006-06-23,295.982605
2006-06-24,297.649536
2006-06-25,298.901581
2006-06-26,299.998901
2006-06-27,304.754913
2006-06-28,307.313660
2006-06-29,304.723358
2006-06-30,301.424774
2006-07-01,303.932587
2006-07-02,305.297485
2006-07-03,304.097961
2006-07-04,303.208771
2006-07-05,305.457764
2006-07-06,304.805939
2006-07-07,304.204254
2006-07-08,305.663940
2006-07-09,308.220490
2006-07-10,308.711090
2006-07-11,307.494019
2006-07-12,307.217529
2006-07-13,307.531921
2006-07-14,309.569427
2006-07-15,309.743530
2006-07-16,310.253387
2006-07-17,310.806122
2006-07-18,311.089691
2006-07-19,309.273468
2006-07-20,310.672699
2006-07-21,310.652374
2006-07-22,311.158600
2006-07-23,311.603302
2006-07-24,311.370087
2006-07-25,310.944244
2006-07-26,310.791779
2006-07-27,310.934753
2006-07-28,311.505554
2006-07-29,311.701050
2006-07-30,310.162933
2006-07-31,293.939117
2006-08-01,304.883698
2006-08-02,307.506073
2006-08-03,307.580383
2006-08-04,303.437927
2006-08-05,303.208832
2006-08-06,305.773285
2006-08-07,308.893768
2006-08-08,309.337769
2006-08-09,309.922455
2006-08-10,309.188843
2006-08-11,307.589264
2006-08-12,308.732300
2006-08-13,309.704041
2006-08-14,309.637482
2006-08-15,309.435425
2006-08-16,311.962555
2006-08-17,313.333313
2006-08-18,313.546021
2006-08-19,312.997681
2006-08-20,314.018433
2006-08-21,313.260773
2006-08-22,311.842102
2006-08-23,308.604706
2006-08-24,306.169556
2006-08-25,304.083191
2006-08-26,302.560669
2006-08-27,306.841797
2006-08-28,309.888550
2006-08-29,310.802094
2006-08-30,309.766541
2006-08-31,301.967682
2006-09-01,296.507599
2006-09-02,295.942230
2006-09-03,304.860535
2006-09-04,305.091797
2006-09-05,303.854492
2006-09-06,289.730988
2006-09-07,288.641785
2006-09-08,300.840210
2006-09-09,302.545319
2006-09-10,301.044037
2006-09-11,305.165619
2006-09-12,304.259705
2006-09-13,303.018890
2006-09-14,302.398590
2006-09-15,301.351257
2006-09-16,301.080353
2006-09-17,305.749512
2006-09-18,306.417542
2006-09-19,306.038696
2006-09-20,305.802856
2006-09-21,305.754028
2006-09-22,304.672363
2006-09-23,287.511139
2006-09-24,290.322113
2006-09-25,303.305237
2006-09-26,304.271759
2006-09-27,303.422089
2006-09-28,303.247986
2006-09-29,296.226837
2006-09-30,300.555939
2006-10-01,296.825165
2006-10-02,289.609100
2006-10-03,292.956451
2006-10-04,293.458435
2006-10-05,297.627747
2006-10-06,296.556183
2006-10-07,296.400330
2006-10-08,293.329224
2006-10-09,293.370026
2006-10-10,293.813751
2006-10-11,296.607788
2006-10-12,298.600128
2006-10-13,299.390015
2006-10-14,299.508209
2006-10-15,295.677185
2006-10-16,292.862823
2006-10-17,287.147552
2006-10-18,295.439117
2006-10-19,295.734161
2006-10-20,291.915436
2006-10-21,294.486694
2006-10-22,295.321991
2006-10-23,292.154816
2006-10-24,290.678314
2006-10-25,293.884277
2006-10-26,296.025665
2006-10-27,297.662354
2006-10-28,298.971222
2006-10-29,298.410339
2006-10-30,291.237061
2006-10-31,283.650726
2006-11-01,296.186249
2006-11-02,297.224579
2006-11-03,296.627228
2006-11-04,292.888000
2006-11-05,289.406738
2006-11-06,284.592957
2006-11-07,289.479675
2006-11-08,288.029510
2006-11-09,288.680389
2006-11-10,294.333588
2006-11-11,296.608337
2006-11-12,293.466736
2006-11-13,292.726837
2006-11-14,286.752014
2006-11-15,289.572144
2006-11-16,295.270447
2006-11-17,296.633179
2006-11-18,297.192780
2006-11-19,293.714325
2006-11-20,280.275482
2006-11-21,277.070923
2006-11-22,277.450500
2006-11-23,283.389923
2006-11-24,286.808441
2006-11-25,279.505005
2006-11-26,278.681519
2006-11-27,279.324249
2006-11-28,279.186218
2006-11-29,277.554230
2006-11-30,281.085510
2006-12-01,280.791229
2006-12-02,285.282349
2006-12-03,286.984100
2006-12-04,287.193848
2006-12-05,288.207489
2006-12-06,285.902344
2006-12-07,281.366211
2006-12-08,281.140381
2006-12-09,291.152771
2006-12-10,287.272186
2006-12-11,285.016510
2006-12-12,283.827057
2006-12-13,283.295166
2006-12-14,283.077057
2006-12-15,287.447296
2006-12-16,285.300049
2006-12-17,280.668365
2006-12-18,284.716339
2006-12-19,285.597778
2006-12-20,278.021881
2006-12-21,281.011505
2006-12-22,282.353119
2006-12-23,284.758636
2006-12-24,285.002533
