#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3129 Latitude, -98.5226 Longitude (closest value to Latitude:35.3303, Longitude:-98.5202) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1-m_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,270.945374
2006-01-02,271.367004
2006-01-03,276.632019
2006-01-04,273.676758
2006-01-05,277.550446
2006-01-06,275.786072
2006-01-07,266.534210
2006-01-08,267.668213
2006-01-09,267.751984
2006-01-10,266.998413
2006-01-11,268.395966
2006-01-12,268.989563
2006-01-13,272.693939
2006-01-14,277.284271
2006-01-15,271.977051
2006-01-16,270.919189
2006-01-17,274.269989
2006-01-18,276.087433
2006-01-19,278.457275
2006-01-20,270.229889
2006-01-21,265.587250
2006-01-22,268.361755
2006-01-23,272.404327
2006-01-24,271.563599
2006-01-25,271.107910
2006-01-26,269.640930
2006-01-27,262.307587
2006-01-28,265.457520
2006-01-29,269.943481
2006-01-30,268.068787
2006-01-31,264.848846
2006-02-01,262.255219
2006-02-02,267.084381
2006-02-03,261.859955
2006-02-04,272.683441
2006-02-05,266.661133
2006-02-06,262.370056
2006-02-07,260.596222
2006-02-08,260.907593
2006-02-09,263.792603
2006-02-10,263.962646
2006-02-11,265.984741
2006-02-12,261.311157
2006-02-13,265.107391
2006-02-14,269.721191
2006-02-15,272.995300
2006-02-16,271.391327
2006-02-17,274.671997
2006-02-18,277.790192
2006-02-19,278.820099
2006-02-20,276.469238
2006-02-21,269.925232
2006-02-22,271.178162
2006-02-23,273.673798
2006-02-24,275.861115
2006-02-25,275.160858
2006-02-26,274.898529
2006-02-27,272.786011
2006-02-28,271.722717
2006-03-01,271.788696
2006-03-02,276.898071
2006-03-03,276.269440
2006-03-04,278.934387
2006-03-05,279.030365
2006-03-06,280.665070
2006-03-07,281.616669
2006-03-08,282.536011
2006-03-09,277.417816
2006-03-10,283.833923
2006-03-11,275.310333
2006-03-12,272.003235
2006-03-13,274.394501
2006-03-14,271.556915
2006-03-15,277.055939
2006-03-16,276.551849
