#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3129 Latitude, -98.5226 Longitude (closest value to Latitude:35.3303, Longitude:-98.5202) "
#Original Data File(s):
#agg_macav2metdata_tasmin_inmcm4_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,271.678680
2006-01-02,270.335236
2006-01-03,271.807159
2006-01-04,277.958313
2006-01-05,274.984222
2006-01-06,275.109070
2006-01-07,276.225525
2006-01-08,269.828217
2006-01-09,270.303650
2006-01-10,275.733856
2006-01-11,271.028687
2006-01-12,275.692200
2006-01-13,273.811493
2006-01-14,271.261627
2006-01-15,277.369019
2006-01-16,274.464142
2006-01-17,269.142853
2006-01-18,274.495056
2006-01-19,268.189209
2006-01-20,265.830811
2006-01-21,264.271545
2006-01-22,265.156128
2006-01-23,265.237030
2006-01-24,263.100067
2006-01-25,264.211182
2006-01-26,264.992401
2006-01-27,267.916626
2006-01-28,269.806824
2006-01-29,272.479553
2006-01-30,268.504639
2006-01-31,269.227570
2006-02-01,270.167450
2006-02-02,263.786621
2006-02-03,274.324371
2006-02-04,270.831024
2006-02-05,271.763611
2006-02-06,266.369202
2006-02-07,270.748810
2006-02-08,270.357941
2006-02-09,270.448944
2006-02-10,277.753571
2006-02-11,277.545410
2006-02-12,270.865662
2006-02-13,272.372284
2006-02-14,270.320831
2006-02-15,271.186066
2006-02-16,272.783630
2006-02-17,273.781647
2006-02-18,275.412628
2006-02-19,274.915100
2006-02-20,275.582092
2006-02-21,270.230927
2006-02-22,268.878326
2006-02-23,277.258911
2006-02-24,278.339386
2006-02-25,276.971924
2006-02-26,272.311096
2006-02-27,271.752350
2006-02-28,272.669312
2006-03-01,275.890991
2006-03-02,276.344086
2006-03-03,282.645905
2006-03-04,273.039459
2006-03-05,278.825104
2006-03-06,281.465729
2006-03-07,274.176971
2006-03-08,275.078705
2006-03-09,275.050110
2006-03-10,275.813293
2006-03-11,272.631592
2006-03-12,277.473022
2006-03-13,277.385345
2006-03-14,274.868927
2006-03-15,273.880768
2006-03-16,280.782288
