#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3129 Latitude, -98.5226 Longitude (closest value to Latitude:35.3303, Longitude:-98.5202) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-LR_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,266.291962
2006-01-02,265.728455
2006-01-03,266.119476
2006-01-04,267.080719
2006-01-05,267.568939
2006-01-06,271.579834
2006-01-07,271.860626
2006-01-08,268.337952
2006-01-09,265.376892
2006-01-10,265.354309
2006-01-11,268.217896
2006-01-12,263.722412
2006-01-13,269.955444
2006-01-14,271.809906
2006-01-15,275.294006
2006-01-16,274.319427
2006-01-17,273.510620
2006-01-18,276.653320
2006-01-19,270.289948
2006-01-20,262.737366
2006-01-21,258.976013
2006-01-22,263.627777
2006-01-23,271.319611
2006-01-24,268.227264
2006-01-25,279.880707
2006-01-26,274.777740
2006-01-27,276.006927
2006-01-28,272.940125
2006-01-29,277.164917
2006-01-30,278.084595
2006-01-31,271.638123
2006-02-01,268.210114
2006-02-02,265.047180
2006-02-03,266.290527
2006-02-04,267.618225
2006-02-05,269.803467
2006-02-06,262.223694
2006-02-07,269.876282
2006-02-08,271.439301
2006-02-09,274.942200
2006-02-10,275.228455
2006-02-11,267.156738
2006-02-12,271.041748
2006-02-13,253.616821
2006-02-14,256.930908
2006-02-15,268.636414
2006-02-16,261.874298
2006-02-17,269.910828
2006-02-18,271.260223
2006-02-19,276.243530
2006-02-20,269.020355
2006-02-21,274.177826
2006-02-22,272.677917
2006-02-23,273.581757
2006-02-24,276.340485
2006-02-25,272.460175
2006-02-26,272.213531
2006-02-27,273.880951
2006-02-28,278.257233
2006-03-01,276.424042
2006-03-02,275.255280
2006-03-03,268.736053
2006-03-04,269.229248
2006-03-05,271.348663
2006-03-06,277.019745
2006-03-07,275.226685
2006-03-08,270.282745
2006-03-09,273.940186
2006-03-10,273.439819
2006-03-11,275.146973
2006-03-12,274.138184
2006-03-13,273.657471
2006-03-14,284.986603
2006-03-15,285.126190
2006-03-16,272.063995
