#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3129 Latitude, -98.5226 Longitude (closest value to Latitude:35.3303, Longitude:-98.5202) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1-m_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,271.044830
2006-01-02,271.577240
2006-01-03,276.675934
2006-01-04,273.415924
2006-01-05,276.293243
2006-01-06,276.263641
2006-01-07,264.756836
2006-01-08,264.367340
2006-01-09,265.329468
2006-01-10,265.857269
2006-01-11,268.693054
2006-01-12,271.765228
2006-01-13,273.875885
2006-01-14,274.777008
2006-01-15,273.768219
2006-01-16,275.390228
2006-01-17,274.284271
2006-01-18,273.948608
2006-01-19,276.778931
2006-01-20,274.271820
2006-01-21,275.939331
2006-01-22,265.808563
2006-01-23,265.813965
2006-01-24,267.270233
2006-01-25,264.653778
2006-01-26,264.252197
2006-01-27,269.494476
2006-01-28,268.645508
2006-01-29,273.142883
2006-01-30,273.073090
2006-01-31,272.909973
2006-02-01,271.988495
2006-02-02,277.270050
2006-02-03,278.512756
2006-02-04,277.413055
2006-02-05,277.055786
2006-02-06,270.993713
2006-02-07,270.932770
2006-02-08,266.512939
2006-02-09,265.719757
2006-02-10,267.538818
2006-02-11,266.340149
2006-02-12,265.748901
2006-02-13,271.712463
2006-02-14,268.953217
2006-02-15,270.939056
2006-02-16,272.814484
2006-02-17,274.986145
2006-02-18,276.448151
2006-02-19,275.170471
2006-02-20,272.244385
2006-02-21,273.186005
2006-02-22,274.899292
2006-02-23,272.428650
2006-02-24,277.658173
2006-02-25,273.554016
2006-02-26,272.562073
2006-02-27,275.353699
2006-02-28,273.198029
2006-03-01,274.903961
2006-03-02,280.894226
2006-03-03,276.716095
2006-03-04,278.200317
2006-03-05,284.387573
2006-03-06,274.018036
2006-03-07,277.725677
2006-03-08,272.033081
2006-03-09,273.918976
2006-03-10,275.618835
2006-03-11,276.071808
2006-03-12,279.343597
2006-03-13,276.167236
2006-03-14,276.724365
2006-03-15,281.130737
2006-03-16,279.348724
