#Variables:
#tasmax(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3129 Latitude, -98.5226 Longitude (closest value to Latitude:35.3303, Longitude:-98.5202) "
#Original Data File(s):
#agg_macav2metdata_tasmax_IPSL-CM5A-MR_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax(K)"
""
yyyy-mm-dd,tasmax(K)
2006-01-01,286.433563
2006-01-02,288.042908
2006-01-03,295.533752
2006-01-04,295.653259
2006-01-05,296.512115
2006-01-06,290.876862
2006-01-07,292.086029
2006-01-08,294.536743
2006-01-09,287.956757
2006-01-10,281.795685
2006-01-11,288.793060
2006-01-12,295.236847
2006-01-13,286.839813
2006-01-14,287.540009
2006-01-15,281.933716
2006-01-16,275.376221
2006-01-17,269.356354
2006-01-18,274.589966
2006-01-19,281.559235
2006-01-20,284.498383
2006-01-21,289.836334
2006-01-22,288.436066
2006-01-23,289.877380
2006-01-24,283.783325
2006-01-25,279.797882
2006-01-26,270.715393
2006-01-27,270.564728
2006-01-28,275.198822
2006-01-29,279.348938
2006-01-30,280.861816
2006-01-31,275.671753
2006-02-01,276.486725
2006-02-02,285.653137
2006-02-03,286.909637
2006-02-04,284.538757
2006-02-05,276.806366
2006-02-06,278.966370
2006-02-07,283.621002
2006-02-08,301.406250
2006-02-09,296.614563
2006-02-10,288.560333
2006-02-11,294.604462
2006-02-12,300.429016
2006-02-13,294.718750
2006-02-14,280.797943
2006-02-15,280.978546
2006-02-16,281.368042
2006-02-17,283.550018
2006-02-18,281.035248
2006-02-19,283.341492
2006-02-20,280.991119
2006-02-21,279.333801
2006-02-22,280.293182
2006-02-23,280.495697
2006-02-24,286.085480
2006-02-25,290.434509
2006-02-26,296.197296
2006-02-27,290.978546
2006-02-28,291.741058
2006-03-01,295.503754
2006-03-02,295.347198
2006-03-03,295.092133
2006-03-04,301.620850
2006-03-05,298.959015
2006-03-06,294.519806
2006-03-07,290.960083
2006-03-08,286.815826
2006-03-09,285.698029
2006-03-10,293.478424
2006-03-11,301.821198
2006-03-12,297.841187
2006-03-13,291.182831
2006-03-14,287.457611
2006-03-15,284.444702
2006-03-16,287.135071
2006-03-17,294.350342
2006-03-18,293.940948
2006-03-19,287.559937
2006-03-20,281.745697
2006-03-21,288.446533
2006-03-22,286.662170
2006-03-23,282.860168
2006-03-24,289.313599
2006-03-25,291.348633
2006-03-26,301.011810
2006-03-27,298.417999
2006-03-28,294.945953
2006-03-29,301.784515
2006-03-30,301.934357
2006-03-31,302.587402
2006-04-01,303.092743
2006-04-02,305.715515
2006-04-03,302.529114
2006-04-04,298.108856
2006-04-05,292.581116
2006-04-06,293.569855
2006-04-07,295.565063
2006-04-08,299.390076
2006-04-09,303.095184
2006-04-10,304.722351
2006-04-11,302.840942
2006-04-12,303.003479
2006-04-13,299.086517
2006-04-14,292.983643
2006-04-15,293.300995
2006-04-16,304.057983
2006-04-17,301.247040
2006-04-18,298.646179
2006-04-19,298.402405
2006-04-20,297.744568
2006-04-21,292.654175
2006-04-22,296.767792
2006-04-23,294.933289
2006-04-24,304.021057
2006-04-25,308.312988
2006-04-26,304.527893
2006-04-27,298.633423
2006-04-28,304.225525
2006-04-29,303.245148
2006-04-30,304.529175
2006-05-01,298.543579
2006-05-02,298.097992
2006-05-03,301.240662
2006-05-04,303.959900
2006-05-05,302.646088
2006-05-06,295.597351
2006-05-07,300.497101
2006-05-08,298.836853
2006-05-09,301.300629
2006-05-10,305.054169
2006-05-11,300.527496
2006-05-12,299.901764
2006-05-13,300.603638
2006-05-14,300.749664
2006-05-15,301.547394
2006-05-16,301.928314
2006-05-17,305.132446
2006-05-18,304.010437
2006-05-19,303.877075
2006-05-20,298.492767
2006-05-21,305.858429
2006-05-22,308.025024
2006-05-23,307.773956
2006-05-24,305.756500
2006-05-25,306.376953
2006-05-26,301.558411
2006-05-27,305.203217
2006-05-28,304.383667
2006-05-29,310.342468
2006-05-30,306.927765
2006-05-31,303.401306
2006-06-01,299.172516
2006-06-02,299.819824
2006-06-03,300.087311
2006-06-04,303.177826
2006-06-05,307.374481
2006-06-06,308.654205
2006-06-07,309.936340
2006-06-08,308.924530
2006-06-09,308.129791
2006-06-10,307.180634
2006-06-11,310.674652
2006-06-12,308.250000
2006-06-13,308.528137
2006-06-14,310.422485
2006-06-15,309.978302
2006-06-16,310.302124
2006-06-17,308.041595
2006-06-18,304.554657
2006-06-19,305.723816
2006-06-20,306.533234
2006-06-21,305.342407
2006-06-22,306.579071
2006-06-23,303.387634
2006-06-24,302.338379
2006-06-25,301.086273
2006-06-26,301.467621
2006-06-27,301.825043
2006-06-28,303.350433
2006-06-29,303.097443
2006-06-30,304.258331
2006-07-01,306.640625
2006-07-02,305.705139
2006-07-03,306.984039
2006-07-04,307.908752
2006-07-05,305.823303
2006-07-06,301.019775
2006-07-07,302.845062
2006-07-08,303.694916
2006-07-09,304.239410
2006-07-10,305.362030
2006-07-11,303.549377
2006-07-12,300.957367
2006-07-13,302.628418
2006-07-14,306.517883
2006-07-15,303.225281
2006-07-16,302.447327
2006-07-17,307.959961
2006-07-18,306.819824
2006-07-19,308.600861
2006-07-20,309.928284
2006-07-21,310.576294
2006-07-22,311.453735
2006-07-23,311.507660
2006-07-24,309.776764
2006-07-25,309.539612
2006-07-26,308.875122
2006-07-27,308.032776
2006-07-28,311.111389
2006-07-29,312.088470
2006-07-30,309.732574
2006-07-31,306.446289
2006-08-01,309.662567
2006-08-02,308.445007
2006-08-03,309.335724
2006-08-04,310.523315
2006-08-05,310.899506
2006-08-06,311.244324
2006-08-07,310.702087
2006-08-08,310.083557
2006-08-09,308.564575
2006-08-10,308.051483
2006-08-11,308.922150
2006-08-12,307.993622
2006-08-13,307.390106
2006-08-14,309.375580
2006-08-15,307.626831
2006-08-16,305.192108
2006-08-17,306.277740
2006-08-18,306.204895
2006-08-19,306.211365
2006-08-20,308.460876
2006-08-21,310.105347
2006-08-22,310.785431
2006-08-23,310.610840
2006-08-24,308.609833
2006-08-25,307.056854
2006-08-26,308.794861
2006-08-27,309.850922
2006-08-28,309.542480
2006-08-29,310.264160
2006-08-30,311.345245
2006-08-31,310.384613
2006-09-01,309.826660
2006-09-02,311.280609
2006-09-03,312.049408
2006-09-04,309.561249
2006-09-05,307.044037
2006-09-06,305.219208
2006-09-07,305.590668
2006-09-08,305.633270
2006-09-09,308.604858
2006-09-10,300.327850
2006-09-11,302.985474
2006-09-12,303.307220
2006-09-13,303.984375
2006-09-14,308.081512
2006-09-15,306.099670
2006-09-16,302.386902
2006-09-17,300.889191
2006-09-18,302.345795
2006-09-19,302.854706
2006-09-20,301.612610
2006-09-21,300.206573
2006-09-22,300.238739
2006-09-23,301.502441
2006-09-24,303.245209
2006-09-25,302.673615
2006-09-26,303.620819
2006-09-27,302.091614
2006-09-28,304.550201
2006-09-29,304.271790
2006-09-30,302.685760
2006-10-01,301.393372
2006-10-02,301.646881
2006-10-03,305.092743
2006-10-04,296.105194
2006-10-05,295.830292
2006-10-06,296.960724
2006-10-07,297.862915
2006-10-08,293.754578
2006-10-09,299.564423
2006-10-10,291.614258
2006-10-11,288.504944
2006-10-12,294.808289
2006-10-13,300.096161
2006-10-14,298.458984
2006-10-15,295.988190
2006-10-16,298.563873
2006-10-17,300.043182
2006-10-18,301.988739
2006-10-19,299.296082
2006-10-20,297.243439
2006-10-21,296.100769
2006-10-22,293.265198
2006-10-23,285.134125
2006-10-24,285.182587
2006-10-25,285.366669
2006-10-26,288.177002
2006-10-27,291.748016
2006-10-28,294.222198
2006-10-29,296.027069
2006-10-30,291.184845
2006-10-31,289.589020
2006-11-01,294.968170
2006-11-02,296.941101
2006-11-03,299.667511
2006-11-04,297.423889
2006-11-05,289.245636
2006-11-06,284.368896
2006-11-07,286.074066
2006-11-08,285.348755
2006-11-09,285.045288
2006-11-10,284.278625
2006-11-11,282.625488
2006-11-12,283.386688
2006-11-13,285.768402
2006-11-14,286.417725
2006-11-15,288.959839
2006-11-16,289.042023
2006-11-17,291.443176
2006-11-18,288.777588
2006-11-19,284.437195
2006-11-20,289.784912
2006-11-21,290.293274
2006-11-22,290.252411
2006-11-23,289.985779
2006-11-24,279.217438
2006-11-25,282.265869
2006-11-26,281.869385
2006-11-27,282.305908
2006-11-28,282.536987
2006-11-29,284.003937
2006-11-30,289.303589
2006-12-01,295.086182
2006-12-02,293.350922
2006-12-03,284.436615
2006-12-04,290.250580
2006-12-05,287.847412
2006-12-06,284.866119
2006-12-07,288.649536
2006-12-08,289.157440
2006-12-09,286.173309
2006-12-10,287.533295
2006-12-11,291.228699
2006-12-12,293.216614
2006-12-13,291.595428
2006-12-14,291.459229
2006-12-15,288.190674
2006-12-16,285.863037
2006-12-17,285.424438
2006-12-18,285.275391
2006-12-19,283.608429
2006-12-20,283.689514
2006-12-21,286.615051
2006-12-22,284.393494
2006-12-23,281.648956
2006-12-24,281.648712
