#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3129 Latitude, -98.5226 Longitude (closest value to Latitude:35.3303, Longitude:-98.5202) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5B-LR_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,265.339600
2006-01-02,265.082214
2006-01-03,261.628265
2006-01-04,267.079010
2006-01-05,272.484222
2006-01-06,269.683350
2006-01-07,267.077881
2006-01-08,267.166138
2006-01-09,269.574768
2006-01-10,272.752380
2006-01-11,271.861267
2006-01-12,271.141663
2006-01-13,267.216797
2006-01-14,269.203522
2006-01-15,271.116638
2006-01-16,267.197723
2006-01-17,263.828064
2006-01-18,266.070435
2006-01-19,269.029205
2006-01-20,272.589661
2006-01-21,272.553467
2006-01-22,274.311096
2006-01-23,270.188171
2006-01-24,272.833374
2006-01-25,275.224915
2006-01-26,269.742340
2006-01-27,270.543396
2006-01-28,270.783203
2006-01-29,266.864136
2006-01-30,268.401672
2006-01-31,267.008820
2006-02-01,271.206390
2006-02-02,270.451752
2006-02-03,272.069550
2006-02-04,272.852448
2006-02-05,274.883545
2006-02-06,280.162231
2006-02-07,277.669739
2006-02-08,277.282074
2006-02-09,278.964172
2006-02-10,280.809174
2006-02-11,279.115143
2006-02-12,280.673553
2006-02-13,280.548798
2006-02-14,273.628052
2006-02-15,278.064209
2006-02-16,276.856903
2006-02-17,276.111115
2006-02-18,276.619446
2006-02-19,282.820618
2006-02-20,277.192230
2006-02-21,276.312073
2006-02-22,279.094971
2006-02-23,279.593445
2006-02-24,284.897278
2006-02-25,284.007385
2006-02-26,279.547211
2006-02-27,278.674255
2006-02-28,275.497437
2006-03-01,275.044983
2006-03-02,273.679199
2006-03-03,278.783691
2006-03-04,280.024414
2006-03-05,274.516174
2006-03-06,274.223083
2006-03-07,269.505066
2006-03-08,272.631287
2006-03-09,275.823517
2006-03-10,273.057373
2006-03-11,276.426636
2006-03-12,275.824738
2006-03-13,275.152802
2006-03-14,276.482727
2006-03-15,268.212341
2006-03-16,269.677521
