#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3129 Latitude, -98.5226 Longitude (closest value to Latitude:35.3303, Longitude:-98.5202) "
#Original Data File(s):
#agg_macav2metdata_tasmin_IPSL-CM5A-MR_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,272.697388
2006-01-02,269.142792
2006-01-03,271.573151
2006-01-04,273.706268
2006-01-05,276.345459
2006-01-06,273.609833
2006-01-07,271.235931
2006-01-08,280.640381
2006-01-09,276.284271
2006-01-10,271.075928
2006-01-11,267.885529
2006-01-12,273.300629
2006-01-13,272.103760
2006-01-14,272.181580
2006-01-15,269.709381
2006-01-16,265.055664
2006-01-17,263.047180
2006-01-18,263.002747
2006-01-19,264.082184
2006-01-20,268.734589
2006-01-21,272.677338
2006-01-22,272.284882
2006-01-23,276.747925
2006-01-24,273.543060
2006-01-25,268.863983
2006-01-26,262.245789
2006-01-27,264.340607
2006-01-28,264.090851
2006-01-29,265.469208
2006-01-30,271.441315
2006-01-31,266.479156
2006-02-01,264.638123
2006-02-02,263.742035
2006-02-03,269.750824
2006-02-04,272.851776
2006-02-05,265.984283
2006-02-06,262.999542
2006-02-07,268.728241
2006-02-08,278.152893
2006-02-09,278.418427
2006-02-10,274.233582
2006-02-11,271.146912
2006-02-12,283.971130
2006-02-13,276.038239
2006-02-14,269.707184
2006-02-15,270.503937
2006-02-16,270.691986
2006-02-17,268.822357
2006-02-18,271.948761
2006-02-19,276.442474
2006-02-20,272.289581
2006-02-21,268.676880
2006-02-22,268.118744
2006-02-23,270.448395
2006-02-24,271.200104
2006-02-25,272.491821
2006-02-26,273.270081
2006-02-27,277.024475
2006-02-28,272.931732
2006-03-01,274.919434
2006-03-02,275.834442
2006-03-03,278.789795
2006-03-04,277.130676
2006-03-05,283.029816
2006-03-06,280.342926
2006-03-07,276.337250
2006-03-08,276.704865
2006-03-09,275.691833
2006-03-10,274.716064
2006-03-11,281.724335
2006-03-12,281.939880
2006-03-13,277.109985
2006-03-14,275.235443
2006-03-15,271.706177
2006-03-16,271.588654
