#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3129 Latitude, -98.5226 Longitude (closest value to Latitude:35.3303, Longitude:-98.5202) "
#Original Data File(s):
#agg_macav2metdata_tasmin_bcc-csm1-1_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,268.690125
2006-01-02,270.669281
2006-01-03,271.509460
2006-01-04,274.663574
2006-01-05,272.819611
2006-01-06,267.698608
2006-01-07,267.636322
2006-01-08,268.954529
2006-01-09,271.994965
2006-01-10,275.815643
2006-01-11,275.451050
2006-01-12,274.546753
2006-01-13,262.274384
2006-01-14,264.181946
2006-01-15,264.884430
2006-01-16,265.490387
2006-01-17,267.237732
2006-01-18,265.899078
2006-01-19,267.893036
2006-01-20,265.203156
2006-01-21,266.087982
2006-01-22,266.619598
2006-01-23,268.308746
2006-01-24,269.648834
2006-01-25,267.030670
2006-01-26,266.958374
2006-01-27,265.629456
2006-01-28,269.391968
2006-01-29,269.719696
2006-01-30,272.709015
2006-01-31,276.522827
2006-02-01,269.219879
2006-02-02,262.922272
2006-02-03,263.598846
2006-02-04,263.225525
2006-02-05,269.410889
2006-02-06,273.854584
2006-02-07,272.302551
2006-02-08,264.523651
2006-02-09,258.608856
2006-02-10,263.464874
2006-02-11,264.934448
2006-02-12,268.079834
2006-02-13,269.670624
2006-02-14,267.977081
2006-02-15,272.288574
2006-02-16,276.586060
2006-02-17,276.441193
2006-02-18,275.393158
2006-02-19,275.512024
2006-02-20,280.707214
2006-02-21,278.211823
2006-02-22,276.892792
2006-02-23,272.714417
2006-02-24,276.662720
2006-02-25,275.432068
2006-02-26,277.609955
2006-02-27,277.598816
2006-02-28,272.493866
2006-03-01,269.115387
2006-03-02,274.736877
2006-03-03,279.497711
2006-03-04,283.498474
2006-03-05,279.351685
2006-03-06,284.260681
2006-03-07,279.642456
2006-03-08,283.556488
2006-03-09,284.107941
2006-03-10,283.797943
2006-03-11,280.881805
2006-03-12,283.556702
2006-03-13,283.242737
2006-03-14,281.354614
2006-03-15,281.754547
2006-03-16,284.266205
