#Variables:
#tasmin(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3129 Latitude, -98.5226 Longitude (closest value to Latitude:35.3303, Longitude:-98.5202) "
#Original Data File(s):
#agg_macav2metdata_tasmin_CanESM2_r1i1p1_rcp45_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmin(K)"
""
yyyy-mm-dd,tasmin(K)
2006-01-01,272.709625
2006-01-02,274.121704
2006-01-03,266.795044
2006-01-04,264.622162
2006-01-05,264.505310
2006-01-06,268.496490
2006-01-07,266.923065
2006-01-08,266.161011
2006-01-09,265.463409
2006-01-10,266.084991
2006-01-11,264.491516
2006-01-12,267.341339
2006-01-13,268.562256
2006-01-14,271.530457
2006-01-15,270.233276
2006-01-16,271.539337
2006-01-17,270.040100
2006-01-18,271.127686
2006-01-19,271.296478
2006-01-20,269.995331
2006-01-21,270.222229
2006-01-22,272.348785
2006-01-23,273.525421
2006-01-24,273.559631
2006-01-25,274.008423
2006-01-26,266.454651
2006-01-27,264.448883
2006-01-28,265.058228
2006-01-29,266.479187
2006-01-30,265.521423
2006-01-31,264.375916
2006-02-01,264.966949
2006-02-02,268.307526
2006-02-03,265.723358
2006-02-04,265.338196
2006-02-05,271.949799
2006-02-06,258.850616
2006-02-07,261.861664
2006-02-08,272.056152
2006-02-09,268.643433
2006-02-10,266.801117
2006-02-11,264.045105
2006-02-12,268.413208
2006-02-13,272.361603
2006-02-14,273.353638
2006-02-15,273.992523
2006-02-16,273.752472
2006-02-17,275.450378
2006-02-18,270.898834
2006-02-19,277.333527
2006-02-20,279.433014
2006-02-21,275.551636
2006-02-22,274.103058
2006-02-23,273.848267
2006-02-24,272.159119
2006-02-25,273.956329
2006-02-26,270.258911
2006-02-27,272.822418
2006-02-28,274.793427
2006-03-01,267.342865
2006-03-02,270.699188
2006-03-03,269.632050
2006-03-04,272.659119
2006-03-05,274.867096
2006-03-06,279.050690
2006-03-07,280.821991
2006-03-08,274.987183
2006-03-09,270.479675
2006-03-10,277.824341
2006-03-11,280.248138
2006-03-12,273.143707
2006-03-13,273.821381
2006-03-14,272.265869
2006-03-15,268.406250
2006-03-16,275.419281
