#Variables:
#tasmax(K):Daily Maximum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 35.3129 Latitude, -98.5226 Longitude (closest value to Latitude:35.3303, Longitude:-98.5202) "
#Original Data File(s):
#agg_macav2metdata_tasmax_NorESM1-M_r1i1p1_rcp85_2006_2099_CONUS_daily.nc 
#===============================================
"yyyy-mm-dd,tasmax(K)"
""
yyyy-mm-dd,tasmax(K)
2006-01-01,293.328796
2006-01-02,290.276917
2006-01-03,290.661072
2006-01-04,290.650421
2006-01-05,291.082825
2006-01-06,291.262207
2006-01-07,285.934357
2006-01-08,280.840485
2006-01-09,285.060791
2006-01-10,280.934845
2006-01-11,276.272583
2006-01-12,272.413483
2006-01-13,275.949005
2006-01-14,272.876770
2006-01-15,273.873993
2006-01-16,273.603790
2006-01-17,273.926056
2006-01-18,273.864044
2006-01-19,277.079041
2006-01-20,272.799500
2006-01-21,268.411102
2006-01-22,269.091003
2006-01-23,268.983856
2006-01-24,271.793091
2006-01-25,272.709534
2006-01-26,273.211182
2006-01-27,272.048065
2006-01-28,269.995758
2006-01-29,274.532806
2006-01-30,273.849823
2006-01-31,267.841156
2006-02-01,267.437622
2006-02-02,267.896881
2006-02-03,271.299652
2006-02-04,275.793304
2006-02-05,278.081024
2006-02-06,281.966003
2006-02-07,286.096832
2006-02-08,278.314301
2006-02-09,285.514069
2006-02-10,294.469116
2006-02-11,297.733246
2006-02-12,295.069122
2006-02-13,293.439117
2006-02-14,294.582397
2006-02-15,291.304138
2006-02-16,291.965424
2006-02-17,294.343781
2006-02-18,293.181458
2006-02-19,286.637695
2006-02-20,291.205139
2006-02-21,288.256531
2006-02-22,280.981659
2006-02-23,284.058105
2006-02-24,283.818329
2006-02-25,279.730408
2006-02-26,279.785339
2006-02-27,290.648102
2006-02-28,292.722595
2006-03-01,295.319580
2006-03-02,292.612885
2006-03-03,288.694458
2006-03-04,291.945221
2006-03-05,294.610077
2006-03-06,297.939972
2006-03-07,289.405823
2006-03-08,279.849365
2006-03-09,274.999573
2006-03-10,282.685730
2006-03-11,277.650604
2006-03-12,282.113434
2006-03-13,278.833649
2006-03-14,279.432648
2006-03-15,285.669495
2006-03-16,287.538727
2006-03-17,290.448700
2006-03-18,291.869110
2006-03-19,285.878815
2006-03-20,284.787384
2006-03-21,292.839539
2006-03-22,297.101318
2006-03-23,298.722778
2006-03-24,297.163757
2006-03-25,290.420959
2006-03-26,298.287415
2006-03-27,300.692749
2006-03-28,299.023010
2006-03-29,295.554749
2006-03-30,294.022034
2006-03-31,288.600372
2006-04-01,283.000916
2006-04-02,291.063721
2006-04-03,288.574432
2006-04-04,295.239227
2006-04-05,290.801483
2006-04-06,283.772766
2006-04-07,282.501617
2006-04-08,291.339050
2006-04-09,292.152344
2006-04-10,290.932007
2006-04-11,293.240540
2006-04-12,291.631256
2006-04-13,282.992065
2006-04-14,289.602142
2006-04-15,299.050537
2006-04-16,297.648590
2006-04-17,291.352448
2006-04-18,285.575867
2006-04-19,293.978210
2006-04-20,289.920135
2006-04-21,291.339874
2006-04-22,296.769287
2006-04-23,301.514923
2006-04-24,300.677551
2006-04-25,301.118073
2006-04-26,303.229828
2006-04-27,303.756683
2006-04-28,299.117401
2006-04-29,298.799835
2006-04-30,298.003662
2006-05-01,293.883179
2006-05-02,297.073944
2006-05-03,299.149689
2006-05-04,301.211578
2006-05-05,302.466125
2006-05-06,303.922882
2006-05-07,304.875702
2006-05-08,302.921661
2006-05-09,295.164856
2006-05-10,296.149261
2006-05-11,302.614777
2006-05-12,300.048218
2006-05-13,294.604706
2006-05-14,294.473236
2006-05-15,299.464142
2006-05-16,298.138245
2006-05-17,296.887299
2006-05-18,298.349945
2006-05-19,302.523743
2006-05-20,302.565704
2006-05-21,299.828400
2006-05-22,302.319824
2006-05-23,301.777893
2006-05-24,301.502014
2006-05-25,300.789093
2006-05-26,305.277283
2006-05-27,302.333954
2006-05-28,299.349731
2006-05-29,301.735779
2006-05-30,306.008942
2006-05-31,309.534363
2006-06-01,310.225677
2006-06-02,309.397858
2006-06-03,305.930237
2006-06-04,301.731750
2006-06-05,301.089020
2006-06-06,300.840942
2006-06-07,301.826416
2006-06-08,304.925171
2006-06-09,304.488434
2006-06-10,303.441772
2006-06-11,306.248230
2006-06-12,301.474731
2006-06-13,300.744598
2006-06-14,302.225922
2006-06-15,304.943848
2006-06-16,304.505829
2006-06-17,305.021973
2006-06-18,304.485931
2006-06-19,304.713104
2006-06-20,306.852173
2006-06-21,305.928558
2006-06-22,305.748596
2006-06-23,307.294189
2006-06-24,307.820770
2006-06-25,308.538788
2006-06-26,308.089294
2006-06-27,307.088654
2006-06-28,307.865082
2006-06-29,308.641968
2006-06-30,309.788513
2006-07-01,310.029602
2006-07-02,310.778870
2006-07-03,309.568451
2006-07-04,307.218994
2006-07-05,306.586945
2006-07-06,307.038177
2006-07-07,309.671021
2006-07-08,309.346619
2006-07-09,309.023346
2006-07-10,308.799042
2006-07-11,311.225800
2006-07-12,311.676910
2006-07-13,312.096069
2006-07-14,312.569824
2006-07-15,312.205475
2006-07-16,313.241119
2006-07-17,314.169769
2006-07-18,313.750244
2006-07-19,311.288483
2006-07-20,309.431427
2006-07-21,308.445709
2006-07-22,307.299072
2006-07-23,305.752960
2006-07-24,308.686340
2006-07-25,309.641510
2006-07-26,308.339905
2006-07-27,307.617279
2006-07-28,309.141754
2006-07-29,311.970856
2006-07-30,310.971619
2006-07-31,307.038544
2006-08-01,303.858948
2006-08-02,305.336945
2006-08-03,303.753052
2006-08-04,305.113007
2006-08-05,307.644745
2006-08-06,308.840302
2006-08-07,310.091553
2006-08-08,310.369934
2006-08-09,311.089569
2006-08-10,308.958008
2006-08-11,308.316925
2006-08-12,310.971832
2006-08-13,311.846619
2006-08-14,309.241089
2006-08-15,308.379150
2006-08-16,310.299927
2006-08-17,310.549347
2006-08-18,308.639893
2006-08-19,310.119781
2006-08-20,311.452850
2006-08-21,312.653961
2006-08-22,311.161407
2006-08-23,309.895630
2006-08-24,308.056854
2006-08-25,301.894379
2006-08-26,298.082062
2006-08-27,300.094116
2006-08-28,297.097748
2006-08-29,304.027740
2006-08-30,306.010559
2006-08-31,305.943665
2006-09-01,307.233490
2006-09-02,310.204132
2006-09-03,311.894043
2006-09-04,312.113495
2006-09-05,309.287537
2006-09-06,305.233704
2006-09-07,298.374969
2006-09-08,300.376648
2006-09-09,303.672516
2006-09-10,303.403839
2006-09-11,304.037781
2006-09-12,301.880157
2006-09-13,300.881409
2006-09-14,298.140930
2006-09-15,298.009918
2006-09-16,301.908051
2006-09-17,303.325897
2006-09-18,302.557281
2006-09-19,303.222504
2006-09-20,303.403473
2006-09-21,303.063293
2006-09-22,305.706940
2006-09-23,305.121399
2006-09-24,302.918091
2006-09-25,301.973480
2006-09-26,298.470825
2006-09-27,302.961609
2006-09-28,307.008636
2006-09-29,306.895599
2006-09-30,303.511047
2006-10-01,303.559235
2006-10-02,303.432281
2006-10-03,302.316864
2006-10-04,301.685303
2006-10-05,298.612274
2006-10-06,300.032837
2006-10-07,296.928131
2006-10-08,298.531982
2006-10-09,294.205780
2006-10-10,294.657532
2006-10-11,294.037842
2006-10-12,299.729340
2006-10-13,298.004517
2006-10-14,296.373779
2006-10-15,301.324249
2006-10-16,301.201996
2006-10-17,300.777466
2006-10-18,298.733337
2006-10-19,293.101074
2006-10-20,291.564301
2006-10-21,295.048950
2006-10-22,290.731110
2006-10-23,285.289856
2006-10-24,290.749695
2006-10-25,291.830200
2006-10-26,294.104218
2006-10-27,294.819153
2006-10-28,296.839630
2006-10-29,295.915161
2006-10-30,297.588562
2006-10-31,298.314026
2006-11-01,292.338165
2006-11-02,287.838196
2006-11-03,291.678711
2006-11-04,297.835602
2006-11-05,292.445770
2006-11-06,288.199646
2006-11-07,291.066132
2006-11-08,285.846710
2006-11-09,292.937927
2006-11-10,292.552551
2006-11-11,294.181702
2006-11-12,296.003540
2006-11-13,294.744049
2006-11-14,291.483398
2006-11-15,295.101807
2006-11-16,291.766479
2006-11-17,289.823212
2006-11-18,294.865631
2006-11-19,294.390533
2006-11-20,298.186401
2006-11-21,298.324371
2006-11-22,292.615784
2006-11-23,298.187195
2006-11-24,299.574432
2006-11-25,292.934937
2006-11-26,285.337463
2006-11-27,278.511871
2006-11-28,280.937592
2006-11-29,280.883179
2006-11-30,284.229797
2006-12-01,282.769501
2006-12-02,281.348480
2006-12-03,280.798584
2006-12-04,280.690430
2006-12-05,277.688904
2006-12-06,280.437866
2006-12-07,288.024261
2006-12-08,289.319397
2006-12-09,284.386566
2006-12-10,280.642029
2006-12-11,275.817719
2006-12-12,283.179016
2006-12-13,279.994232
2006-12-14,273.792542
2006-12-15,263.256866
2006-12-16,264.218658
2006-12-17,275.307159
2006-12-18,282.331940
2006-12-19,281.542389
2006-12-20,285.986694
2006-12-21,281.003357
2006-12-22,286.454041
2006-12-23,290.184692
2006-12-24,287.644318
